Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C),Ambient(C)
2022-10-08 15:47:16,GET,STABLE/COOL,-125,0/1033,25.69/25.75,25.75,27.31
2022-10-08 15:47:21,GET,STABLE/COOL,-127,0/1038,25.75/25.75,25.75,27.31
2022-10-08 15:47:25,GET,STABLE/COOL,-128,0/1042,25.75/25.75,25.75,27.31
2022-10-08 15:47:28,GET,STABLE/COOL,-129,0/1045,25.75/25.75,25.75,27.31
2022-10-08 15:47:32,GET,STABLE/COOL,-131,0/1049,25.75/25.75,25.75,27.38
2022-10-08 15:47:35,GET,STABLE/COOL,-136,0/1052,25.75/25.75,25.75,27.38
2022-10-08 15:47:38,GET,STABLE/COOL,-137,0/1056,25.75/25.75,25.75,27.31
2022-10-08 15:47:43,GET,STABLE/COOL,-135,0/1060,25.75/25.75,25.75,27.31
2022-10-08 15:47:47,GET,STABLE/COOL,-136,0/1064,25.75/25.75,25.75,27.31
2022-10-08 15:47:50,GET,STABLE/COOL,-137,0/1067,25.75/25.75,25.75,27.38
2022-10-08 15:47:53,GET,STABLE/COOL,-142,0/1071,25.75/25.75,25.75,27.38
2022-10-08 15:47:57,GET,STABLE/COOL,-143,0/1074,25.75/25.75,25.75,27.31
2022-10-08 15:48:00,GET,STABLE/COOL,-141,0/1077,25.75/25.75,25.75,27.38
2022-10-08 15:48:04,GET,STABLE/COOL,-146,0/1081,25.75/25.75,25.75,27.31
2022-10-08 15:48:07,GET,STABLE/COOL,-144,0/1084,25.75/25.75,25.75,27.31
2022-10-08 15:48:11,GET,STABLE/COOL,-145,0/1088,25.75/25.75,25.75,27.38
2022-10-08 15:48:14,GET,STABLE/COOL,-150,0/1092,25.75/25.75,25.75,27.38
2022-10-08 15:48:18,GET,STABLE/COOL,-151,0/1096,25.75/25.75,25.75,27.38
2022-10-08 15:48:22,GET,STABLE/COOL,-152,0/1099,25.75/25.75,25.75,27.31
2022-10-08 15:48:25,GET,STABLE/COOL,-150,0/1102,25.75/25.75,25.75,27.31
2022-10-08 15:48:29,GET,STABLE/COOL,-151,0/1106,25.75/25.75,25.75,27.38
2022-10-08 15:48:32,GET,STABLE/COOL,-156,0/1109,25.75/25.75,25.75,27.38
2022-10-08 15:48:36,GET,STABLE/COOL,-158,0/1113,25.75/25.75,25.75,27.38
2022-10-08 15:48:39,GET,STABLE/COOL,-159,0/1116,25.75/25.75,25.75,27.38
2022-10-08 15:48:42,GET,STABLE/COOL,-160,0/1119,25.75/25.75,25.75,27.38
2022-10-08 15:48:46,GET,STABLE/COOL,-161,0/1123,25.75/25.75,25.75,27.38
2022-10-08 15:48:49,GET,STABLE/COOL,-162,0/1126,25.75/25.75,25.75,27.31
2022-10-08 15:48:53,GET,STABLE/COOL,-160,0/1130,25.75/25.75,25.75,27.38
2022-10-08 15:48:56,GET,STABLE/COOL,-165,0/1134,25.75/25.75,25.75,27.38
2022-10-08 15:49:00,GET,STABLE/COOL,-166,0/1137,25.75/25.75,25.75,27.38
2022-10-08 15:49:04,GET,STABLE/COOL,-168,0/1141,25.75/25.75,25.75,27.38
2022-10-08 15:49:07,GET,STABLE/COOL,-169,0/1144,25.75/25.75,25.75,27.38
2022-10-08 15:49:11,GET,STABLE/COOL,-170,0/1148,25.75/25.88,25.75,27.38
2022-10-08 15:49:14,GET,STABLE/COOL,-172,0/1151,25.75/25.75,25.75,27.38
2022-10-08 15:49:19,GET,STABLE/COOL,-173,0/1156,25.75/25.75,25.75,27.38
2022-10-08 15:49:22,GET,STABLE/COOL,-174,0/1159,25.75/25.75,25.75,27.38
2022-10-08 15:49:26,GET,STABLE/COOL,-176,0/1163,25.75/25.75,25.75,27.38
2022-10-08 15:49:30,GET,STABLE/COOL,-177,0/1167,25.75/25.75,25.75,27.38
2022-10-08 15:49:33,GET,STABLE/COOL,-178,0/1170,25.75/25.75,25.75,27.38
2022-10-08 15:49:36,GET,STABLE/COOL,-180,0/1174,25.75/25.88,25.75,27.38
2022-10-08 15:49:40,GET,STABLE/COOL,-181,0/1177,25.75/25.75,25.75,27.38
2022-10-08 15:49:43,GET,STABLE/COOL,-182,0/1180,25.75/25.75,25.75,27.44
2022-10-08 15:49:47,GET,STABLE/COOL,-183,0/1184,25.75/25.75,25.75,27.38
2022-10-08 15:49:50,GET,STABLE/COOL,-184,0/1188,25.75/25.75,25.75,27.38
2022-10-08 15:49:54,GET,STABLE/COOL,-186,0/1191,25.75/25.75,25.75,27.38
2022-10-08 15:49:57,GET,STABLE/COOL,-187,0/1194,25.75/25.75,25.75,27.38
2022-10-08 15:50:01,GET,STABLE/COOL,-189,0/1198,25.75/25.75,25.75,27.38
2022-10-08 15:50:04,GET,STABLE/COOL,-190,0/1202,25.75/25.75,25.75,27.38
2022-10-08 15:50:08,GET,STABLE/COOL,-191,0/1205,25.75/25.75,25.75,27.38
2022-10-08 15:50:11,GET,STABLE/COOL,-192,0/1209,25.75/25.75,25.75,27.31
2022-10-08 15:50:15,GET,STABLE/COOL,-190,0/1212,25.75/25.75,25.75,27.38
2022-10-08 15:50:18,GET,STABLE/COOL,-195,0/1216,25.75/25.75,25.75,27.38
2022-10-08 15:50:22,GET,STABLE/COOL,-196,0/1219,25.75/25.75,25.75,27.38
2022-10-08 15:50:26,GET,STABLE/COOL,-197,0/1223,25.75/25.75,25.75,27.38
2022-10-08 15:50:29,GET,STABLE/COOL,-199,0/1227,25.75/25.75,25.75,27.38
2022-10-08 15:50:33,GET,STABLE/COOL,-200,0/1230,25.75/25.75,25.75,27.31
2022-10-08 15:50:36,GET,STABLE/COOL,-198,0/1233,25.75/25.75,25.75,27.38
2022-10-08 15:50:40,GET,STABLE/COOL,-203,0/1237,25.75/25.75,25.75,27.38
2022-10-08 15:50:43,GET,STABLE/COOL,-204,0/1240,25.75/25.75,25.75,27.38
2022-10-08 15:50:46,GET,STABLE/COOL,-205,0/1244,25.75/25.75,25.75,27.38
2022-10-08 15:50:50,GET,STABLE/COOL,-206,0/1247,25.75/25.75,25.75,27.38
2022-10-08 15:50:54,GET,STABLE/COOL,-207,0/1251,25.75/25.75,25.75,27.38
2022-10-08 15:50:57,GET,STABLE/COOL,-209,0/1254,25.75/25.75,25.75,27.38
2022-10-08 15:51:00,GET,STABLE/COOL,-210,0/1258,25.75/25.75,25.75,27.38
2022-10-08 15:51:04,GET,STABLE/COOL,-211,0/1262,25.75/25.75,25.75,27.44
2022-10-08 15:51:08,GET,STABLE/COOL,-213,0/1265,25.75/25.75,25.75,27.38
2022-10-08 15:51:11,GET,STABLE/COOL,-214,0/1268,25.75/25.75,25.75,27.38
2022-10-08 15:51:15,GET,STABLE/COOL,-215,0/1272,25.75/25.75,25.75,27.38
2022-10-08 15:51:18,GET,STABLE/COOL,-216,0/1275,25.75/25.75,25.75,27.44
2022-10-08 15:51:23,GET,STABLE/COOL,-218,0/1280,25.75/25.75,25.75,27.44
2022-10-08 15:51:26,GET,STABLE/COOL,-219,0/1283,25.75/25.88,25.88,27.44
2022-10-08 15:51:30,GET,STABLE/COOL,-221,0/1287,25.75/25.91,25.75,27.38
2022-10-08 15:51:33,GET,STABLE/COOL,-222,0/1290,25.75/25.75,25.75,27.38
2022-10-08 15:51:37,GET,STABLE/COOL,-223,0/1294,25.75/25.94,25.94,27.44
2022-10-08 15:51:40,GET,STABLE/COOL,-225,0/1297,25.75/25.84,25.75,27.44
2022-10-08 15:51:43,GET,STABLE/COOL,-226,0/1301,25.75/25.75,25.75,27.44
2022-10-08 15:51:49,GET,STABLE/COOL,-228,0/1306,25.75/25.75,25.75,27.38
2022-10-08 15:51:55,GET,STABLE/COOL,-230,0/1312,25.75/25.89,25.76,27.44
2022-10-08 15:51:58,GET,STABLE/COOL,-231,0/1316,25.75/25.88,25.81,27.38
2022-10-08 15:52:02,GET,STABLE/COOL,-233,0/1319,25.77/25.91,25.77,27.38
2022-10-08 15:52:05,GET,STABLE/COOL,-234,0/1322,25.76/25.88,25.76,27.44
2022-10-08 15:52:09,GET,STABLE/COOL,-236,0/1326,25.75/25.88,25.75,27.38
2022-10-08 15:52:12,GET,STABLE/COOL,-237,0/1329,25.75/25.88,25.75,27.44
2022-10-08 15:52:16,GET,STABLE/COOL,-238,0/1333,25.75/25.88,25.88,27.44
2022-10-08 15:52:19,GET,STABLE/COOL,-239,0/1336,25.75/25.81,25.75,27.38
2022-10-08 15:52:23,GET,STABLE/COOL,-241,0/1340,25.75/25.91,25.89,27.44
2022-10-08 15:52:26,GET,STABLE/COOL,-242,0/1343,25.76/25.95,25.94,27.44
2022-10-08 15:52:30,GET,STABLE/COOL,-244,0/1347,25.75/25.97,25.75,27.44
2022-10-08 15:52:33,GET,STABLE/COOL,-245,0/1350,25.75/25.94,25.82,27.44
2022-10-08 15:52:37,GET,STABLE/COOL,-247,0/1354,25.83/25.96,25.83,27.44
2022-10-08 15:52:41,GET,STABLE/COOL,-248,0/1358,25.76/25.91,25.91,27.44
2022-10-08 15:52:44,GET,STABLE/COOL,-250,0/1361,25.76/25.88,25.76,27.44
2022-10-08 15:52:49,GET,STABLE/COOL,-251,0/1366,25.83/25.94,25.83,27.44
2022-10-08 15:52:52,GET,STABLE/COOL,-253,0/1369,25.75/25.79,25.75,27.44
2022-10-08 15:52:56,GET,STABLE/COOL,-254,0/1373,25.77/25.89,25.77,27.38
2022-10-08 15:52:59,GET,STABLE/COOL,-255,0/1376,25.75/25.88,25.88,27.44
2022-10-08 15:53:03,GET,STABLE/COOL,-255,0/1380,25.75/25.91,25.75,27.44
2022-10-08 15:53:06,GET,STABLE/COOL,-255,0/1383,25.75/25.88,25.77,27.44
2022-10-08 15:53:10,GET,STABLE/COOL,-255,0/1387,25.75/25.94,25.8,27.38
2022-10-08 15:53:13,GET,STABLE/COOL,-255,0/1390,25.77/25.99,25.93,27.38
2022-10-08 15:53:17,GET,STABLE/COOL,-255,0/1394,25.76/25.88,25.81,27.44
2022-10-08 15:53:20,GET,STABLE/COOL,-255,0/1397,25.76/25.91,25.76,27.38
2022-10-08 15:53:24,GET,STABLE/COOL,-255,0/1401,25.78/25.97,25.86,27.44
2022-10-08 15:53:27,GET,STABLE/COOL,-255,0/1404,25.78/25.96,25.96,27.44
2022-10-08 15:53:30,GET,STABLE/COOL,-255,0/1408,25.77/25.9,25.77,27.44
2022-10-08 15:53:34,GET,STABLE/COOL,-255,0/1411,25.75/25.91,25.83,27.38
2022-10-08 15:53:37,GET,STABLE/COOL,-255,0/1415,25.79/25.91,25.9,27.44
2022-10-08 15:53:41,GET,STABLE/COOL,-255,0/1418,25.77/25.95,25.77,27.44
2022-10-08 15:53:44,GET,STABLE/COOL,-255,0/1422,25.76/25.91,25.91,27.44
2022-10-08 15:53:49,GET,STABLE/COOL,-255,0/1426,25.75/25.88,25.88,27.44
2022-10-08 15:53:52,GET,STABLE/COOL,-255,0/1430,25.75/25.81,25.75,27.44
2022-10-08 15:53:56,GET,STABLE/COOL,-255,0/1433,25.75/25.94,25.82,27.44
2022-10-08 15:53:59,GET,STABLE/COOL,-255,0/1436,25.78/25.98,25.89,27.44
2022-10-08 15:54:03,GET,STABLE/COOL,-255,0/1440,25.77/25.94,25.91,27.44
2022-10-08 15:54:07,GET,STABLE/COOL,-255,0/1443,25.85/25.98,25.93,27.44
2022-10-08 15:54:11,GET,STABLE/COOL,-255,0/1448,25.8/25.96,25.83,27.38
2022-10-08 15:54:13,SET '20',CYCLE/COOL,-255,0/0,60.0/-1,25.79,27.44
2022-10-08 15:54:16,GET,CYCLE/COOL,-255,0/3,60.0/-1,25.81,27.44
2022-10-08 15:54:20,GET,CYCLE/COOL,-255,0/7,60.0/-1,25.87,27.44
2022-10-08 15:54:23,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,25.87,27.44
2022-10-08 15:54:23,GET,IDLE/OFF,0,0/0,60.0/-1,25.87,27.44
2022-10-08 15:54:35,SET '20',CYCLE/COOL,-1,0/0,60.0/-1,25.75,27.44
2022-10-08 15:54:37,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,25.94,27.44
2022-10-14 11:52:23,SET '=OFFSET 0.00',IDLE/OFF,0,0/0,0.0/-1,22.0,24.5
2022-10-14 11:52:25,SET '+OFFSET -0.00',IDLE/OFF,0,0/0,60.0/-1,22.0,24.5
2022-10-14 11:52:25,SET '-OFFSET 0.00',IDLE/OFF,0,0/0,60.0/-1,22.0,24.5
2022-10-14 11:52:25,SET '25',CYCLE/IDLE,1,0/0,60.0/-1,22.0,24.5
2022-10-14 11:52:28,GET,CYCLE/HEAT,150,0/3,60.0/-1,19.12,24.5
2022-10-14 11:52:30,SET '20',CYCLE/HEAT,2,0/0,60.0/-1,16.0,-127.69
2022-10-14 11:52:33,GET,CYCLE/HEAT,59,0/3,60.0/-1,22.25,24.56
2022-10-14 11:52:37,GET,CYCLE/COOL,-71,0/7,60.0/-1,22.0,24.56
2022-10-14 11:52:41,GET,CYCLE/COOL,-74,0/11,60.0/-1,22.0,24.5
2022-10-14 11:52:44,GET,CYCLE/COOL,-78,0/14,60.0/-1,22.12,24.62
2022-10-14 11:52:47,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,22.0,24.56
2022-10-14 11:52:47,GET,IDLE/OFF,0,0/0,60.0/-1,22.0,24.56
2023-01-24 14:55:53,SET '=OFFSET 0.00',IDLE/OFF,0,0/0,0.0/-1,24.25,26.06
2023-01-24 14:55:53,SET '+OFFSET -0.00',IDLE/OFF,0,0/0,60.0/-1,24.25,26.06
2023-01-24 14:55:53,SET '-OFFSET 0.00',IDLE/OFF,0,0/0,60.0/-1,24.25,26.12
2023-01-24 14:55:54,SET '22',CYCLE/IDLE,1,0/0,60.0/-1,24.25,26.12
2023-01-24 14:55:57,GET,CYCLE/COOL,-67,0/3,60.0/-1,24.25,26.06
2023-01-24 14:56:00,GET,CYCLE/COOL,-67,0/6,60.0/-1,24.25,26.12
2023-01-24 14:56:03,GET,CYCLE/COOL,-75,0/10,60.0/-1,24.25,26.06
2023-01-24 14:56:06,GET,CYCLE/COOL,-74,0/13,60.0/-1,24.25,26.06
2023-01-24 14:56:10,GET,CYCLE/COOL,-78,0/16,60.0/-1,24.25,26.12
2023-01-24 14:56:13,GET,CYCLE/COOL,-86,0/20,60.0/-1,24.25,26.12
2023-01-24 14:56:17,GET,CYCLE/COOL,-90,0/23,60.0/-1,24.25,26.12
2023-01-24 14:56:20,GET,CYCLE/COOL,-93,0/26,60.0/-1,24.25,26.06
2023-01-24 14:56:23,GET,CYCLE/COOL,-93,0/30,60.0/-1,24.25,26.12
2023-01-24 14:56:26,GET,CYCLE/COOL,-100,0/33,60.0/-1,24.25,26.12
2023-01-24 14:56:30,GET,CYCLE/COOL,-104,0/36,60.0/-1,24.25,26.12
2023-01-24 14:56:33,GET,CYCLE/COOL,-108,0/39,60.0/-1,24.25,26.12
2023-01-24 14:56:34,SET '23',CYCLE/COOL,-108,0/0,60.0/-1,24.25,26.12
2023-01-24 14:56:34,SET '26',CYCLE/COOL,-49,0/0,60.0/-1,24.25,26.12
2023-01-24 14:56:34,SET '27',CYCLE/COOL,-49,0/0,60.0/-1,24.25,26.12
2023-01-24 14:56:35,SET '28',CYCLE/HEAT,150,0/0,60.0/-1,12.12,8.19
2023-01-24 14:56:38,GET,CYCLE/HEAT,150,0/3,60.0/-1,24.25,26.12
2023-01-24 14:56:41,SET '28',CYCLE/HEAT,6,0/0,60.0/-1,24.27,26.19
2023-01-24 14:56:42,SET '26',CYCLE/HEAT,5,0/0,60.0/-1,24.26,26.19
2023-01-24 14:56:42,SET '25',CYCLE/COOL,-2,0/0,60.0/-1,24.25,26.12
2023-01-24 14:56:43,SET '24',CYCLE/COOL,-17,0/0,60.0/-1,24.25,26.12
2023-01-24 14:56:46,GET,STABLE/COOL,-33,0/3,24.25/24.25,24.25,26.12
2023-01-24 14:56:50,GET,STABLE/COOL,-33,0/7,24.25/24.25,24.25,26.12
2023-01-24 14:56:53,GET,STABLE/COOL,-34,0/10,24.25/24.25,24.25,26.12
2023-01-24 14:56:56,GET,STABLE/COOL,-34,0/13,24.25/24.25,24.25,26.12
2023-01-24 14:57:00,GET,STABLE/COOL,-34,0/16,24.25/24.25,24.25,26.19
2023-01-24 14:57:03,GET,STABLE/COOL,-34,0/20,24.25/24.25,24.25,26.12
2023-01-24 14:57:06,GET,STABLE/COOL,-34,0/23,24.25/24.25,24.25,26.19
2023-01-24 14:57:09,GET,STABLE/COOL,-34,0/26,24.25/24.38,24.31,26.19
2023-01-24 14:57:13,GET,STABLE/COOL,-34,0/29,24.25/24.28,24.25,26.19
2023-01-24 14:57:16,GET,STABLE/COOL,-34,0/33,24.25/24.25,24.25,26.19
2023-01-24 14:57:19,GET,STABLE/COOL,-34,0/36,24.25/24.38,24.38,26.19
2023-01-24 14:57:22,GET,STABLE/COOL,-34,0/39,24.26/24.38,24.31,26.19
2023-01-24 14:57:25,GET,STABLE/COOL,-34,0/42,24.25/24.28,24.25,26.19
2023-01-24 14:57:29,GET,STABLE/COOL,-34,0/46,24.25/24.38,24.26,26.19
2023-01-24 14:57:32,GET,STABLE/COOL,-35,0/49,24.25/24.38,24.25,26.19
2023-01-24 14:57:35,GET,STABLE/COOL,-35,0/52,24.25/24.25,24.25,26.19
2023-01-24 14:57:39,GET,STABLE/COOL,-35,0/55,24.26/24.38,24.38,26.25
2023-01-24 14:57:42,GET,STABLE/COOL,-35,0/59,24.26/24.41,24.38,26.19
2023-01-24 14:57:45,GET,STABLE/COOL,-35,0/62,24.27/24.38,24.27,26.19
2023-01-24 14:57:49,GET,STABLE/COOL,-35,0/65,24.25/24.38,24.28,26.25
2023-01-24 14:57:52,GET,STABLE/COOL,-35,0/69,24.25/24.38,24.31,26.25
2023-01-24 14:57:55,GET,STABLE/COOL,-35,0/72,24.26/24.39,24.38,26.25
2023-01-24 14:57:58,GET,STABLE/COOL,-35,0/75,24.25/24.38,24.38,26.25
2023-01-24 14:58:02,GET,STABLE/COOL,-35,0/78,24.25/24.31,24.25,26.25
2023-01-24 14:58:05,GET,STABLE/COOL,-35,0/82,24.25/24.25,24.25,26.25
2023-01-24 14:58:08,GET,STABLE/COOL,-36,0/85,24.25/24.38,24.31,26.25
2023-01-24 14:58:12,GET,STABLE/COOL,-36,0/88,24.25/24.39,24.25,26.25
2023-01-24 14:58:15,GET,STABLE/COOL,-36,0/92,24.25/24.38,24.26,26.25
2023-01-24 14:58:16,SET 'OFF',IDLE/OFF,0,0/0,24.25/24.25,24.25,26.25
2023-03-08 17:53:50,SET '25',CYCLE/IDLE,1,0/0,60.0/-1,0.0,4.81
2023-03-08 17:53:51,SET '25',CYCLE/HEAT,150,0/0,60.0/-1,0.0,4.81
2023-03-08 17:53:54,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,19.25,20.69
2023-03-08 17:53:55,GET,IDLE/OFF,0,0/0,60.0/-1,19.25,20.69
2023-03-08 17:53:57,SET '25',CYCLE/HEAT,1,0/0,60.0/-1,0.0,0.0
2023-03-08 17:54:01,GET,CYCLE/HEAT,150,0/4,60.0/-1,19.5,20.75
2023-03-08 17:54:02,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,18.5,20.69
2023-03-08 17:54:04,SET '25',CYCLE/HEAT,1,0/0,60.0/-1,nan,4.0
2023-03-08 17:54:08,GET,CYCLE/HEAT,150,0/4,60.0/-1,19.5,20.75
2023-03-08 17:54:12,GET,CYCLE/HEAT,150,0/8,60.0/-1,nan,112.12
2023-03-08 17:54:15,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,nan,78.0
2023-03-08 17:54:16,GET,IDLE/OFF,0,0/0,60.0/-1,nan,104.12
2023-03-08 17:54:20,SET '25',CYCLE/HEAT,1,0/0,60.0/-1,nan,104.12
2023-03-08 17:54:24,GET,CYCLE/HEAT,150,0/4,60.0/-1,19.5,20.81
2023-03-08 17:54:28,GET,CYCLE/HEAT,150,0/8,60.0/-1,19.25,20.81
2023-03-08 17:54:33,GET,CYCLE/HEAT,150,0/13,60.0/-1,19.5,20.75
2023-03-08 17:54:37,GET,CYCLE/HEAT,150,0/17,60.0/-1,19.5,20.81
2023-03-08 17:54:41,GET,CYCLE/HEAT,150,0/21,60.0/-1,19.5,20.81
2023-03-08 17:54:45,GET,CYCLE/HEAT,150,0/25,60.0/-1,19.25,20.81
2023-03-08 17:54:49,GET,CYCLE/HEAT,150,0/29,60.0/-1,nan,112.12
2023-03-08 17:54:53,GET,CYCLE/HEAT,150,0/33,60.0/-1,nan,0.0
2023-03-08 17:54:57,GET,CYCLE/HEAT,150,0/37,60.0/-1,19.5,20.88
2023-03-08 17:55:01,GET,CYCLE/HEAT,150,0/41,60.0/-1,9.75,112.12
2023-03-08 17:55:05,GET,CYCLE/HEAT,150,0/45,60.0/-1,19.5,20.88
2023-03-08 17:55:09,GET,CYCLE/HEAT,150,0/49,60.0/-1,4.88,4.88
2023-03-08 17:55:13,GET,CYCLE/HEAT,150,0/53,60.0/-1,nan,112.12
2023-03-08 17:55:17,GET,CYCLE/HEAT,150,0/57,60.0/-1,19.5,20.94
2023-03-08 17:55:21,GET,CYCLE/HEAT,150,0/61,60.0/-1,nan,0.0
2023-03-08 17:55:25,GET,CYCLE/HEAT,150,0/64,60.0/-1,19.5,20.94
2023-03-08 17:55:29,GET,CYCLE/HEAT,150,0/68,60.0/-1,9.75,20.94
2023-03-08 17:55:33,GET,CYCLE/HEAT,150,0/72,60.0/-1,0.0,4.88
2023-03-08 17:55:37,GET,CYCLE/HEAT,150,0/76,60.0/-1,19.25,21.0
2023-03-08 17:55:40,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,19.5,21.0
2023-03-08 17:55:40,GET,IDLE/OFF,0,0/0,60.0/-1,19.5,21.0
2023-03-08 17:55:52,SET '25',CYCLE/HEAT,1,0/0,60.0/-1,nan,112.12
2023-03-08 17:55:55,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,19.5,21.0
2023-03-08 17:55:56,GET,IDLE/OFF,0,0/0,60.0/-1,19.5,21.0
2023-03-08 18:03:38,SET '=OFFSET 0.00',IDLE/OFF,0,0/0,60.0/-1,19.5,21.44
2023-03-08 18:03:39,SET '+OFFSET -0.00',IDLE/OFF,0,0/0,60.0/-1,19.5,21.38
2023-03-08 18:03:39,SET '-OFFSET 0.00',IDLE/OFF,0,0/0,60.0/-1,19.5,21.44
2023-03-08 18:03:40,SET '25',CYCLE/HEAT,1,0/0,60.0/-1,nan,112.12
2023-03-08 18:03:44,GET,CYCLE/HEAT,150,0/4,60.0/-1,19.5,21.44
2023-03-08 18:03:47,SET '24',CYCLE/HEAT,150,0/0,60.0/-1,19.5,21.44
2023-03-08 18:03:51,GET,CYCLE/HEAT,150,0/4,60.0/-1,19.5,21.44
2023-03-08 18:03:55,GET,CYCLE/HEAT,150,0/8,60.0/-1,19.5,21.44
2023-03-08 18:03:57,SET '13',CYCLE/HEAT,150,0/0,60.0/-1,nan,0.56
2023-03-08 18:03:58,SET '15',CYCLE/HEAT,150,0/0,60.0/-1,19.0,9.62
2023-03-08 18:03:59,SET '11',CYCLE/HEAT,15,0/0,60.0/-1,14.5,21.44
2023-03-08 18:04:02,SET '12',CYCLE/COOL,-255,0/0,60.0/-1,19.5,21.44
2023-03-08 18:04:06,GET,CYCLE/COOL,-255,0/4,60.0/-1,19.5,21.44
2023-03-08 18:04:10,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,19.5,21.5
2023-03-08 18:04:18,GET,IDLE/OFF,0,0/0,60.0/-1,19.5,21.44
2023-03-08 18:04:23,SET '12',CYCLE/COOL,-1,0/0,60.0/-1,nan,112.12
2023-03-08 18:04:27,GET,CYCLE/COOL,-255,0/4,60.0/-1,19.5,21.44
2023-03-08 18:04:29,SET '11',CYCLE/COOL,-255,0/0,60.0/-1,19.5,21.5
2023-03-08 18:04:30,SET '28',CYCLE/COOL,-255,0/0,60.0/-1,19.5,21.5
2023-03-08 18:04:34,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,14.62,21.44
2023-03-08 18:04:39,GET,IDLE/OFF,0,0/0,60.0/-1,nan,0.56
2023-03-08 18:04:44,SET '45',CYCLE/HEAT,1,0/0,60.0/-1,nan,0.56
2023-03-08 18:04:48,GET,CYCLE/HEAT,150,0/4,60.0/-1,19.5,21.44
2023-03-08 18:04:52,GET,CYCLE/HEAT,150,0/8,60.0/-1,19.5,21.44
2023-03-08 18:04:53,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,9.75,4.88
2023-03-08 18:04:58,SET '45',CYCLE/HEAT,1,0/0,60.0/-1,nan,78.0
2023-03-08 18:05:01,GET,CYCLE/HEAT,150,0/4,60.0/-1,19.5,21.5
2023-03-08 18:05:04,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,14.62,21.44
2023-03-08 18:14:18,SET '45',CYCLE/HEAT,1,0/0,60.0/-1,19.75,21.81
2023-03-08 18:14:21,GET,CYCLE/HEAT,150,0/4,60.0/-1,17.28,21.81
2023-03-08 18:14:23,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,19.44,21.75
2023-03-09 13:04:02,SET '=OFFSET 0.00',IDLE/OFF,0,0/0,0.0/-1,23.25,24.88
2023-03-09 13:04:03,SET '+OFFSET -0.00',IDLE/OFF,0,0/0,60.0/-1,23.25,24.94
2023-03-09 13:04:04,SET '-OFFSET 0.00',IDLE/OFF,0,0/0,60.0/-1,23.25,24.94
2023-03-09 13:04:05,SET '25',CYCLE/IDLE,1,0/0,60.0/-1,23.0,24.94
2023-03-09 13:04:09,GET,CYCLE/COOL,-1,0/4,60.0/-1,23.12,24.94
2023-03-09 13:04:12,GET,CYCLE/COOL,-1,0/8,60.0/-1,23.2,25.0
2023-03-09 13:04:17,GET,CYCLE/COOL,-1,0/13,60.0/-1,22.56,24.94
2023-03-09 13:04:21,GET,CYCLE/COOL,-1,0/16,60.0/-1,23.0,25.0
2023-03-09 13:04:26,GET,CYCLE/COOL,-1,0/22,60.0/-1,23.25,25.06
2023-03-09 13:04:31,GET,CYCLE/COOL,-1,0/26,60.0/-1,23.11,25.0
2023-03-09 13:04:35,GET,CYCLE/COOL,-1,0/31,60.0/-1,23.25,25.0
2023-03-09 13:04:39,GET,CYCLE/COOL,-1,0/35,60.0/-1,23.19,25.0
2023-03-09 13:04:43,GET,CYCLE/COOL,-1,0/38,60.0/-1,23.19,25.0
2023-03-09 13:04:47,GET,CYCLE/COOL,-1,0/42,60.0/-1,23.25,25.06
2023-03-09 13:04:51,GET,CYCLE/COOL,-1,0/46,60.0/-1,23.44,25.06
2023-03-09 13:04:54,GET,CYCLE/COOL,-1,0/50,60.0/-1,23.19,25.06
2023-03-09 13:04:59,GET,CYCLE/COOL,-1,0/54,60.0/-1,23.42,25.06
2023-03-09 13:05:00,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,23.4,25.06
2023-03-09 13:05:02,SET '40',CYCLE/COOL,-1,0/0,60.0/-1,23.5,25.0
2023-03-09 13:05:07,SET 'OFF',IDLE/OFF,0,0/0,60.0/-1,23.41,25.06
2023-03-09 13:06:29,SET '=OFFSET 0.00',IDLE/OFF,0,0/0,60.0/-1,23.5,25.19
2023-03-09 13:06:30,SET '+OFFSET -0.00',IDLE/OFF,0,0/0,60.0/-1,23.5,25.19
2023-03-09 13:06:31,SET '-OFFSET 0.00',IDLE/OFF,0,0/0,60.0/-1,23.25,25.19
2023-03-09 13:06:32,SET '25',CYCLE/HEAT,1,0/0,60.0/-1,nan,-15.81
2023-03-09 13:06:35,GET,CYCLE/HEAT,75,0/4,60.0/-1,23.5,25.25
2023-03-09 13:06:38,SET '27',CYCLE/COOL,-3,0/0,60.0/-1,23.5,25.25
