Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C),Ambient(C)
2021-12-21 15:25:51,GET,STABLE/COOL,-248,231/433,14.73/14.95,14.85,0.0
2021-12-21 15:25:54,GET,STABLE/COOL,-238,231/436,14.7/15.09,14.85,0.0
2021-12-21 15:25:57,GET,STABLE/COOL,-251,231/439,14.67/15.17,14.9,0.0
2021-12-21 15:26:00,GET,STABLE/COOL,-251,231/442,14.85/15.09,15.27,0.0
2021-12-21 15:26:03,GET,STABLE/COOL,-255,231/445,15.22/15.44,15.25,0.0
2021-12-21 15:26:06,GET,STABLE/COOL,-255,231/448,15.25/15.59,15.55,0.0
2021-12-21 15:26:09,GET,STABLE/COOL,-255,231/451,15.38/15.55,15.47,0.0
2021-12-21 15:26:12,GET,STABLE/COOL,-255,231/454,15.17/15.47,15.1,0.0
2021-12-21 15:26:15,GET,STABLE/COOL,-255,231/457,15.1/15.58,15.51,0.0
2021-12-21 15:26:19,GET,STABLE/COOL,-255,231/460,15.16/15.51,15.33,0.0
2021-12-21 15:26:22,GET,STABLE/COOL,-255,231/463,14.83/15.33,15.1,0.0
2021-12-21 15:26:25,GET,STABLE/COOL,-250,231/466,14.9/15.1,14.84,0.0
2021-12-21 15:26:28,GET,STABLE/COOL,-255,231/469,14.84/15.07,15.14,0.0
2021-12-21 15:26:31,GET,STABLE/COOL,-255,231/472,15.14/15.4,15.33,0.0
2021-12-21 15:26:34,GET,STABLE/COOL,-255,231/475,15.11/15.46,14.9,0.0
2021-12-21 15:26:37,GET,STABLE/COOL,-255,231/478,14.9/15.39,15.08,0.0
2021-12-21 15:26:40,GET,STABLE/COOL,-255,231/481,15.08/15.33,15.22,0.0
2021-12-21 15:26:43,GET,STABLE/COOL,-255,231/484,14.86/15.3,15.28,0.0
2021-12-21 15:26:46,GET,STABLE/COOL,-250,231/487,14.88/15.28,14.69,0.0
2021-12-21 15:26:49,GET,STABLE/COOL,-255,231/490,14.69/15.3,14.91,0.0
2021-12-21 15:26:52,GET,STABLE/COOL,-255,231/493,14.91/15.11,14.93,0.0
2021-12-21 15:26:55,GET,STABLE/COOL,-255,231/496,14.72/15.15,15.2,0.0
2021-12-21 15:26:58,GET,STABLE/COOL,-243,231/499,14.73/15.2,14.74,0.0
2021-12-21 15:27:01,GET,STABLE/COOL,-246,231/502,14.62/14.9,14.77,0.0
2021-12-21 15:27:04,GET,STABLE/COOL,-250,231/505,14.57/14.91,14.58,0.0
2021-12-21 15:27:07,GET,STABLE/COOL,-253,231/508,14.58/14.99,15.12,0.0
2021-12-21 15:27:10,GET,STABLE/COOL,-253,231/511,14.93/15.12,14.87,0.0
2021-12-21 15:27:13,GET,STABLE/COOL,-255,231/514,14.76/15.13,14.94,0.0
2021-12-21 15:27:16,GET,STABLE/COOL,-255,231/517,14.94/15.23,15.12,0.0
2021-12-21 15:27:19,GET,STABLE/COOL,-255,231/520,14.81/15.18,15.21,0.0
2021-12-21 15:27:22,GET,STABLE/COOL,-255,231/523,15.04/15.3,15.14,0.0
2021-12-21 15:27:25,GET,STABLE/COOL,-255,231/526,15.08/15.42,15.29,0.0
2021-12-21 15:27:28,GET,STABLE/COOL,-255,231/529,14.91/15.29,15.05,0.0
2021-12-21 15:27:31,GET,STABLE/COOL,-255,231/532,15.05/15.28,15.17,0.0
2021-12-21 15:27:34,GET,STABLE/COOL,-255,231/535,14.98/15.25,15.19,0.0
2021-12-21 15:27:37,GET,STABLE/COOL,-255,231/538,14.96/15.19,15.15,0.0
2021-12-21 15:27:40,GET,STABLE/COOL,-253,231/542,14.96/15.17,14.98,0.0
2021-12-21 15:27:43,GET,STABLE/COOL,-254,231/545,14.98/15.0,14.75,0.0
2021-12-21 15:27:46,GET,STABLE/COOL,-244,231/548,14.62/14.75,14.75,0.0
2021-12-21 15:27:49,GET,STABLE/COOL,-246,231/551,14.56/14.89,15.04,0.0
2021-12-21 15:27:52,GET,STABLE/COOL,-255,231/554,15.04/15.27,15.24,0.0
2021-12-21 15:27:55,GET,STABLE/COOL,-251,231/557,14.93/15.24,14.96,0.0
2021-12-21 15:27:58,GET,STABLE/COOL,-255,231/560,14.86/15.21,15.1,0.0
2021-12-21 15:28:01,GET,STABLE/COOL,-253,231/563,14.96/15.21,15.11,0.0
2021-12-21 15:28:04,GET,STABLE/COOL,-253,231/566,14.83/15.11,15.1,0.0
2021-12-21 15:28:07,GET,STABLE/COOL,-249,231/569,14.85/15.21,14.93,0.0
2021-12-21 15:28:10,GET,STABLE/COOL,-255,231/572,14.92/15.29,15.2,0.0
2021-12-21 15:28:13,GET,STABLE/COOL,-255,231/575,15.03/15.24,15.14,0.0
2021-12-21 15:28:16,GET,STABLE/COOL,-255,231/578,15.01/15.25,15.25,0.0
2021-12-21 15:28:19,GET,STABLE/COOL,-255,231/581,14.97/15.38,15.03,0.0
2021-12-21 15:28:22,GET,STABLE/COOL,-252,231/584,14.94/15.26,14.84,0.0
2021-12-21 15:28:25,GET,STABLE/COOL,-255,231/587,14.84/15.26,15.13,0.0
2021-12-21 15:28:28,GET,STABLE/COOL,-255,231/590,15.13/15.48,15.43,0.0
2021-12-21 15:28:31,GET,STABLE/COOL,-255,231/593,14.93/15.43,15.12,0.0
2021-12-21 15:28:34,GET,STABLE/COOL,-255,231/596,15.12/15.56,15.4,0.0
2021-12-21 15:28:37,GET,STABLE/COOL,-255,231/599,15.2/15.49,15.44,0.0
2021-12-21 15:28:40,GET,STABLE/COOL,-255,231/602,15.44/15.65,15.7,0.0
2021-12-21 15:28:43,GET,STABLE/COOL,-255,231/605,15.62/15.75,15.44,0.0
2021-12-21 15:28:46,GET,STABLE/COOL,-255,231/608,15.44/15.71,15.37,0.0
2021-12-21 15:28:49,GET,STABLE/COOL,-255,231/611,15.33/15.64,15.7,0.0
2021-12-21 15:28:52,GET,STABLE/COOL,-255,231/614,15.49/15.73,15.62,0.0
2021-12-21 15:28:55,GET,STABLE/COOL,-255,231/617,15.21/15.72,14.98,0.0
2021-12-21 15:28:58,GET,STABLE/COOL,-255,231/620,14.97/15.18,15.03,0.0
2021-12-21 15:29:01,GET,STABLE/COOL,-255,231/623,15.01/15.33,15.16,0.0
2021-12-21 15:29:04,GET,STABLE/COOL,-255,231/626,14.89/15.19,15.22,0.0
2021-12-21 15:29:07,GET,STABLE/COOL,-254,231/629,14.95/15.22,14.99,0.0
2021-12-21 15:29:10,GET,STABLE/COOL,-255,231/632,14.99/15.41,15.58,0.0
2021-12-21 15:29:13,GET,STABLE/COOL,-255,231/635,15.04/15.58,15.01,0.0
2021-12-21 15:29:16,GET,STABLE/COOL,-255,231/638,14.94/15.25,15.12,0.0
2021-12-21 15:29:19,GET,STABLE/COOL,-255,231/641,15.06/15.39,15.39,0.0
2021-12-21 15:29:22,GET,STABLE/COOL,-255,231/644,14.83/15.39,15.29,0.0
2021-12-21 15:29:25,GET,STABLE/COOL,-255,231/647,15.02/15.32,14.94,0.0
2021-12-21 15:29:28,GET,STABLE/COOL,-255,231/650,14.94/15.33,15.42,0.0
2021-12-21 15:29:31,GET,STABLE/COOL,-255,231/653,15.33/15.49,15.62,0.0
2021-12-21 15:29:34,GET,STABLE/COOL,-255,231/656,15.39/15.62,15.49,0.0
2021-12-21 15:29:37,GET,STABLE/COOL,-255,231/659,15.2/15.49,15.18,0.0
2021-12-21 15:29:40,GET,STABLE/COOL,-255,231/662,15.05/15.46,15.15,0.0
2021-12-21 15:29:43,GET,STABLE/COOL,-255,231/665,14.83/15.36,15.31,0.0
2021-12-21 15:29:46,GET,STABLE/COOL,-255,231/668,15.01/15.33,15.13,0.0
2021-12-21 15:29:49,GET,STABLE/COOL,-255,231/671,14.78/15.13,15.17,0.0
2021-12-21 15:29:52,GET,STABLE/COOL,-255,231/674,15.08/15.35,15.35,0.0
2021-12-21 15:29:55,GET,STABLE/COOL,-255,231/677,15.3/15.54,15.54,0.0
2021-12-21 15:29:58,GET,STABLE/COOL,-255,231/680,15.17/15.65,15.17,0.0
2021-12-21 15:30:01,GET,STABLE/COOL,-255,231/683,15.33/15.71,15.53,0.0
2021-12-21 15:30:04,GET,STABLE/COOL,-255,231/686,15.26/15.49,15.49,0.0
2021-12-21 15:30:07,GET,STABLE/COOL,-255,231/689,15.5/15.63,15.63,0.0
2021-12-21 15:30:10,GET,STABLE/COOL,-255,231/692,15.47/15.7,15.7,0.0
2021-12-21 15:30:13,GET,STABLE/COOL,-255,231/695,15.43/15.67,15.67,0.0
2021-12-21 15:30:16,GET,STABLE/COOL,-255,231/698,14.96/15.58,15.43,0.0
2021-12-21 15:30:19,GET,STABLE/COOL,-255,231/701,15.47/15.74,15.53,0.0
2021-12-21 15:30:22,GET,STABLE/COOL,-255,231/704,15.44/15.93,15.93,0.0
2021-12-21 15:30:25,GET,STABLE/COOL,-255,231/707,15.65/15.96,15.65,0.0
2021-12-21 15:30:28,GET,STABLE/COOL,-255,231/710,15.6/15.91,15.91,0.0
2021-12-21 15:30:31,GET,STABLE/COOL,-255,231/713,15.6/15.95,15.73,0.0
2021-12-21 15:30:34,GET,STABLE/COOL,-255,231/716,15.59/15.9,15.82,0.0
2021-12-21 15:30:37,GET,STABLE/COOL,-255,231/719,15.52/16.0,15.94,0.0
2021-12-21 15:30:40,GET,STABLE/COOL,-255,231/722,15.67/15.92,15.67,0.0
2021-12-21 15:30:43,GET,STABLE/COOL,-255,231/725,15.53/15.85,15.57,0.0
2021-12-21 15:30:46,GET,STABLE/COOL,-255,231/728,15.36/15.77,15.36,0.0
2021-12-21 15:30:49,GET,STABLE/COOL,-255,231/731,15.34/15.61,15.42,0.0
2021-12-21 15:30:52,GET,STABLE/COOL,-255,231/734,15.1/15.46,15.4,0.0
2021-12-21 15:30:55,GET,STABLE/COOL,-255,231/737,15.24/15.48,15.47,0.0
2021-12-21 15:30:58,GET,STABLE/COOL,-255,231/740,15.31/15.68,15.31,0.0
2021-12-21 15:31:01,GET,STABLE/COOL,-255,231/743,15.15/15.49,15.31,0.0
2021-12-21 15:31:04,GET,STABLE/COOL,-255,231/746,15.28/15.63,15.55,0.0
2021-12-21 15:31:07,GET,STABLE/COOL,-255,231/749,15.41/15.67,15.46,0.0
2021-12-21 15:31:10,GET,STABLE/COOL,-255,231/752,15.34/15.64,15.64,0.0
2021-12-21 15:31:13,GET,STABLE/COOL,-255,231/755,15.01/15.54,15.01,0.0
2021-12-21 15:31:16,GET,STABLE/COOL,-255,231/758,15.1/15.38,15.1,0.0
2021-12-21 15:31:19,GET,STABLE/COOL,-255,231/761,14.92/15.33,15.08,0.0
2021-12-21 15:31:22,GET,STABLE/COOL,-255,231/764,15.02/15.29,15.25,0.0
2021-12-21 15:31:25,GET,STABLE/COOL,-255,231/767,15.09/15.38,15.17,0.0
2021-12-21 15:31:28,GET,STABLE/COOL,-255,231/770,15.33/15.67,15.6,0.0
2021-12-21 15:31:31,GET,STABLE/COOL,-255,231/773,15.61/15.73,15.73,0.0
2021-12-21 15:31:34,GET,STABLE/COOL,-255,231/776,15.44/15.62,15.55,0.0
2021-12-21 15:31:37,GET,STABLE/COOL,-255,231/779,15.37/15.97,15.37,0.0
2021-12-21 15:31:40,GET,STABLE/COOL,-255,231/782,15.43/15.77,15.77,0.0
2021-12-21 15:31:43,GET,STABLE/COOL,-255,231/785,15.47/16.0,16.0,0.0
2021-12-21 15:31:46,GET,STABLE/COOL,-255,231/788,15.61/15.87,15.78,0.0
2021-12-21 15:31:49,GET,STABLE/COOL,-255,231/791,15.47/15.89,15.56,0.0
2021-12-21 15:31:52,GET,STABLE/COOL,-255,231/794,15.64/15.86,15.81,0.0
2021-12-21 15:31:55,GET,STABLE/COOL,-255,231/797,15.51/15.95,15.95,0.0
2021-12-21 15:31:59,GET,STABLE/COOL,-255,231/800,15.73/15.96,15.96,0.0
2021-12-21 15:32:02,GET,STABLE/COOL,-255,231/803,15.68/15.98,15.68,0.0
2021-12-21 15:32:05,GET,STABLE/COOL,-255,231/806,15.84/16.21,16.21,0.0
2021-12-21 15:32:08,GET,STABLE/COOL,-255,231/809,16.23/16.25,16.25,0.0
2021-12-21 15:32:11,GET,STABLE/COOL,-255,231/812,15.95/16.37,16.22,0.0
2021-12-21 15:32:14,GET,STABLE/COOL,-255,231/815,16.02/16.31,16.02,0.0
2021-12-21 15:32:17,GET,STABLE/COOL,-255,231/818,16.13/16.34,16.34,0.0
2021-12-21 15:32:20,GET,STABLE/COOL,-255,231/821,15.97/16.27,15.99,0.0
2021-12-21 15:32:23,GET,STABLE/COOL,-255,231/824,15.81/16.21,16.21,0.0
2021-12-21 15:32:26,GET,STABLE/COOL,-255,231/827,15.87/16.28,16.01,0.0
2021-12-21 15:32:29,GET,STABLE/COOL,-255,231/830,15.94/16.34,16.34,0.0
2021-12-21 15:32:32,GET,STABLE/COOL,-255,231/833,15.82/16.3,16.03,0.0
2021-12-21 15:32:35,GET,STABLE/COOL,-255,231/836,15.77/16.14,16.01,0.0
2021-12-21 15:32:38,GET,STABLE/COOL,-255,231/839,15.86/16.21,15.86,0.0
2021-12-21 15:32:41,GET,STABLE/COOL,-255,231/842,16.15/16.46,16.35,0.0
2021-12-21 15:32:44,GET,STABLE/COOL,-255,231/845,16.09/16.48,16.36,0.0
2021-12-21 15:32:47,GET,STABLE/COOL,-255,231/848,16.29/16.47,16.29,0.0
2021-12-21 15:32:50,GET,STABLE/COOL,-255,231/851,16.07/16.39,16.07,0.0
2021-12-21 15:32:53,GET,STABLE/COOL,-255,231/854,16.29/16.47,16.43,0.0
2021-12-21 15:32:56,GET,STABLE/COOL,-255,231/857,16.31/16.62,16.45,0.0
2021-12-21 15:32:59,GET,STABLE/COOL,-255,231/860,16.37/16.56,16.51,0.0
2021-12-21 15:33:02,GET,STABLE/COOL,-255,231/863,16.36/16.63,16.36,0.0
2021-12-21 15:33:05,GET,STABLE/COOL,-255,231/866,16.29/16.61,16.29,0.0
2021-12-21 15:33:08,GET,STABLE/COOL,-255,231/869,16.11/16.38,16.11,0.0
2021-12-21 15:33:11,GET,STABLE/COOL,-255,231/872,16.06/16.55,16.55,0.0
2021-12-21 15:33:14,GET,STABLE/COOL,-255,231/875,16.56/16.74,16.56,0.0
2021-12-21 15:33:17,GET,STABLE/COOL,-255,231/878,16.03/16.39,16.2,0.0
2021-12-21 15:33:20,GET,STABLE/COOL,-255,231/881,16.05/16.22,16.15,0.0
2021-12-21 15:33:23,GET,STABLE/COOL,-255,231/885,16.2/18.94,18.94,0.0
2021-12-21 15:33:26,GET,STABLE/COOL,-255,231/888,19.35/21.14,21.14,0.0
2021-12-21 15:33:29,GET,STABLE/COOL,-255,231/891,21.32/21.96,21.85,0.0
2021-12-21 15:33:32,GET,STABLE/COOL,-255,231/894,21.93/22.29,22.29,0.0
2021-12-21 15:33:35,GET,STABLE/COOL,-255,231/897,21.83/22.4,22.15,0.0
2021-12-21 15:33:38,GET,STABLE/COOL,-255,231/900,22.07/22.39,22.39,0.0
2021-12-21 15:33:41,GET,STABLE/COOL,-255,231/903,22.32/22.49,22.49,0.0
2021-12-21 15:33:44,GET,STABLE/COOL,-255,231/906,22.3/22.69,22.53,0.0
2021-12-21 15:33:47,GET,STABLE/COOL,-255,231/909,22.51/22.75,22.75,0.0
2021-12-21 15:33:50,GET,STABLE/COOL,-255,231/912,22.31/23.0,22.66,0.0
2021-12-21 15:33:53,GET,STABLE/COOL,-255,231/915,22.36/22.59,22.55,0.0
2021-12-21 15:33:56,GET,STABLE/COOL,-255,231/918,22.35/22.65,22.43,0.0
2021-12-21 15:33:59,GET,STABLE/COOL,-255,231/921,22.34/22.69,22.69,0.0
2021-12-21 15:34:02,GET,STABLE/COOL,-255,231/924,22.42/22.6,22.54,0.0
2021-12-21 15:34:05,GET,STABLE/COOL,-255,231/927,22.41/22.73,22.73,0.0
2021-12-21 15:34:08,GET,STABLE/COOL,-255,231/930,22.61/22.81,22.69,0.0
2021-12-21 15:34:11,GET,STABLE/COOL,-255,231/933,22.14/22.72,22.14,0.0
2021-12-21 15:34:14,GET,STABLE/COOL,-255,231/936,22.07/22.41,22.2,0.0
2021-12-21 15:34:17,GET,STABLE/COOL,-255,231/939,22.15/22.59,22.45,0.0
2021-12-21 15:34:20,GET,STABLE/COOL,-255,231/942,21.89/22.6,21.89,0.0
2021-12-21 15:34:23,GET,STABLE/COOL,-255,231/945,21.79/22.06,22.06,0.0
2021-12-21 15:34:26,GET,STABLE/COOL,-255,231/948,21.85/22.15,22.08,0.0
2021-12-21 15:34:29,GET,STABLE/COOL,-255,231/951,21.84/22.04,21.84,0.0
2021-12-21 15:34:29,SET '20',CYCLE/COOL,-255,0/0,-1/-1,21.92,0.0
2021-12-21 15:34:29,SET '25',CYCLE/COOL,-77,0/0,-1/-1,21.92,0.0
2021-12-21 15:34:32,GET,CYCLE/HEAT,69,0/3,-1/-1,21.73,0.0
2021-12-21 15:34:35,GET,CYCLE/HEAT,74,0/6,-1/-1,21.73,0.0
2021-12-21 15:34:38,GET,CYCLE/HEAT,82,0/9,-1/-1,21.59,0.0
2021-12-21 15:34:41,GET,CYCLE/HEAT,76,0/12,-1/-1,22.13,0.0
2021-12-21 15:34:44,GET,CYCLE/HEAT,73,0/15,-1/-1,22.49,0.0
2021-12-21 15:34:47,GET,CYCLE/HEAT,71,0/18,-1/-1,22.76,0.0
2021-12-21 15:34:50,GET,CYCLE/HEAT,64,0/21,-1/-1,23.24,0.0
2021-12-21 15:34:53,GET,CYCLE/HEAT,63,0/24,-1/-1,23.41,0.0
2021-12-21 15:34:56,GET,CYCLE/HEAT,50,0/27,-1/-1,24.14,0.0
2021-12-21 15:34:59,GET,CYCLE/HEAT,48,0/30,-1/-1,24.33,0.0
2021-12-21 15:35:02,GET,STABLE/HEAT,44,31/33,24.34/24.68,24.54,0.0
2021-12-21 15:35:05,GET,STABLE/HEAT,33,31/36,24.77/25.19,25.09,0.0
2021-12-21 15:35:08,GET,STABLE/HEAT,34,31/39,24.84/25.21,25.04,0.0
2021-12-21 15:35:11,GET,STABLE/HEAT,27,31/42,25.27/25.49,25.37,0.0
2021-12-21 15:35:14,GET,STABLE/HEAT,20,31/45,25.34/25.69,25.69,0.0
2021-12-21 15:35:17,GET,STABLE/HEAT,16,31/48,25.64/25.86,25.82,0.0
2021-12-21 15:35:20,GET,STABLE/HEAT,9,31/51,25.79/26.1,26.1,0.0
2021-12-21 15:35:23,GET,STABLE/HEAT,14,31/54,25.55/25.95,25.77,0.0
2021-12-21 15:35:26,GET,STABLE/HEAT,12,31/57,25.82/26.03,25.85,0.0
2021-12-21 15:35:29,GET,STABLE/HEAT,3,31/60,25.67/26.24,26.19,0.0
2021-12-21 15:35:32,GET,STABLE/HEAT,2,31/63,25.84/26.22,26.15,0.0
2021-12-21 15:35:35,GET,STABLE/COOL,-46,31/66,26.02/26.33,26.14,0.0
2021-12-21 15:35:38,GET,STABLE/COOL,-46,31/69,25.93/26.2,26.09,0.0
2021-12-21 15:35:41,GET,STABLE/COOL,-33,31/72,25.74/26.15,25.74,0.0
2021-12-21 15:35:44,GET,STABLE/COOL,-39,31/75,25.84/26.25,25.84,0.0
2021-12-21 15:35:47,GET,STABLE/COOL,-38,31/78,25.71/25.92,25.8,0.0
2021-12-21 15:35:50,GET,STABLE/COOL,-24,31/81,25.42/25.78,25.42,0.0
2021-12-21 15:35:53,GET,STABLE/COOL,-26,31/84,25.34/25.76,25.44,0.0
2021-12-21 15:35:56,GET,STABLE/COOL,-26,31/87,25.37/25.6,25.43,0.0
2021-12-21 15:35:59,GET,STABLE/COOL,-18,31/90,25.05/25.47,25.23,0.0
2021-12-21 15:36:02,GET,STABLE/COOL,-31,31/93,25.24/25.53,25.53,0.0
2021-12-21 15:36:05,GET,STABLE/COOL,-22,31/96,25.1/25.39,25.29,0.0
2021-12-21 15:36:08,GET,STABLE/COOL,-15,31/99,25.02/25.26,25.13,0.0
2021-12-21 15:36:11,GET,STABLE/COOL,-20,31/102,25.14/25.31,25.24,0.0
2021-12-21 15:36:15,GET,STABLE/COOL,-19,31/105,25.19/25.53,25.19,0.0
2021-12-21 15:36:18,GET,STABLE/COOL,-16,31/108,25.11/25.37,25.11,0.0
2021-12-21 15:36:21,GET,STABLE/COOL,-19,31/111,25.03/25.3,25.17,0.0
2021-12-21 15:36:24,GET,STABLE/COOL,-19,31/114,25.09/25.23,25.17,0.0
2021-12-21 15:36:27,GET,STABLE/COOL,-16,31/117,24.93/25.22,25.11,0.0
2021-12-21 15:36:30,GET,STABLE/COOL,-19,31/120,25.16/25.4,25.16,0.0
2021-12-21 15:36:33,GET,STABLE/COOL,-19,31/123,25.08/25.33,25.17,0.0
2021-12-21 15:36:36,GET,STABLE/COOL,-14,31/126,25.02/25.35,25.02,0.0
2021-12-21 15:36:39,GET,STABLE/COOL,-12,31/129,24.94/25.13,24.97,0.0
2021-12-21 15:36:42,GET,STABLE/COOL,-7,31/132,24.7/24.9,24.85,0.0
2021-12-21 15:36:45,GET,STABLE/COOL,-6,31/135,24.84/24.98,24.84,0.0
2021-12-21 15:36:48,GET,STABLE/COOL,-7,31/138,24.67/24.96,24.86,0.0
2021-12-21 15:36:51,GET,STABLE/COOL,-7,31/141,24.59/24.98,24.59,0.0
2021-12-21 15:36:54,GET,STABLE/HEAT,3,31/144,24.54/24.82,24.82,0.0
2021-12-21 15:36:57,GET,STABLE/HEAT,4,31/147,24.64/24.91,24.79,0.0
2021-12-21 15:37:00,GET,STABLE/HEAT,3,31/150,24.82/24.96,24.96,0.0
2021-12-21 15:37:03,GET,STABLE/HEAT,5,31/153,24.68/24.99,24.8,0.0
2021-12-21 15:37:06,GET,STABLE/HEAT,1,31/156,24.9/25.24,25.0,0.0
2021-12-21 15:37:09,GET,STABLE/COOL,-2,31/159,24.87/25.2,25.05,0.0
2021-12-21 15:37:12,GET,STABLE/COOL,-3,31/162,24.86/25.2,25.03,0.0
2021-12-21 15:37:15,GET,STABLE/COOL,-10,31/165,25.0/25.26,25.0,0.0
2021-12-21 15:37:18,GET,STABLE/COOL,-3,31/168,24.94/25.13,25.01,0.0
2021-12-21 15:37:21,GET,STABLE/COOL,-1,31/171,24.75/25.01,25.0,0.0
2021-12-21 15:37:24,GET,STABLE/COOL,-5,31/174,25.02/25.19,25.14,0.0
2021-12-21 15:37:27,GET,STABLE/COOL,-4,31/178,24.92/25.12,25.12,0.0
2021-12-21 15:37:30,GET,STABLE/HEAT,4,31/181,24.69/25.06,24.92,0.0
2021-12-21 15:37:33,GET,STABLE/HEAT,2,31/184,24.77/25.04,24.89,0.0
2021-12-21 15:37:36,GET,STABLE/COOL,-5,31/187,24.94/25.17,25.15,0.0
2021-12-21 15:37:39,GET,STABLE/COOL,-4,31/190,25.05/25.2,25.1,0.0
2021-12-21 15:37:42,GET,STABLE/COOL,-3,31/193,24.92/25.11,25.01,0.0
2021-12-21 15:37:45,GET,STABLE/HEAT,3,31/196,24.82/25.13,25.04,0.0
2021-12-21 15:37:48,GET,STABLE/COOL,-1,31/199,24.77/25.27,24.77,0.0
2021-12-21 15:37:51,GET,STABLE/HEAT,1,31/202,24.86/25.06,25.06,0.0
2021-12-21 15:37:54,GET,STABLE/COOL,-1,31/205,24.92/25.13,24.92,0.0
2021-12-21 15:37:57,GET,STABLE/COOL,-11,31/208,24.84/25.32,25.28,0.0
2021-12-21 15:38:00,GET,STABLE/COOL,-1,31/211,24.84/25.13,24.84,0.0
2021-12-21 15:38:03,GET,STABLE/HEAT,5,31/214,24.72/25.04,24.72,0.0
2021-12-21 15:38:06,GET,STABLE/COOL,-7,31/217,24.99/25.24,25.19,0.0
2021-12-21 15:38:09,GET,STABLE/COOL,-1,31/220,24.85/25.36,24.85,0.0
2021-12-21 15:38:12,GET,STABLE/COOL,-2,31/223,24.94/25.14,25.05,0.0
2021-12-21 15:38:15,GET,STABLE/COOL,-1,31/226,24.9/25.2,24.9,0.0
2021-12-21 15:38:15,SET '30',CYCLE/COOL,-3,0/0,-1/-1,25.16,0.0
2021-12-21 15:38:18,GET,CYCLE/HEAT,107,0/3,-1/-1,25.0,0.0
2021-12-21 15:38:21,GET,CYCLE/HEAT,115,0/6,-1/-1,25.23,0.0
2021-12-21 15:38:24,GET,CYCLE/HEAT,116,0/9,-1/-1,25.39,0.0
2021-12-21 15:38:27,GET,CYCLE/HEAT,121,0/12,-1/-1,25.45,0.0
2021-12-21 15:38:30,GET,CYCLE/HEAT,120,0/15,-1/-1,26.0,0.0
2021-12-21 15:38:33,GET,CYCLE/HEAT,116,0/18,-1/-1,26.38,0.0
2021-12-21 15:38:36,GET,CYCLE/HEAT,113,0/21,-1/-1,26.71,0.0
2021-12-21 15:38:40,GET,CYCLE/HEAT,109,0/24,-1/-1,27.17,0.0
2021-12-21 15:38:43,GET,CYCLE/HEAT,112,0/27,-1/-1,27.09,0.0
2021-12-21 15:38:46,GET,CYCLE/HEAT,112,0/30,-1/-1,27.44,0.0
2021-12-21 15:38:49,GET,CYCLE/HEAT,106,0/33,-1/-1,28.05,0.0
2021-12-21 15:38:52,GET,CYCLE/HEAT,107,0/36,-1/-1,27.98,0.0
2021-12-21 15:38:55,GET,CYCLE/HEAT,98,0/39,-1/-1,28.63,0.0
2021-12-21 15:38:58,GET,CYCLE/HEAT,88,0/42,-1/-1,29.04,0.0
2021-12-21 15:39:01,GET,STABLE/HEAT,80,45/45,-1/-1,29.52,0.0
2021-12-21 15:39:04,GET,STABLE/HEAT,79,45/48,29.38/29.66,29.7,0.0
2021-12-21 15:39:07,GET,STABLE/HEAT,77,45/51,29.7/29.75,29.62,0.0
2021-12-21 15:39:10,GET,STABLE/HEAT,73,45/54,29.62/29.96,29.73,0.0
2021-12-21 15:39:13,GET,STABLE/HEAT,67,45/57,29.73/30.26,30.25,0.0
2021-12-21 15:39:16,GET,STABLE/HEAT,63,45/60,30.13/30.45,30.35,0.0
2021-12-21 15:39:19,GET,STABLE/HEAT,62,45/63,30.34/30.48,30.49,0.0
2021-12-21 15:39:22,GET,STABLE/HEAT,61,45/66,30.22/30.49,30.5,0.0
2021-12-21 15:39:25,GET,STABLE/HEAT,53,45/69,30.5/30.84,30.92,0.0
2021-12-21 15:39:28,GET,STABLE/HEAT,50,45/72,30.79/30.92,30.96,0.0
2021-12-21 15:39:31,GET,STABLE/HEAT,49,45/75,30.79/30.96,30.7,0.0
2021-12-21 15:39:34,GET,STABLE/HEAT,51,45/78,30.7/30.85,30.75,0.0
2021-12-21 15:39:37,GET,STABLE/HEAT,52,45/81,30.55/30.94,30.82,0.0
2021-12-21 15:39:40,GET,STABLE/HEAT,43,45/84,30.82/31.04,31.0,0.0
2021-12-21 15:39:43,GET,STABLE/HEAT,48,45/87,30.72/31.0,30.86,0.0
2021-12-21 15:39:46,GET,STABLE/HEAT,46,45/90,30.72/30.94,30.86,0.0
2021-12-21 15:39:49,GET,STABLE/HEAT,41,45/93,30.76/31.06,30.85,0.0
2021-12-21 15:39:52,GET,STABLE/HEAT,40,45/96,30.57/30.9,30.7,0.0
2021-12-21 15:39:55,GET,STABLE/HEAT,42,45/99,30.7/30.92,30.76,0.0
2021-12-21 15:39:58,GET,STABLE/HEAT,45,45/102,30.38/30.76,30.66,0.0
2021-12-21 15:40:01,GET,STABLE/HEAT,42,45/105,30.48/30.7,30.72,0.0
2021-12-21 15:40:04,GET,STABLE/HEAT,40,45/108,30.55/30.73,30.74,0.0
2021-12-21 15:40:07,GET,STABLE/HEAT,49,45/111,30.23/30.74,30.37,0.0
2021-12-21 15:40:10,GET,STABLE/HEAT,40,45/114,30.37/30.65,30.56,0.0
2021-12-21 15:40:13,GET,STABLE/HEAT,41,45/117,30.4/30.7,30.26,0.0
2021-12-21 15:40:16,GET,STABLE/HEAT,41,45/120,30.19/30.6,30.64,0.0
