Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C),Ambient(C)
2022-01-10 16:02:58,GET,STABLE/HEAT,18,3/10,29.37/30.12,29.81,29.38
2022-01-10 16:03:01,GET,STABLE/HEAT,19,3/13,30.03/30.16,30.16,29.38
2022-01-10 16:03:04,GET,STABLE/HEAT,19,3/16,30.29/30.7,30.61,29.44
2022-01-10 16:03:07,GET,STABLE/HEAT,19,3/19,30.43/30.68,30.59,29.38
2022-01-10 16:03:10,GET,STABLE/HEAT,19,3/22,30.8/30.92,30.92,29.44
2022-01-10 16:03:13,GET,STABLE/HEAT,19,3/25,30.87/31.24,31.09,29.38
2022-01-10 16:03:16,GET,STABLE/HEAT,17,3/28,31.15/31.58,31.15,29.44
2022-01-10 16:03:19,GET,STABLE/HEAT,17,3/31,31.32/31.77,31.5,29.44
2022-01-10 16:03:22,GET,STABLE/HEAT,17,3/34,31.38/31.75,31.73,29.38
2022-01-10 16:03:25,GET,STABLE/HEAT,17,3/37,31.74/31.87,31.81,29.44
2022-01-10 16:03:28,GET,STABLE/HEAT,15,3/40,31.78/32.13,31.94,29.38
2022-01-10 16:03:31,GET,STABLE/HEAT,15,3/43,31.97/32.37,32.31,29.44
2022-01-10 16:03:34,GET,STABLE/HEAT,15,3/47,32.27/32.44,32.44,29.38
2022-01-10 16:03:37,GET,STABLE/HEAT,15,3/50,32.09/32.52,32.51,29.44
2022-01-10 16:03:38,SET '32',CYCLE/HEAT,13,0/0,60.0/-1,32.75,29.44
2022-01-10 16:03:38,SET '33',CYCLE/HEAT,13,0/0,60.0/-1,32.75,29.44
2022-01-10 16:03:41,GET,CYCLE/HEAT,127,0/3,60.0/-1,32.61,29.44
2022-01-10 16:03:44,GET,STABLE/HEAT,25,3/6,32.46/32.67,32.62,29.44
2022-01-10 16:03:47,GET,STABLE/HEAT,25,3/9,32.59/32.84,32.77,29.44
2022-01-10 16:03:50,GET,STABLE/HEAT,25,3/12,32.88/33.16,33.16,29.44
2022-01-10 16:03:54,GET,STABLE/HEAT,25,3/15,33.15/33.36,33.36,29.5
2022-01-10 16:03:57,GET,STABLE/HEAT,23,3/18,33.18/33.79,33.79,29.56
2022-01-10 16:04:00,GET,STABLE/HEAT,23,3/21,33.48/33.91,33.86,29.5
2022-01-10 16:04:03,GET,STABLE/HEAT,23,3/24,33.81/34.2,34.2,29.5
2022-01-10 16:04:06,GET,STABLE/HEAT,23,3/27,33.99/34.45,34.45,29.5
2022-01-10 16:04:09,GET,STABLE/HEAT,21,3/30,34.3/34.49,34.3,29.56
2022-01-10 16:04:12,GET,STABLE/HEAT,21,3/33,34.17/34.52,34.17,29.56
2022-01-10 16:04:15,GET,STABLE/HEAT,21,3/36,34.29/34.6,34.42,29.56
2022-01-10 16:04:18,GET,STABLE/HEAT,19,3/40,34.21/34.61,34.21,29.56
2022-01-10 16:04:21,GET,STABLE/HEAT,19,3/43,34.35/34.55,34.44,29.62
2022-01-10 16:04:24,GET,STABLE/HEAT,19,3/46,34.31/34.67,34.31,29.62
2022-01-10 16:04:27,GET,STABLE/HEAT,19,3/49,34.36/34.71,34.36,29.62
2022-01-10 16:04:30,GET,STABLE/HEAT,17,3/52,34.38/34.56,34.47,29.69
2022-01-10 16:04:33,GET,STABLE/HEAT,17,3/55,34.36/34.59,34.45,29.69
2022-01-10 16:04:36,GET,STABLE/HEAT,17,3/58,34.37/34.72,34.39,29.62
2022-01-10 16:04:39,GET,STABLE/HEAT,17,3/61,34.45/34.82,34.55,29.75
2022-01-10 16:04:42,GET,STABLE/HEAT,15,3/64,34.52/34.82,34.76,29.75
2022-01-10 16:04:45,GET,STABLE/HEAT,15,3/67,34.41/34.66,34.58,29.69
2022-01-10 16:04:48,GET,STABLE/HEAT,15,3/70,34.08/34.67,34.08,29.75
2022-01-10 16:04:51,GET,STABLE/HEAT,15,3/73,34.21/34.68,34.48,29.69
2022-01-10 16:04:54,GET,STABLE/HEAT,13,3/76,34.42/34.68,34.61,29.75
2022-01-10 16:04:57,GET,STABLE/HEAT,13,3/79,34.3/34.64,34.45,29.75
2022-01-10 16:05:00,GET,STABLE/HEAT,13,3/82,34.41/34.65,34.58,29.75
2022-01-10 16:05:03,GET,STABLE/HEAT,13,3/85,34.4/34.58,34.54,29.75
2022-01-10 16:05:06,GET,STABLE/HEAT,11,3/88,34.26/34.56,34.33,29.81
2022-01-10 16:05:10,GET,STABLE/HEAT,11,3/91,34.08/34.41,34.21,29.81
2022-01-10 16:05:13,GET,STABLE/HEAT,11,3/94,34.02/34.4,34.02,29.88
2022-01-10 16:05:16,GET,STABLE/HEAT,11,3/97,33.99/34.24,34.0,29.81
2022-01-10 16:05:19,GET,STABLE/HEAT,9,3/100,34.0/34.25,34.06,29.88
2022-01-10 16:05:22,GET,STABLE/HEAT,9,3/103,33.68/33.99,33.68,29.88
2022-01-10 16:05:25,GET,STABLE/HEAT,9,3/106,33.76/34.11,33.88,29.81
2022-01-10 16:05:28,GET,STABLE/HEAT,9,3/109,33.78/33.99,33.78,29.81
2022-01-10 16:05:31,GET,STABLE/HEAT,7,3/112,33.69/33.88,33.73,29.88
2022-01-10 16:05:34,GET,STABLE/HEAT,7,3/116,33.27/33.63,33.63,29.88
2022-01-10 16:05:37,GET,STABLE/HEAT,7,3/119,33.53/33.74,33.53,29.81
2022-01-10 16:05:40,GET,STABLE/HEAT,7,3/122,33.38/33.76,33.56,29.88
2022-01-10 16:05:43,GET,STABLE/HEAT,5,3/125,33.32/33.64,33.48,29.88
2022-01-10 16:05:46,GET,STABLE/HEAT,5,3/128,33.09/33.49,33.17,29.94
2022-01-10 16:05:49,GET,STABLE/HEAT,5,3/131,33.21/33.44,33.44,29.88
2022-01-10 16:05:52,GET,STABLE/HEAT,5,3/134,33.01/33.27,33.25,29.88
2022-01-10 16:05:55,GET,STABLE/HEAT,5,3/137,33.0/33.25,33.19,29.94
2022-01-10 16:05:58,GET,STABLE/HEAT,5,3/140,32.93/33.12,32.93,29.88
2022-01-10 16:06:01,GET,STABLE/HEAT,5,3/143,32.77/32.91,32.91,29.88
2022-01-10 16:06:04,GET,STABLE/HEAT,5,3/146,32.81/32.98,32.81,29.88
2022-01-10 16:06:07,GET,STABLE/HEAT,6,3/149,32.57/32.78,32.7,29.88
2022-01-10 16:06:10,GET,STABLE/HEAT,6,3/152,32.25/32.5,32.25,29.88
2022-01-10 16:06:13,GET,STABLE/HEAT,6,3/155,32.16/32.41,32.41,29.88
2022-01-10 16:06:16,GET,STABLE/HEAT,6,3/158,32.17/32.43,32.21,29.88
2022-01-10 16:06:19,GET,STABLE/HEAT,7,3/161,32.11/32.4,32.29,29.88
2022-01-10 16:06:23,GET,STABLE/HEAT,7,3/164,32.17/32.51,32.17,29.88
2022-01-10 16:06:26,GET,STABLE/HEAT,7,3/167,31.83/32.18,31.83,29.94
2022-01-10 16:06:29,GET,STABLE/HEAT,7,3/170,31.79/32.16,31.83,29.88
2022-01-10 16:06:32,GET,STABLE/HEAT,8,3/173,31.8/32.13,31.8,29.88
2022-01-10 16:06:35,GET,STABLE/HEAT,8,3/176,31.57/31.95,31.85,29.88
2022-01-10 16:06:38,GET,STABLE/HEAT,8,3/179,31.4/31.96,31.96,29.88
2022-01-10 16:06:41,GET,STABLE/HEAT,8,3/182,31.68/32.23,31.9,29.81
2022-01-10 16:06:44,GET,STABLE/HEAT,9,3/185,31.74/31.98,31.87,29.88
2022-01-10 16:06:47,GET,STABLE/HEAT,9,3/189,31.73/31.95,31.93,29.81
2022-01-10 16:06:50,GET,STABLE/HEAT,9,3/192,31.37/31.97,31.56,29.81
2022-01-10 16:06:53,GET,STABLE/HEAT,9,3/195,31.41/31.65,31.58,29.81
2022-01-10 16:06:56,GET,STABLE/HEAT,10,3/198,31.27/31.67,31.27,29.88
2022-01-10 16:06:59,GET,STABLE/HEAT,10,3/201,31.32/31.7,31.7,29.81
2022-01-10 16:07:02,GET,STABLE/HEAT,10,3/204,31.5/31.75,31.62,29.88
2022-01-10 16:07:05,GET,STABLE/HEAT,10,3/207,31.44/31.71,31.48,29.81
2022-01-10 16:07:08,GET,STABLE/HEAT,11,3/210,31.37/31.85,31.85,29.81
2022-01-10 16:07:11,GET,STABLE/HEAT,11,3/213,31.33/31.8,31.33,29.81
2022-01-10 16:07:14,GET,STABLE/HEAT,11,3/216,31.32/31.64,31.63,29.81
2022-01-10 16:07:17,GET,STABLE/HEAT,11,3/219,31.57/31.89,31.86,29.75
2022-01-10 16:07:20,GET,STABLE/HEAT,12,3/222,31.31/31.73,31.53,29.81
2022-01-10 16:07:23,GET,STABLE/HEAT,12,3/225,31.64/31.93,31.93,29.81
2022-01-10 16:07:26,GET,STABLE/HEAT,12,3/228,31.4/31.72,31.4,29.81
2022-01-10 16:07:29,GET,STABLE/HEAT,12,3/231,31.28/31.63,31.28,29.81
2022-01-10 16:07:33,GET,STABLE/HEAT,13,3/234,31.27/31.87,31.87,29.75
2022-01-10 16:07:36,GET,STABLE/HEAT,13,3/237,31.43/31.72,31.51,29.88
2022-01-10 16:07:39,GET,STABLE/HEAT,13,3/240,31.53/31.88,31.88,29.81
2022-01-10 16:07:42,GET,STABLE/HEAT,13,3/243,31.34/31.82,31.34,29.81
2022-01-10 16:07:45,GET,STABLE/HEAT,14,3/246,31.29/31.88,31.81,29.81
2022-01-10 16:07:48,GET,STABLE/HEAT,14,3/249,31.5/31.78,31.75,29.75
2022-01-10 16:07:51,GET,STABLE/HEAT,14,3/252,31.63/31.84,31.8,29.75
2022-01-10 16:07:54,GET,STABLE/HEAT,14,3/255,31.61/31.9,31.84,29.81
2022-01-10 16:07:57,GET,STABLE/HEAT,15,3/258,31.52/32.1,31.67,29.81
2022-01-10 16:08:00,GET,STABLE/HEAT,15,3/262,31.48/31.96,31.67,29.81
2022-01-10 16:08:03,GET,STABLE/HEAT,15,3/265,31.67/32.05,31.9,29.75
2022-01-10 16:08:06,GET,STABLE/HEAT,15,3/268,31.55/31.96,31.9,29.81
2022-01-10 16:08:09,GET,STABLE/HEAT,16,3/271,31.83/32.17,32.17,29.81
2022-01-10 16:08:12,GET,STABLE/HEAT,16,3/274,31.79/32.17,32.14,29.81
2022-01-10 16:08:15,GET,STABLE/HEAT,16,3/277,31.94/32.2,32.2,29.81
2022-01-10 16:08:18,GET,STABLE/HEAT,16,3/280,32.04/32.33,32.14,29.75
2022-01-10 16:08:21,GET,STABLE/HEAT,17,3/283,31.92/32.15,32.15,29.75
2022-01-10 16:08:24,GET,STABLE/HEAT,17,3/286,32.14/32.46,32.46,29.75
2022-01-10 16:08:27,GET,STABLE/HEAT,17,3/289,31.99/32.48,32.19,29.81
2022-01-10 16:08:30,GET,STABLE/HEAT,17,3/292,32.18/32.58,32.58,29.75
2022-01-10 16:08:33,GET,STABLE/HEAT,18,3/295,32.12/32.67,32.31,29.81
2022-01-10 16:08:36,GET,STABLE/HEAT,18,3/298,32.05/32.4,32.33,29.81
2022-01-10 16:08:39,GET,STABLE/HEAT,18,3/301,32.41/32.64,32.48,29.75
2022-01-10 16:08:42,GET,STABLE/HEAT,18,3/304,32.09/32.49,32.17,29.81
2022-01-10 16:08:45,GET,STABLE/HEAT,19,3/307,32.2/32.61,32.61,29.75
2022-01-10 16:08:49,GET,STABLE/HEAT,19,3/310,32.56/32.74,32.74,29.75
2022-01-10 16:08:52,GET,STABLE/HEAT,19,3/313,32.43/32.72,32.43,29.81
2022-01-10 16:08:55,GET,STABLE/HEAT,19,3/316,32.46/32.74,32.74,29.81
2022-01-10 16:08:58,GET,STABLE/HEAT,20,3/319,32.34/32.75,32.34,29.81
2022-01-10 16:09:01,GET,STABLE/HEAT,20,3/322,32.54/32.92,32.92,29.81
2022-01-10 16:09:04,GET,STABLE/HEAT,20,3/325,32.62/32.96,32.62,29.81
2022-01-10 16:09:07,GET,STABLE/HEAT,20,3/328,32.81/33.03,32.92,29.81
2022-01-10 16:09:10,GET,STABLE/HEAT,20,3/331,33.02/33.14,33.03,29.81
2022-01-10 16:09:13,GET,STABLE/HEAT,21,3/334,32.73/33.14,32.74,29.81
2022-01-10 16:09:16,GET,STABLE/HEAT,21,3/337,32.87/33.22,33.22,29.81
2022-01-10 16:09:19,GET,STABLE/HEAT,21,3/341,32.93/33.24,32.93,29.81
2022-01-10 16:09:22,GET,STABLE/HEAT,21,3/344,33.09/33.23,33.18,29.81
2022-01-10 16:09:25,GET,STABLE/HEAT,19,3/347,33.03/33.38,33.38,29.88
2022-01-10 16:09:28,GET,STABLE/HEAT,19,3/350,33.3/33.45,33.35,29.88
2022-01-10 16:09:31,GET,STABLE/HEAT,19,3/353,32.98/33.46,32.99,29.88
2022-01-10 16:09:34,GET,STABLE/HEAT,19,3/356,32.94/33.37,33.37,29.88
2022-01-10 16:09:37,GET,STABLE/HEAT,17,3/359,33.14/33.56,33.45,29.88
2022-01-10 16:09:40,GET,STABLE/HEAT,17,3/362,33.24/33.53,33.39,29.88
2022-01-10 16:09:43,GET,STABLE/HEAT,17,3/365,33.34/33.58,33.58,29.88
2022-01-10 16:09:46,GET,STABLE/HEAT,17,3/368,33.29/33.71,33.29,29.88
2022-01-10 16:09:49,GET,STABLE/HEAT,15,3/371,33.33/33.64,33.54,29.88
2022-01-10 16:09:52,GET,STABLE/HEAT,15,3/374,33.21/33.66,33.49,29.94
2022-01-10 16:09:55,GET,STABLE/HEAT,15,3/377,33.11/33.7,33.11,29.94
2022-01-10 16:09:58,GET,STABLE/HEAT,15,3/380,33.18/33.62,33.62,29.94
2022-01-10 16:10:01,GET,STABLE/HEAT,13,3/383,33.28/33.69,33.51,29.94
2022-01-10 16:10:05,GET,STABLE/HEAT,13,3/386,33.25/33.81,33.78,29.94
2022-01-10 16:10:08,GET,STABLE/HEAT,13,3/389,33.63/33.81,33.64,30.0
2022-01-10 16:10:11,GET,STABLE/HEAT,13,3/392,33.27/33.7,33.63,29.94
2022-01-10 16:10:14,GET,STABLE/HEAT,11,3/395,33.08/33.66,33.29,29.94
2022-01-10 16:10:17,GET,STABLE/HEAT,11,3/398,33.26/33.63,33.42,29.94
2022-01-10 16:10:20,GET,STABLE/HEAT,11,3/401,33.17/33.59,33.42,30.0
2022-01-10 16:10:23,GET,STABLE/HEAT,11,3/404,33.04/33.58,33.39,29.94
2022-01-10 16:10:26,GET,STABLE/HEAT,9,3/407,33.22/33.45,33.22,29.94
2022-01-10 16:10:29,GET,STABLE/HEAT,9,3/411,33.18/33.43,33.34,30.0
2022-01-10 16:10:32,GET,STABLE/HEAT,9,3/414,32.98/33.42,33.34,29.94
2022-01-10 16:10:35,GET,STABLE/HEAT,9,3/417,32.9/33.3,33.2,30.0
2022-01-10 16:10:38,GET,STABLE/HEAT,9,3/420,32.91/33.37,32.91,29.94
2022-01-10 16:10:41,GET,STABLE/HEAT,7,3/423,32.81/33.27,32.81,30.0
2022-01-10 16:10:44,GET,STABLE/HEAT,7,3/426,32.66/33.18,32.97,29.94
2022-01-10 16:10:47,GET,STABLE/HEAT,7,3/429,32.84/32.98,32.84,29.94
2022-01-10 16:10:50,GET,STABLE/HEAT,7,3/432,32.46/32.83,32.61,30.0
2022-01-10 16:10:53,GET,STABLE/HEAT,8,3/435,32.49/32.99,32.49,30.0
2022-01-10 16:10:56,GET,STABLE/HEAT,8,3/438,32.37/32.75,32.49,29.94
2022-01-10 16:10:59,GET,STABLE/HEAT,8,3/441,32.19/32.75,32.34,29.94
2022-01-10 16:11:02,GET,STABLE/HEAT,8,3/444,32.29/32.67,32.67,29.94
2022-01-10 16:11:05,GET,STABLE/HEAT,9,3/447,32.29/32.42,32.32,30.0
2022-01-10 16:11:08,GET,STABLE/HEAT,9,3/450,32.08/32.6,32.55,30.0
2022-01-10 16:11:11,GET,STABLE/HEAT,9,3/453,32.1/32.57,32.1,29.94
2022-01-10 16:11:15,GET,STABLE/HEAT,9,3/456,32.3/32.48,32.43,29.94
2022-01-10 16:11:18,GET,STABLE/HEAT,10,3/459,32.05/32.22,32.1,30.0
2022-01-10 16:11:21,GET,STABLE/HEAT,10,3/462,32.0/32.4,32.0,30.0
2022-01-10 16:11:24,GET,STABLE/HEAT,10,3/465,31.97/32.38,32.11,30.0
2022-01-10 16:11:27,GET,STABLE/HEAT,10,3/468,31.6/32.3,31.92,29.94
2022-01-10 16:11:30,GET,STABLE/HEAT,11,3/471,31.96/32.19,32.19,29.94
2022-01-10 16:11:33,GET,STABLE/HEAT,11,3/474,31.81/32.22,32.08,29.94
2022-01-10 16:11:36,GET,STABLE/HEAT,11,3/477,31.7/32.14,31.99,29.94
2022-01-10 16:11:39,GET,STABLE/HEAT,11,3/481,31.87/32.36,32.36,29.94
2022-01-10 16:11:42,GET,STABLE/HEAT,12,3/484,31.78/32.06,31.89,29.94
2022-01-10 16:11:45,GET,STABLE/HEAT,12,3/487,31.48/31.92,31.48,29.94
2022-01-10 16:11:48,GET,STABLE/HEAT,12,3/490,31.6/31.93,31.93,30.0
2022-01-10 16:11:51,GET,STABLE/HEAT,12,3/493,31.99/32.24,31.99,29.94
2022-01-10 16:11:54,GET,STABLE/HEAT,13,3/496,31.97/32.19,31.97,29.94
2022-01-10 16:11:57,GET,STABLE/HEAT,13,3/499,31.71/31.93,31.87,29.94
2022-01-10 16:12:00,GET,STABLE/HEAT,13,3/502,31.85/32.06,31.9,29.94
2022-01-10 16:12:03,GET,STABLE/HEAT,13,3/505,31.62/31.97,31.97,29.94
2022-01-10 16:12:06,GET,STABLE/HEAT,14,3/508,31.87/32.23,31.87,29.94
2022-01-10 16:12:09,GET,STABLE/HEAT,14,3/511,32.06/32.23,32.23,29.94
2022-01-10 16:12:12,GET,STABLE/HEAT,14,3/514,31.63/32.03,31.82,29.88
2022-01-10 16:12:15,GET,STABLE/HEAT,14,3/517,31.64/32.15,32.15,29.94
2022-01-10 16:12:18,GET,STABLE/HEAT,15,3/520,31.79/32.07,32.07,29.88
2022-01-10 16:12:21,GET,STABLE/HEAT,15,3/523,31.67/32.3,32.3,29.88
2022-01-10 16:12:25,GET,STABLE/HEAT,15,3/526,31.91/32.28,32.08,29.88
2022-01-10 16:12:28,GET,STABLE/HEAT,15,3/529,32.02/32.38,32.16,29.88
2022-01-10 16:12:31,GET,STABLE/HEAT,16,3/532,31.77/32.31,32.31,29.94
2022-01-10 16:12:34,GET,STABLE/HEAT,16,3/535,31.85/32.28,32.21,29.88
2022-01-10 16:12:37,GET,STABLE/HEAT,16,3/538,32.11/32.36,32.34,29.88
2022-01-10 16:12:40,GET,STABLE/HEAT,16,3/541,31.98/32.53,32.53,29.88
2022-01-10 16:12:43,GET,STABLE/HEAT,17,3/544,31.86/32.51,31.86,29.88
2022-01-10 16:12:46,GET,STABLE/HEAT,17,3/547,31.9/32.46,32.1,29.81
2022-01-10 16:12:49,GET,STABLE/HEAT,17,3/550,32.3/32.64,32.39,29.88
2022-01-10 16:12:52,GET,STABLE/HEAT,17,3/554,32.45/32.75,32.62,29.88
2022-01-10 16:12:55,GET,STABLE/HEAT,18,3/557,32.2/32.43,32.43,29.88
2022-01-10 16:12:58,GET,STABLE/HEAT,18,3/560,32.12/32.47,32.39,29.81
2022-01-10 16:13:01,GET,STABLE/HEAT,18,3/563,32.16/32.58,32.26,29.94
2022-01-10 16:13:04,GET,STABLE/HEAT,18,3/566,32.31/32.71,32.71,29.88
2022-01-10 16:13:07,GET,STABLE/HEAT,19,3/569,32.49/32.74,32.66,29.88
2022-01-10 16:13:10,GET,STABLE/HEAT,19,3/572,32.35/32.84,32.77,29.94
2022-01-10 16:13:13,GET,STABLE/HEAT,19,3/575,32.36/32.76,32.56,29.88
2022-01-10 16:13:16,GET,STABLE/HEAT,19,3/578,32.4/32.85,32.68,29.88
2022-01-10 16:13:19,GET,STABLE/HEAT,19,3/581,32.54/33.01,33.0,29.88
2022-01-10 16:13:22,GET,STABLE/HEAT,19,3/584,32.81/33.0,32.81,29.94
2022-01-10 16:13:25,GET,STABLE/HEAT,20,3/587,32.58/33.1,32.58,29.88
2022-01-10 16:13:28,GET,STABLE/HEAT,20,3/590,32.54/33.16,33.16,29.94
2022-01-10 16:13:31,GET,STABLE/HEAT,20,3/593,33.12/33.24,33.22,29.94
2022-01-10 16:13:34,SET '34',CYCLE/HEAT,20,0/0,60.0/-1,33.0,29.94
2022-01-10 16:13:34,SET '35',CYCLE/HEAT,127,0/0,60.0/-1,33.0,29.88
2022-01-10 16:13:35,SET '40',CYCLE/HEAT,127,0/0,60.0/-1,33.06,29.88
2022-01-10 16:13:38,GET,CYCLE/HEAT,127,0/3,60.0/-1,32.77,29.94
2022-01-10 16:13:41,GET,CYCLE/HEAT,127,0/6,60.0/-1,33.33,29.88
2022-01-10 16:13:44,GET,CYCLE/HEAT,127,0/9,60.0/-1,33.65,29.88
2022-01-10 16:13:47,GET,CYCLE/HEAT,127,0/12,60.0/-1,34.14,29.88
2022-01-10 16:13:51,GET,CYCLE/HEAT,127,0/15,60.0/-1,35.08,29.94
2022-01-10 16:13:54,GET,CYCLE/HEAT,127,0/18,60.0/-1,35.94,29.94
2022-01-10 16:13:57,GET,CYCLE/HEAT,127,0/21,60.0/-1,36.74,29.94
2022-01-10 16:14:00,GET,STABLE/HEAT,46,22/24,37.08/37.58,37.58,30.0
2022-01-10 16:14:03,GET,STABLE/HEAT,46,22/27,37.79/38.55,38.55,30.0
2022-01-10 16:14:06,GET,STABLE/HEAT,46,22/30,38.4/39.19,39.19,30.0
2022-01-10 16:14:09,GET,STABLE/HEAT,46,22/33,39.22/40.09,40.09,30.12
2022-01-10 16:14:12,GET,STABLE/HEAT,46,22/36,39.92/40.17,40.02,30.12
2022-01-10 16:14:15,GET,STABLE/HEAT,44,22/40,40.16/40.57,40.41,30.12
2022-01-10 16:14:18,GET,STABLE/HEAT,44,22/43,40.21/41.11,41.05,30.25
2022-01-10 16:14:21,GET,STABLE/HEAT,44,22/46,40.69/41.15,40.69,30.25
2022-01-10 16:14:24,GET,STABLE/HEAT,44,22/49,40.85/41.17,40.85,30.31
2022-01-10 16:14:27,GET,STABLE/HEAT,42,22/52,40.68/41.11,41.11,30.31
2022-01-10 16:14:30,GET,STABLE/HEAT,42,22/55,41.11/41.42,41.42,30.38
2022-01-10 16:14:33,GET,STABLE/HEAT,42,22/58,41.32/41.64,41.53,30.38
2022-01-10 16:14:36,GET,STABLE/HEAT,42,22/61,41.06/41.39,41.06,30.44
2022-01-10 16:14:39,GET,STABLE/HEAT,40,22/64,41.15/41.43,41.43,30.44
2022-01-10 16:14:42,GET,STABLE/HEAT,40,22/67,40.79/41.33,41.33,30.5
2022-01-10 16:14:45,GET,STABLE/HEAT,40,22/70,41.07/41.29,41.26,30.5
2022-01-10 16:14:48,GET,STABLE/HEAT,40,22/73,40.88/41.34,41.34,30.56
2022-01-10 16:14:51,GET,STABLE/HEAT,38,22/76,40.92/41.23,41.11,30.56
2022-01-10 16:14:54,GET,STABLE/HEAT,38,22/79,40.92/41.14,40.92,30.62
2022-01-10 16:14:57,GET,STABLE/HEAT,38,22/82,40.71/41.18,41.18,30.62
2022-01-10 16:15:00,GET,STABLE/HEAT,38,22/85,40.86/41.18,40.86,30.69
2022-01-10 16:15:03,GET,STABLE/HEAT,36,22/88,40.8/41.2,41.06,30.75
2022-01-10 16:15:06,GET,STABLE/HEAT,36,22/91,40.44/41.01,40.72,30.75
2022-01-10 16:15:09,GET,STABLE/HEAT,36,22/94,40.71/40.91,40.71,30.75
2022-01-10 16:15:13,GET,STABLE/HEAT,36,22/97,40.81/41.1,40.81,30.81
2022-01-10 16:15:16,GET,STABLE/HEAT,34,22/100,40.54/40.9,40.79,30.81
2022-01-10 16:15:19,GET,STABLE/HEAT,34,22/103,40.49/40.72,40.56,30.81
2022-01-10 16:15:22,GET,STABLE/HEAT,34,22/106,40.52/40.76,40.52,30.81
2022-01-10 16:15:25,GET,STABLE/HEAT,34,22/109,40.45/40.69,40.45,30.94
2022-01-10 16:15:28,GET,STABLE/HEAT,32,22/112,40.15/40.67,40.67,30.88
2022-01-10 16:15:31,GET,STABLE/HEAT,32,22/115,40.3/40.59,40.3,30.94
2022-01-10 16:15:34,GET,STABLE/HEAT,32,22/118,40.27/40.74,40.37,30.94
2022-01-10 16:15:37,GET,STABLE/HEAT,32,22/122,40.15/40.61,40.18,30.94
2022-01-10 16:15:40,GET,STABLE/HEAT,30,22/125,40.11/40.53,40.26,30.94
2022-01-10 16:15:43,GET,STABLE/HEAT,30,22/128,40.26/40.44,40.26,31.0
2022-01-10 16:15:46,GET,STABLE/HEAT,30,22/131,40.25/40.26,40.25,31.06
2022-01-10 16:15:49,GET,STABLE/HEAT,30,22/134,39.86/40.25,39.86,31.0
2022-01-10 16:15:52,GET,STABLE/HEAT,30,22/137,39.78/40.13,39.97,31.06
2022-01-10 16:15:55,GET,STABLE/HEAT,31,22/140,39.65/39.86,39.8,31.06
2022-01-10 16:15:58,GET,STABLE/HEAT,31,22/143,39.61/39.98,39.84,31.06
2022-01-10 16:16:01,GET,STABLE/HEAT,31,22/146,39.63/40.02,39.81,31.12
2022-01-10 16:16:04,GET,STABLE/HEAT,31,22/149,39.39/39.89,39.45,31.12
2022-01-10 16:16:07,GET,STABLE/HEAT,32,22/152,39.55/39.91,39.58,31.12
2022-01-10 16:16:10,GET,STABLE/HEAT,32,22/155,39.53/39.71,39.64,31.12
2022-01-10 16:16:13,GET,STABLE/HEAT,32,22/158,39.43/39.72,39.61,31.19
2022-01-10 16:16:16,GET,STABLE/HEAT,32,22/161,39.33/39.66,39.33,31.19
2022-01-10 16:16:19,GET,STABLE/HEAT,33,22/164,39.17/39.58,39.33,31.12
2022-01-10 16:16:22,GET,STABLE/HEAT,33,22/167,39.29/39.49,39.49,31.19
2022-01-10 16:16:25,GET,STABLE/HEAT,33,22/170,38.99/39.5,38.99,31.25
2022-01-10 16:16:28,GET,STABLE/HEAT,33,22/173,39.12/39.45,39.22,31.19
2022-01-10 16:16:32,GET,STABLE/HEAT,34,22/176,38.99/39.53,39.32,31.19
2022-01-10 16:16:35,GET,STABLE/HEAT,34,22/179,39.16/39.6,39.3,31.19
2022-01-10 16:16:38,GET,STABLE/HEAT,34,22/182,39.2/39.48,39.48,31.25
2022-01-10 16:16:41,GET,STABLE/HEAT,34,22/185,39.12/39.39,39.32,31.25
2022-01-10 16:16:44,GET,STABLE/HEAT,35,22/188,39.24/39.48,39.37,31.19
2022-01-10 16:16:47,GET,STABLE/HEAT,35,22/191,39.12/39.44,39.12,31.25
2022-01-10 16:16:50,GET,STABLE/HEAT,35,22/194,38.86/39.36,39.36,31.25
2022-01-10 16:16:53,GET,STABLE/HEAT,35,22/197,39.28/39.63,39.53,31.25
2022-01-10 16:16:56,GET,STABLE/HEAT,36,22/201,39.03/39.52,39.03,31.25
2022-01-10 16:16:59,GET,STABLE/HEAT,36,22/204,39.27/39.58,39.41,31.31
2022-01-10 16:17:02,GET,STABLE/HEAT,36,22/207,39.08/39.35,39.3,31.31
2022-01-10 16:17:05,GET,STABLE/HEAT,36,22/210,39.1/39.52,39.39,31.25
2022-01-10 16:17:08,GET,STABLE/HEAT,37,22/213,39.14/39.39,39.39,31.31
2022-01-10 16:17:11,GET,STABLE/HEAT,37,22/216,39.31/39.47,39.33,31.31
2022-01-10 16:17:14,GET,STABLE/HEAT,37,22/219,38.88/39.52,38.88,31.31
2022-01-10 16:17:17,GET,STABLE/HEAT,37,22/222,39.19/39.54,39.4,31.31
2022-01-10 16:17:20,GET,STABLE/HEAT,38,22/225,39.2/39.59,39.46,31.31
2022-01-10 16:17:23,GET,STABLE/HEAT,38,22/228,39.48/39.72,39.48,31.31
2022-01-10 16:17:26,GET,STABLE/HEAT,38,22/231,39.4/39.62,39.4,31.38
