Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C)
2021-12-08 11:44:27,GET,STABLE/COOL,-255,2/770,30.25/31.25,30.75
2021-12-08 11:44:30,GET,STABLE/COOL,-255,2/773,30.5/31.25,31.25
2021-12-08 11:44:33,GET,STABLE/COOL,-255,2/776,30.5/31.25,31.0
2021-12-08 11:44:36,GET,STABLE/COOL,-255,2/779,30.75/31.25,31.0
2021-12-08 11:44:39,GET,STABLE/COOL,-255,2/782,30.75/31.25,31.25
2021-12-08 11:44:42,GET,STABLE/COOL,-255,2/785,31.0/31.5,31.5
2021-12-08 11:44:45,GET,STABLE/COOL,-255,2/788,31.0/31.5,31.25
2021-12-08 11:44:48,GET,STABLE/COOL,-255,2/791,30.75/31.25,31.0
2021-12-08 11:44:51,GET,STABLE/COOL,-255,2/794,30.75/31.25,31.25
2021-12-08 11:44:54,GET,STABLE/COOL,-255,2/797,30.75/31.25,31.0
2021-12-08 11:44:57,GET,STABLE/COOL,-255,2/800,30.75/31.25,30.75
2021-12-08 11:45:00,GET,STABLE/COOL,-255,2/803,30.75/31.25,31.25
2021-12-08 11:45:03,GET,STABLE/COOL,-255,2/806,31.25/31.5,30.75
2021-12-08 11:45:06,GET,STABLE/COOL,-255,2/809,30.75/31.25,31.25
2021-12-08 11:45:09,GET,STABLE/COOL,-255,2/812,31.0/31.25,31.0
2021-12-08 11:45:12,GET,STABLE/COOL,-255,2/815,31.0/31.25,31.25
2021-12-08 11:45:15,GET,STABLE/COOL,-255,2/818,31.0/31.5,31.25
2021-12-08 11:45:18,GET,STABLE/COOL,-255,2/821,30.75/31.25,31.25
2021-12-08 11:45:21,GET,STABLE/COOL,-255,2/824,30.75/31.5,31.25
2021-12-08 11:45:24,GET,STABLE/COOL,-255,2/827,31.0/31.25,31.25
2021-12-08 11:45:27,GET,STABLE/COOL,-255,2/830,31.25/31.25,31.25
2021-12-08 11:45:30,GET,STABLE/COOL,-255,2/833,31.0/31.25,31.25
2021-12-08 11:45:33,GET,STABLE/COOL,-255,2/836,31.25/31.5,31.25
2021-12-08 11:45:36,GET,STABLE/COOL,-255,2/839,30.75/31.25,31.25
2021-12-08 11:45:39,GET,STABLE/COOL,-255,2/842,30.75/31.25,31.5
2021-12-08 11:45:42,GET,STABLE/COOL,-255,2/845,31.25/31.5,31.0
2021-12-08 11:45:45,GET,STABLE/COOL,-255,2/848,31.0/31.5,31.25
2021-12-08 11:45:48,GET,STABLE/COOL,-255,2/851,31.0/31.25,31.25
2021-12-08 11:45:51,GET,STABLE/COOL,-255,2/854,31.25/31.5,31.0
2021-12-08 11:45:54,GET,STABLE/COOL,-255,2/857,31.0/31.5,31.25
2021-12-08 11:45:57,GET,STABLE/COOL,-255,2/860,30.75/31.5,31.25
2021-12-08 11:46:00,GET,STABLE/COOL,-255,2/863,31.0/31.5,31.25
2021-12-08 11:46:03,GET,STABLE/COOL,-255,2/866,31.0/31.5,31.25
2021-12-08 11:46:06,GET,STABLE/COOL,-255,2/869,31.0/31.5,30.5
2021-12-08 11:46:09,GET,STABLE/COOL,-255,2/872,31.0/31.5,31.0
2021-12-08 11:46:12,GET,STABLE/COOL,-255,2/875,30.75/31.5,31.5
2021-12-08 11:46:15,GET,STABLE/COOL,-255,2/878,31.0/31.5,31.5
2021-12-08 11:46:18,GET,STABLE/COOL,-255,2/881,31.0/31.25,31.25
2021-12-08 11:46:21,GET,STABLE/COOL,-255,2/884,31.0/31.5,31.25
2021-12-08 11:46:24,GET,STABLE/COOL,-255,2/887,31.0/31.25,31.25
2021-12-08 11:46:27,GET,STABLE/COOL,-255,2/890,30.75/31.5,31.25
2021-12-08 11:46:30,GET,STABLE/COOL,-255,2/894,31.0/31.5,31.25
2021-12-08 11:46:33,GET,STABLE/COOL,-255,2/897,31.0/31.5,31.0
2021-12-08 11:46:36,GET,STABLE/COOL,-255,2/900,30.75/31.5,31.25
2021-12-08 11:46:39,GET,STABLE/COOL,-255,2/903,31.0/31.25,31.25
2021-12-08 11:46:42,GET,STABLE/COOL,-255,2/906,31.0/31.75,31.25
2021-12-08 11:46:45,GET,STABLE/COOL,-255,2/909,31.0/31.5,31.0
2021-12-08 11:46:48,GET,STABLE/COOL,-255,2/912,31.0/31.5,31.5
2021-12-08 11:46:51,GET,STABLE/COOL,-255,2/915,31.0/31.75,31.25
2021-12-08 11:46:54,GET,STABLE/COOL,-255,2/918,31.0/31.25,31.25
2021-12-08 11:46:57,GET,STABLE/COOL,-255,2/921,31.25/31.25,31.25
2021-12-08 11:47:00,GET,STABLE/COOL,-255,2/924,31.25/31.25,31.5
2021-12-08 11:47:03,GET,STABLE/COOL,-255,2/927,31.0/31.5,31.0
2021-12-08 11:47:06,GET,STABLE/COOL,-255,2/930,31.0/31.25,31.5
2021-12-08 11:47:09,GET,STABLE/COOL,-255,2/933,31.0/31.75,31.25
2021-12-08 11:47:12,GET,STABLE/COOL,-255,2/936,31.25/31.5,31.25
2021-12-08 11:47:15,GET,STABLE/COOL,-255,2/939,31.0/31.5,31.5
2021-12-08 11:47:18,GET,STABLE/COOL,-255,2/942,31.25/31.75,31.75
2021-12-08 11:47:21,GET,STABLE/COOL,-255,2/945,31.25/31.5,31.25
2021-12-08 11:47:24,GET,STABLE/COOL,-255,2/948,31.0/31.5,31.25
2021-12-08 11:47:27,GET,STABLE/COOL,-255,2/951,31.25/31.75,31.5
2021-12-08 11:47:30,GET,STABLE/COOL,-255,2/954,31.0/31.5,31.25
2021-12-08 11:47:33,GET,STABLE/COOL,-255,2/957,31.25/31.5,31.25
2021-12-08 11:47:36,GET,STABLE/COOL,-255,2/960,31.25/31.5,31.5
2021-12-08 11:47:39,GET,STABLE/COOL,-255,2/963,30.75/31.5,31.25
2021-12-08 11:47:42,GET,STABLE/COOL,-255,2/966,31.25/31.75,31.5
2021-12-08 11:47:45,GET,STABLE/COOL,-255,2/969,31.25/31.5,31.25
2021-12-08 11:47:48,GET,STABLE/COOL,-255,2/972,31.25/31.5,31.5
2021-12-08 11:47:51,GET,STABLE/COOL,-255,2/975,31.0/31.5,31.0
2021-12-08 11:47:54,GET,STABLE/COOL,-255,2/978,31.0/31.5,31.25
2021-12-08 11:47:57,GET,STABLE/COOL,-255,2/981,31.0/31.5,31.25
2021-12-08 11:48:00,GET,STABLE/COOL,-255,2/984,30.75/31.75,31.5
2021-12-08 11:48:03,GET,STABLE/COOL,-255,2/987,31.0/31.5,31.25
2021-12-08 11:48:06,GET,STABLE/COOL,-255,2/990,31.25/31.5,31.5
2021-12-08 11:48:09,GET,STABLE/COOL,-255,2/993,31.0/31.75,31.25
2021-12-08 11:48:12,GET,STABLE/COOL,-255,2/996,31.25/31.75,31.75
2021-12-08 11:48:15,GET,STABLE/COOL,-255,2/999,31.25/31.75,31.25
2021-12-08 11:48:18,GET,STABLE/COOL,-255,2/1002,31.0/31.5,31.0
2021-12-08 11:48:21,GET,STABLE/COOL,-255,2/1005,31.0/31.5,31.5
2021-12-08 11:48:24,GET,STABLE/COOL,-255,2/1008,31.5/31.5,31.5
2021-12-08 11:48:27,GET,STABLE/COOL,-255,2/1011,31.5/31.75,31.25
2021-12-08 11:48:30,GET,STABLE/COOL,-255,2/1014,31.25/31.75,31.5
2021-12-08 11:48:33,GET,STABLE/COOL,-255,2/1017,31.0/31.75,31.5
2021-12-08 11:48:36,GET,STABLE/COOL,-255,2/1020,31.25/31.5,31.5
2021-12-08 11:48:39,GET,STABLE/COOL,-255,2/1023,31.5/31.5,31.5
2021-12-08 11:48:43,GET,STABLE/COOL,-255,2/1026,31.0/31.5,31.5
2021-12-08 11:48:46,GET,STABLE/COOL,-255,2/1029,31.25/31.75,31.75
2021-12-08 11:48:49,GET,STABLE/COOL,-255,2/1032,31.25/31.75,31.5
2021-12-08 11:48:52,GET,STABLE/COOL,-255,2/1035,31.0/31.75,31.0
2021-12-08 11:48:55,GET,STABLE/COOL,-255,2/1038,31.0/31.75,31.5
2021-12-08 11:48:58,GET,STABLE/COOL,-255,2/1041,31.0/31.5,31.5
2021-12-08 11:49:01,GET,STABLE/COOL,-255,2/1044,31.0/32.0,31.75
2021-12-08 11:49:04,GET,STABLE/COOL,-255,2/1047,31.25/31.75,31.5
2021-12-08 11:49:07,GET,STABLE/COOL,-255,2/1050,30.75/31.5,31.25
2021-12-08 11:49:10,GET,STABLE/COOL,-255,2/1053,31.0/31.5,31.5
2021-12-08 11:49:13,GET,STABLE/COOL,-255,2/1056,31.5/31.5,31.5
2021-12-08 11:49:16,GET,STABLE/COOL,-255,2/1059,31.0/31.75,31.25
2021-12-08 11:49:19,GET,STABLE/COOL,-255,2/1062,31.0/31.75,31.25
2021-12-08 11:49:22,GET,STABLE/COOL,-255,2/1065,31.0/31.75,31.5
2021-12-08 11:49:25,GET,STABLE/COOL,-255,2/1068,31.0/31.5,31.0
2021-12-08 11:49:28,GET,STABLE/COOL,-255,2/1071,31.0/31.5,31.5
2021-12-08 11:49:31,GET,STABLE/COOL,-255,2/1074,31.5/32.0,31.5
2021-12-08 11:49:34,GET,STABLE/COOL,-255,2/1077,31.0/31.75,31.5
2021-12-08 11:49:37,GET,STABLE/COOL,-255,2/1080,31.25/31.5,31.5
2021-12-08 11:49:40,GET,STABLE/COOL,-255,2/1083,31.5/31.75,31.75
2021-12-08 11:49:43,GET,STABLE/COOL,-255,2/1086,31.25/31.75,31.25
2021-12-08 11:49:46,GET,STABLE/COOL,-255,2/1089,31.0/31.75,31.5
2021-12-08 11:49:49,GET,STABLE/COOL,-255,2/1092,31.5/31.75,31.75
2021-12-08 11:49:52,GET,STABLE/COOL,-255,2/1095,31.5/31.75,31.5
2021-12-08 11:49:55,GET,STABLE/COOL,-255,2/1098,31.25/31.5,31.5
2021-12-08 11:49:58,GET,STABLE/COOL,-255,2/1101,31.0/31.75,31.5
2021-12-08 11:50:01,GET,STABLE/COOL,-255,2/1104,31.5/31.5,31.5
2021-12-08 11:50:04,GET,STABLE/COOL,-255,2/1107,31.25/31.75,31.5
2021-12-08 11:50:07,GET,STABLE/COOL,-255,2/1110,31.0/31.75,31.5
2021-12-08 11:50:10,GET,STABLE/COOL,-255,2/1113,31.25/31.5,31.5
2021-12-08 11:50:13,GET,STABLE/COOL,-255,2/1116,31.25/31.5,31.5
2021-12-08 11:50:16,GET,STABLE/COOL,-255,2/1119,31.25/31.75,31.25
2021-12-08 11:50:19,GET,STABLE/COOL,-255,2/1122,31.25/31.75,31.0
2021-12-08 11:50:22,GET,STABLE/COOL,-255,2/1125,31.0/31.75,31.5
2021-12-08 11:50:25,GET,STABLE/COOL,-255,2/1128,31.25/32.0,31.75
2021-12-08 11:50:28,GET,STABLE/COOL,-255,2/1131,31.5/31.75,31.5
2021-12-08 11:50:31,GET,STABLE/COOL,-255,2/1134,31.25/31.5,31.5
2021-12-08 11:50:34,GET,STABLE/COOL,-255,2/1137,31.25/31.75,31.0
2021-12-08 11:50:37,GET,STABLE/COOL,-255,2/1140,31.0/31.75,31.5
2021-12-08 11:50:40,GET,STABLE/COOL,-255,2/1143,31.25/31.5,31.5
2021-12-08 11:50:43,GET,STABLE/COOL,-255,2/1146,31.25/31.75,31.5
2021-12-08 11:50:46,GET,STABLE/COOL,-255,2/1149,31.25/31.5,31.25
2021-12-08 11:50:49,GET,STABLE/COOL,-255,2/1152,31.0/31.75,31.5
2021-12-08 11:50:52,GET,STABLE/COOL,-255,2/1155,31.5/31.5,31.5
2021-12-08 11:50:55,GET,STABLE/COOL,-255,2/1158,31.5/31.5,31.5
2021-12-08 11:50:58,GET,STABLE/COOL,-255,2/1161,31.25/31.75,31.75
2021-12-08 11:51:01,GET,STABLE/COOL,-255,2/1164,31.0/31.75,31.75
2021-12-08 11:51:04,GET,STABLE/COOL,-255,2/1167,31.0/31.75,31.5
2021-12-08 11:51:07,GET,STABLE/COOL,-255,2/1171,31.25/31.75,31.5
2021-12-08 11:51:10,GET,STABLE/COOL,-255,2/1174,31.25/31.5,31.5
2021-12-08 11:51:13,GET,STABLE/COOL,-255,2/1177,31.5/31.75,31.5
2021-12-08 11:51:16,GET,STABLE/COOL,-255,2/1180,31.0/31.75,31.5
2021-12-08 11:51:19,GET,STABLE/COOL,-255,2/1183,31.5/31.5,31.0
2021-12-08 11:51:22,GET,STABLE/COOL,-255,2/1186,31.25/31.75,31.25
2021-12-08 11:51:25,GET,STABLE/COOL,-255,2/1189,31.25/31.5,31.5
2021-12-08 11:51:28,GET,STABLE/COOL,-255,2/1192,31.25/31.5,31.25
2021-12-08 11:51:31,GET,STABLE/COOL,-255,2/1195,31.25/31.75,31.5
2021-12-08 11:51:34,GET,STABLE/COOL,-255,2/1198,31.5/31.75,31.5
2021-12-08 11:51:37,GET,STABLE/COOL,-255,2/1201,31.25/31.75,31.75
2021-12-08 11:51:40,GET,STABLE/COOL,-255,2/1204,31.25/32.0,31.5
2021-12-08 11:51:43,GET,STABLE/COOL,-255,2/1207,31.75/32.0,31.5
2021-12-08 11:51:46,GET,STABLE/COOL,-255,2/1210,31.25/31.75,31.5
2021-12-08 11:51:49,GET,STABLE/COOL,-255,2/1213,31.5/32.0,31.75
2021-12-08 11:51:52,GET,STABLE/COOL,-255,2/1216,31.0/31.75,31.5
2021-12-08 11:51:55,GET,STABLE/COOL,-255,2/1219,31.25/31.5,31.5
2021-12-08 11:51:58,GET,STABLE/COOL,-255,2/1222,31.25/31.75,31.75
2021-12-08 11:52:01,GET,STABLE/COOL,-255,2/1225,31.25/31.75,31.5
2021-12-08 11:52:04,GET,STABLE/COOL,-255,2/1228,31.25/31.75,31.5
2021-12-08 11:52:07,GET,STABLE/COOL,-255,2/1231,31.25/31.75,31.75
2021-12-08 11:52:10,GET,STABLE/COOL,-255,2/1234,31.0/31.75,31.75
2021-12-08 11:52:13,GET,STABLE/COOL,-255,2/1237,31.25/32.0,31.5
2021-12-08 11:52:16,GET,STABLE/COOL,-255,2/1240,31.25/31.75,31.5
2021-12-08 11:52:19,GET,STABLE/COOL,-255,2/1243,31.25/32.0,32.0
2021-12-08 11:52:22,GET,STABLE/COOL,-255,2/1246,31.25/31.75,31.75
2021-12-08 11:52:25,GET,STABLE/COOL,-255,2/1249,31.25/32.0,31.5
2021-12-08 11:52:28,GET,STABLE/COOL,-255,2/1252,31.0/31.75,31.25
2021-12-08 11:52:31,GET,STABLE/COOL,-255,2/1255,31.25/32.0,31.75
2021-12-08 11:52:34,GET,STABLE/COOL,-255,2/1258,31.0/31.75,31.5
2021-12-08 11:52:37,GET,STABLE/COOL,-255,2/1261,31.25/31.75,31.75
2021-12-08 11:52:40,GET,STABLE/COOL,-255,2/1264,31.5/32.0,31.5
2021-12-08 11:52:43,GET,STABLE/COOL,-255,2/1267,31.25/31.5,31.0
2021-12-08 11:52:46,GET,STABLE/COOL,-255,2/1270,31.0/31.75,31.5
2021-12-08 11:52:49,GET,STABLE/COOL,-255,2/1273,31.25/32.0,31.25
2021-12-08 11:52:52,GET,STABLE/COOL,-255,2/1276,31.25/31.75,31.75
2021-12-08 11:52:55,GET,STABLE/COOL,-255,2/1279,31.25/32.0,31.5
2021-12-08 11:52:58,GET,STABLE/COOL,-255,2/1282,31.25/31.75,32.0
2021-12-08 11:53:01,GET,STABLE/COOL,-255,2/1285,31.5/32.0,31.75
2021-12-08 11:53:04,GET,STABLE/COOL,-255,2/1288,31.25/31.75,32.0
2021-12-08 11:53:07,GET,STABLE/COOL,-255,2/1291,31.5/32.0,31.5
2021-12-08 11:53:10,GET,STABLE/COOL,-255,2/1294,31.0/31.5,31.75
2021-12-08 11:53:13,GET,STABLE/COOL,-255,2/1297,31.0/31.75,31.75
2021-12-08 11:53:17,GET,STABLE/COOL,-255,2/1300,31.25/32.0,31.75
2021-12-08 11:53:20,GET,STABLE/COOL,-255,2/1303,31.5/32.0,31.75
2021-12-08 11:53:23,GET,STABLE/COOL,-255,2/1306,31.5/31.75,31.5
2021-12-08 11:53:26,GET,STABLE/COOL,-255,2/1309,31.5/32.0,31.75
2021-12-08 11:53:29,GET,STABLE/COOL,-255,2/1312,31.0/31.75,31.75
2021-12-08 11:53:32,GET,STABLE/COOL,-255,2/1315,31.0/31.75,31.5
2021-12-08 11:53:35,GET,STABLE/COOL,-255,2/1318,31.25/31.75,31.5
2021-12-08 11:53:38,GET,STABLE/COOL,-255,2/1321,31.25/31.75,31.0
2021-12-08 11:53:41,GET,STABLE/COOL,-255,2/1324,31.0/31.75,31.75
2021-12-08 11:53:44,GET,STABLE/COOL,-255,2/1327,31.25/31.75,31.75
2021-12-08 11:53:47,GET,STABLE/COOL,-255,2/1330,31.25/31.75,31.75
2021-12-08 11:53:50,GET,STABLE/COOL,-255,2/1333,31.5/31.75,31.25
2021-12-08 11:53:53,GET,STABLE/COOL,-255,2/1336,31.25/31.75,32.0
2021-12-08 11:53:56,GET,STABLE/COOL,-255,2/1339,31.25/32.0,31.5
2021-12-08 11:53:59,GET,STABLE/COOL,-255,2/1342,31.25/31.75,31.5
2021-12-08 11:54:02,GET,STABLE/COOL,-255,2/1345,31.5/31.75,31.75
2021-12-08 11:54:05,GET,STABLE/COOL,-255,2/1348,31.0/32.0,31.0
2021-12-08 11:54:08,GET,STABLE/COOL,-255,2/1351,31.0/31.75,31.5
2021-12-08 11:54:11,GET,STABLE/COOL,-255,2/1354,31.5/31.75,31.25
2021-12-08 11:54:14,GET,STABLE/COOL,-255,2/1357,31.25/31.75,31.5
2021-12-08 11:54:17,GET,STABLE/COOL,-255,2/1360,31.25/32.0,31.75
2021-12-08 11:54:20,GET,STABLE/COOL,-255,2/1363,31.25/32.0,31.25
2021-12-08 11:54:23,GET,STABLE/COOL,-255,2/1366,31.25/31.75,31.5
2021-12-08 11:54:26,GET,STABLE/COOL,-255,2/1369,31.25/32.0,31.75
2021-12-08 11:54:29,GET,STABLE/COOL,-255,2/1372,31.25/32.0,32.0
2021-12-08 11:54:32,GET,STABLE/COOL,-255,2/1375,31.25/32.0,31.75
2021-12-08 11:54:35,GET,STABLE/COOL,-255,2/1378,31.25/32.0,31.5
2021-12-08 11:54:38,GET,STABLE/COOL,-255,2/1381,31.25/31.75,31.75
2021-12-08 11:54:41,GET,STABLE/COOL,-255,2/1384,31.25/31.75,31.25
2021-12-08 11:54:44,GET,STABLE/COOL,-255,2/1387,31.25/32.0,31.75
2021-12-08 11:54:47,GET,STABLE/COOL,-255,2/1390,31.5/32.0,31.25
2021-12-08 11:54:50,GET,STABLE/COOL,-255,2/1393,31.25/32.0,31.5
2021-12-08 11:54:53,GET,STABLE/COOL,-255,2/1396,31.5/32.0,31.75
2021-12-08 11:54:56,GET,STABLE/COOL,-255,2/1399,31.0/31.75,31.5
2021-12-08 11:54:59,GET,STABLE/COOL,-255,2/1402,31.5/31.75,31.75
2021-12-08 11:55:02,GET,STABLE/COOL,-255,2/1405,31.25/32.0,31.75
2021-12-08 11:55:05,GET,STABLE/COOL,-255,2/1408,31.25/31.75,31.75
2021-12-08 11:55:08,GET,STABLE/COOL,-255,2/1411,31.25/32.0,31.75
2021-12-08 11:55:11,GET,STABLE/COOL,-255,2/1414,31.25/31.75,31.5
2021-12-08 11:55:14,GET,STABLE/COOL,-255,2/1417,31.25/31.75,31.25
2021-12-08 11:55:17,GET,STABLE/COOL,-255,2/1420,31.25/32.0,31.5
2021-12-08 11:55:20,GET,STABLE/COOL,-255,2/1423,31.25/31.75,31.75
2021-12-08 11:55:23,GET,STABLE/COOL,-255,2/1426,31.5/31.75,32.0
2021-12-08 11:55:26,GET,STABLE/COOL,-255,2/1429,31.5/32.0,31.75
2021-12-08 11:55:29,GET,STABLE/COOL,-255,2/1432,31.5/32.0,31.25
2021-12-08 11:55:32,GET,STABLE/COOL,-255,2/1435,31.25/32.0,31.75
2021-12-08 11:55:35,GET,STABLE/COOL,-255,2/1438,31.5/31.75,32.0
2021-12-08 11:55:38,GET,STABLE/COOL,-255,2/1442,31.75/32.0,31.75
2021-12-08 11:55:41,GET,STABLE/COOL,-255,2/1445,31.75/31.75,31.0
2021-12-08 11:55:44,GET,STABLE/COOL,-255,2/1448,31.0/32.0,31.5
2021-12-08 11:55:47,GET,STABLE/COOL,-255,2/1451,31.25/32.0,31.25
2021-12-08 11:56:13,SET '28',CYCLE/COOL,-255,0/0,-1/-1,32.0
2021-12-08 11:56:16,GET,CYCLE/COOL,-114,0/3,-1/-1,31.5
2021-12-08 11:56:19,GET,CYCLE/COOL,-154,0/6,-1/-1,31.25
2021-12-08 11:56:22,SET 'OFF',IDLE/OFF,0,0/0,-1/-1,31.25
2021-12-08 11:56:25,SET '31',CYCLE/COOL,-1,0/0,-1/-1,31.0
