Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C),Ambient(C)
2022-03-01 17:44:09,GET,STABLE/COOL,-255,62/529,22.29/23.69,22.29,nan
2022-03-01 17:44:12,GET,STABLE/COOL,-255,62/532,20.25/21.9,20.25,nan
2022-03-01 17:44:15,GET,STABLE/COOL,-255,62/536,19.19/20.0,19.19,nan
2022-03-01 17:44:18,GET,STABLE/COOL,-255,62/539,18.39/19.22,18.57,nan
2022-03-01 17:44:21,GET,STABLE/COOL,-255,62/542,18.34/18.67,18.67,nan
2022-03-01 17:44:24,GET,STABLE/COOL,-255,62/545,18.23/18.92,18.23,nan
2022-03-01 17:44:27,GET,STABLE/COOL,-255,62/548,18.01/18.36,18.13,nan
2022-03-01 17:44:30,GET,STABLE/COOL,-255,62/551,18.06/18.92,18.92,nan
2022-03-01 17:44:33,GET,STABLE/COOL,-255,62/554,19.46/20.4,20.4,nan
2022-03-01 17:44:36,GET,STABLE/COOL,-255,62/557,20.7/21.25,21.25,nan
2022-03-01 17:44:39,GET,STABLE/COOL,-255,62/560,21.37/21.74,21.37,nan
2022-03-01 17:44:42,GET,STABLE/COOL,-255,62/563,21.15/21.45,21.15,nan
2022-03-01 17:44:45,GET,STABLE/COOL,-255,62/566,20.65/21.16,21.07,nan
2022-03-01 17:45:05,GET,STABLE/COOL,-255,62/586,20.16/21.44,20.56,nan
2022-03-01 17:45:08,GET,STABLE/COOL,-255,62/589,20.03/20.44,20.34,nan
2022-03-01 17:45:11,GET,STABLE/COOL,-255,62/592,19.84/20.26,20.13,nan
2022-03-01 17:45:14,GET,STABLE/COOL,-255,62/595,19.91/20.1,19.96,nan
2022-03-01 17:45:17,GET,STABLE/COOL,-255,62/598,19.98/20.25,20.25,nan
2022-03-01 17:45:20,GET,STABLE/COOL,-255,62/601,19.75/20.0,19.84,nan
2022-03-01 17:45:23,GET,STABLE/COOL,-255,62/604,19.67/19.94,19.67,nan
2022-03-01 17:45:26,GET,STABLE/COOL,-255,62/607,19.46/19.86,19.86,nan
2022-03-01 17:45:29,GET,STABLE/COOL,-255,62/610,19.53/19.98,19.53,nan
2022-03-01 17:45:32,GET,STABLE/COOL,-255,62/613,19.38/19.66,19.41,nan
2022-03-01 17:45:35,GET,STABLE/COOL,-255,62/616,19.29/19.61,19.61,nan
2022-03-01 17:45:38,GET,STABLE/COOL,-255,62/619,19.01/19.68,19.01,nan
2022-03-01 17:45:41,GET,STABLE/COOL,-255,62/622,19.25/19.38,19.28,nan
2022-03-01 17:45:44,GET,STABLE/COOL,-255,62/625,18.79/19.27,18.79,nan
2022-03-01 17:45:47,GET,STABLE/COOL,-255,62/628,19.01/19.38,19.19,nan
2022-03-01 17:45:50,GET,STABLE/COOL,-255,62/631,19.17/19.34,19.25,nan
2022-03-01 17:45:53,GET,STABLE/COOL,-255,62/634,18.61/19.12,18.61,nan
2022-03-01 17:45:56,GET,STABLE/COOL,-255,62/637,18.68/19.0,18.87,nan
2022-03-01 17:45:59,GET,STABLE/COOL,-255,62/640,18.85/19.16,18.85,nan
2022-03-01 17:46:02,GET,STABLE/COOL,-255,62/643,18.62/18.93,18.72,nan
2022-03-01 17:46:03,SET 'OFF',IDLE/OFF,0,62/0,18.73/18.73,18.73,nan
2022-03-01 17:46:04,SET '20',CYCLE/COOL,-1,0/0,60.0/-1,18.73,nan
2022-03-01 17:46:07,GET,CYCLE/HEAT,1,0/3,60.0/-1,18.78,nan
2022-03-01 17:46:10,GET,CYCLE/HEAT,1,0/6,60.0/-1,18.96,nan
2022-03-01 17:46:13,GET,CYCLE/HEAT,1,0/9,60.0/-1,19.1,nan
2022-03-01 17:46:16,GET,STABLE/HEAT,1,10/12,19.43/19.73,19.73,nan
2022-03-01 17:46:19,GET,STABLE/COOL,-75,10/15,19.68/20.09,20.04,nan
2022-03-01 17:46:22,GET,STABLE/COOL,-75,10/18,20.07/20.49,20.49,nan
2022-03-01 17:46:25,GET,STABLE/COOL,-76,10/21,20.56/21.22,21.22,nan
2022-03-01 17:46:28,GET,STABLE/COOL,-77,10/24,20.99/21.41,21.41,nan
2022-03-01 17:46:31,GET,STABLE/COOL,-80,10/27,21.29/21.71,21.71,nan
2022-03-01 17:46:34,GET,STABLE/COOL,-82,10/30,21.66/21.9,21.71,nan
2022-03-01 17:46:37,GET,STABLE/COOL,-85,10/33,21.46/21.93,21.87,nan
2022-03-01 17:46:41,GET,STABLE/COOL,-88,10/36,21.79/22.09,21.9,nan
2022-03-01 17:46:44,GET,STABLE/COOL,-91,10/39,21.95/22.2,21.97,nan
2022-03-01 17:46:47,GET,STABLE/COOL,-94,10/42,21.87/22.2,22.2,nan
2022-03-01 17:46:50,GET,STABLE/COOL,-97,10/45,22.06/22.45,22.35,nan
2022-03-01 17:46:53,GET,STABLE/COOL,-101,10/48,22.2/22.55,22.4,nan
2022-03-01 17:46:56,GET,STABLE/COOL,-104,10/51,22.2/22.48,22.36,nan
2022-03-01 17:47:14,GET,STABLE/COOL,-125,10/70,22.02/22.72,22.36,nan
2022-03-01 17:47:17,GET,STABLE/COOL,-129,10/73,22.09/22.55,22.51,nan
2022-03-01 17:47:20,GET,STABLE/COOL,-133,10/76,22.38/22.63,22.63,nan
2022-03-01 17:47:23,GET,STABLE/COOL,-136,10/79,22.13/22.56,22.16,nan
2022-03-01 17:47:26,GET,STABLE/COOL,-140,10/82,22.2/22.41,22.2,nan
2022-03-01 17:47:29,GET,STABLE/COOL,-143,10/85,21.93/22.22,22.09,nan
2022-03-01 17:47:32,GET,STABLE/COOL,-146,10/88,22.01/22.35,22.01,nan
2022-03-01 17:47:35,GET,STABLE/COOL,-149,10/91,21.69/22.01,21.72,nan
2022-03-01 17:47:38,GET,STABLE/COOL,-152,10/94,21.73/22.15,22.04,nan
2022-03-01 17:47:41,GET,STABLE/COOL,-155,10/97,21.83/22.16,21.96,nan
2022-03-01 17:47:44,GET,STABLE/COOL,-157,10/100,21.48/21.74,21.59,nan
2022-03-01 17:47:47,GET,STABLE/COOL,-160,10/103,21.54/21.82,21.79,nan
2022-03-01 17:47:50,GET,STABLE/COOL,-162,10/106,21.36/21.89,21.47,nan
2022-03-01 17:47:53,GET,STABLE/COOL,-164,10/109,21.23/21.62,21.49,nan
2022-03-01 17:47:56,GET,STABLE/COOL,-166,10/112,21.06/21.41,21.41,nan
2022-03-01 17:47:59,GET,STABLE/COOL,-169,10/115,21.52/21.76,21.57,nan
2022-03-01 17:48:02,GET,STABLE/COOL,-171,10/118,21.37/21.66,21.37,nan
2022-03-01 17:48:05,GET,STABLE/COOL,-173,10/121,21.14/21.42,21.42,nan
2022-03-01 17:48:08,GET,STABLE/COOL,-174,10/124,20.98/21.21,21.12,nan
2022-03-01 17:48:11,GET,STABLE/COOL,-176,10/127,20.9/21.1,21.1,nan
2022-03-01 17:48:14,GET,STABLE/COOL,-177,10/130,20.54/21.09,20.9,nan
2022-03-01 17:48:17,GET,STABLE/COOL,-177,10/133,20.55/20.85,20.79,nan
2022-03-01 17:48:20,GET,STABLE/COOL,-178,10/136,20.56/21.02,20.7,nan
2022-03-01 17:48:23,GET,STABLE/COOL,-178,10/139,20.55/20.71,20.71,nan
2022-03-01 17:48:26,GET,STABLE/COOL,-178,10/142,20.6/20.74,20.62,nan
2022-03-01 17:48:29,GET,STABLE/COOL,-179,10/145,20.44/20.71,20.61,nan
2022-03-01 17:48:32,GET,STABLE/COOL,-179,10/148,20.21/20.7,20.7,nan
2022-03-01 17:48:35,GET,STABLE/COOL,-179,10/151,20.18/20.6,20.34,nan
2022-03-01 17:48:38,GET,STABLE/COOL,-179,10/154,20.26/20.54,20.26,nan
2022-03-01 17:48:41,GET,STABLE/COOL,-179,10/157,20.16/20.38,20.18,nan
2022-03-01 17:48:44,GET,STABLE/COOL,-179,10/160,20.15/20.36,20.36,nan
2022-03-01 17:48:47,GET,STABLE/COOL,-179,10/163,20.05/20.43,20.26,nan
2022-03-01 17:48:50,GET,STABLE/COOL,-179,10/166,19.78/20.13,20.13,nan
2022-03-01 17:48:53,GET,STABLE/COOL,-179,10/169,19.91/20.07,19.99,nan
2022-03-01 17:48:56,GET,STABLE/COOL,-179,10/172,19.95/20.28,19.95,nan
2022-03-01 17:48:59,GET,STABLE/COOL,-179,10/175,19.8/20.11,20.02,nan
2022-03-01 17:49:02,GET,STABLE/COOL,-179,10/178,19.82/20.01,19.85,nan
2022-03-01 17:49:05,GET,STABLE/COOL,-179,10/181,19.64/20.09,19.69,nan
2022-03-01 17:49:08,GET,STABLE/COOL,-179,10/184,19.5/19.97,19.87,nan
2022-03-01 17:49:11,GET,STABLE/COOL,-178,10/187,19.55/19.97,19.7,nan
2022-03-01 17:49:14,GET,STABLE/COOL,-178,10/190,19.48/19.93,19.48,nan
2022-03-01 17:49:17,GET,STABLE/COOL,-178,10/193,19.43/19.9,19.9,nan
2022-03-01 17:49:20,GET,STABLE/COOL,-177,10/196,19.81/19.99,19.81,nan
2022-03-01 17:49:23,GET,STABLE/COOL,-177,10/199,19.41/19.89,19.6,nan
2022-03-01 17:49:26,GET,STABLE/COOL,-177,10/202,19.58/19.9,19.73,nan
2022-03-01 17:49:29,GET,STABLE/COOL,-176,10/205,19.55/19.72,19.65,nan
2022-03-01 17:49:32,GET,STABLE/COOL,-175,10/208,19.16/19.74,19.62,nan
2022-03-01 17:49:35,GET,STABLE/COOL,-174,10/211,18.98/19.62,19.56,nan
2022-03-01 17:49:38,GET,STABLE/COOL,-174,10/214,19.47/19.78,19.61,nan
2022-03-01 17:49:41,GET,STABLE/COOL,-173,10/217,19.49/19.73,19.5,nan
2022-03-01 17:49:44,GET,STABLE/COOL,-173,10/220,19.31/19.73,19.31,nan
2022-03-01 17:49:47,GET,STABLE/COOL,-172,10/223,19.16/19.58,19.4,nan
2022-03-01 17:49:50,GET,STABLE/COOL,-171,10/226,19.24/19.73,19.37,nan
2022-03-01 17:49:53,GET,STABLE/COOL,-170,10/229,19.18/19.61,19.51,nan
2022-03-01 17:49:56,GET,STABLE/COOL,-169,10/232,19.13/19.5,19.31,nan
2022-03-01 17:49:59,GET,STABLE/COOL,-169,10/235,19.41/19.66,19.49,nan
2022-03-01 17:50:02,GET,STABLE/COOL,-168,10/238,19.43/19.72,19.43,nan
2022-03-01 17:50:05,GET,STABLE/COOL,-167,10/241,19.21/19.71,19.71,nan
2022-03-01 17:50:09,GET,STABLE/COOL,-166,10/244,19.29/19.73,19.29,nan
2022-03-01 17:50:12,GET,STABLE/COOL,-166,10/247,19.27/19.91,19.91,nan
2022-03-01 17:50:15,GET,STABLE/COOL,-166,10/250,19.35/19.92,19.35,nan
2022-03-01 17:50:18,GET,STABLE/COOL,-165,10/253,19.36/19.71,19.67,nan
2022-03-01 17:50:21,GET,STABLE/COOL,-164,10/256,19.18/19.71,19.67,nan
2022-03-01 17:50:24,GET,STABLE/COOL,-164,10/259,19.62/19.75,19.62,nan
2022-03-01 17:50:27,GET,STABLE/COOL,-163,10/262,19.62/19.84,19.84,nan
2022-03-01 17:50:30,GET,STABLE/COOL,-163,10/265,19.54/19.92,19.54,nan
2022-03-01 17:50:33,GET,STABLE/COOL,-162,10/268,19.32/19.72,19.72,nan
2022-03-01 17:50:36,GET,STABLE/COOL,-162,10/271,19.49/19.96,19.96,nan
2022-03-01 17:50:39,GET,STABLE/COOL,-161,10/274,19.32/19.8,19.41,nan
2022-03-01 17:50:42,GET,STABLE/COOL,-161,10/277,19.33/19.88,19.88,nan
2022-03-01 17:50:45,GET,STABLE/COOL,-161,10/280,19.59/19.79,19.65,nan
2022-03-01 17:50:48,GET,STABLE/COOL,-161,10/283,19.7/19.9,19.79,nan
2022-03-01 17:50:51,GET,STABLE/COOL,-160,10/286,19.57/19.93,19.93,nan
2022-03-01 17:50:54,GET,STABLE/COOL,-160,10/289,19.59/19.96,19.68,nan
2022-03-01 17:50:57,GET,STABLE/COOL,-160,10/292,19.47/19.94,19.94,nan
2022-03-01 17:51:00,GET,STABLE/COOL,-160,10/295,19.84/20.19,19.84,nan
2022-03-01 17:51:03,GET,STABLE/COOL,-159,10/298,19.51/20.15,19.51,nan
2022-03-01 17:51:06,GET,STABLE/COOL,-159,10/301,19.19/19.63,19.62,nan
2022-03-01 17:51:09,GET,STABLE/COOL,-158,10/304,19.56/19.73,19.68,nan
2022-03-01 17:51:12,GET,STABLE/COOL,-158,10/307,19.61/19.9,19.85,nan
2022-03-01 17:51:15,GET,STABLE/COOL,-158,10/310,19.8/20.05,19.9,nan
2022-03-01 17:51:18,GET,STABLE/COOL,-158,10/313,19.65/19.95,19.83,nan
2022-03-01 17:51:21,GET,STABLE/COOL,-157,10/316,19.57/20.04,19.57,nan
2022-03-01 17:51:24,GET,STABLE/COOL,-157,10/319,19.66/19.98,19.86,nan
2022-03-01 17:51:27,GET,STABLE/COOL,-157,10/322,19.56/19.99,19.56,nan
2022-03-01 17:51:45,GET,STABLE/COOL,-157,10/341,19.74/20.36,19.87,nan
2022-03-01 17:51:48,GET,STABLE/COOL,-157,10/344,19.68/20.05,20.05,nan
2022-03-01 17:51:51,GET,STABLE/COOL,-157,10/347,19.75/20.13,20.06,nan
2022-03-01 17:51:54,GET,STABLE/COOL,-157,10/350,19.66/20.04,20.04,nan
2022-03-01 17:52:03,GET,STABLE/COOL,-157,10/359,19.79/20.15,20.1,nan
2022-03-01 17:52:59,GET,STABLE/COOL,-152,10/415,19.24/20.14,19.76,nan
