Date/Time,Command,Status/Mode,Power(raw),Stable/Total(sec),Min/Max(C),Temp(C)
2021-12-08 13:29:29,GET,STABLE/COOL,-99,19/33,30.5/30.75,30.5
2021-12-08 13:29:32,GET,STABLE/COOL,-88,19/36,30.25/30.25,30.25
2021-12-08 13:29:35,GET,STABLE/COOL,-97,19/39,30.25/30.5,29.75
2021-12-08 13:29:38,GET,STABLE/COOL,-79,19/42,29.75/30.5,30.25
2021-12-08 13:29:41,GET,STABLE/COOL,-72,19/45,29.5/30.0,29.75
2021-12-08 13:29:44,GET,STABLE/COOL,-91,19/48,29.75/30.25,29.75
2021-12-08 13:29:47,GET,STABLE/COOL,-77,19/51,29.5/30.25,29.75
2021-12-08 13:29:50,GET,STABLE/COOL,-77,19/54,29.75/30.0,29.5
2021-12-08 13:29:53,GET,STABLE/COOL,-74,19/57,29.5/29.75,29.5
2021-12-08 13:29:56,GET,STABLE/COOL,-63,19/60,29.0/29.5,29.5
2021-12-08 13:29:59,GET,STABLE/COOL,-64,19/63,29.0/29.75,29.75
2021-12-08 13:30:02,GET,STABLE/COOL,-54,19/66,29.25/29.75,29.0
2021-12-08 13:30:05,GET,STABLE/COOL,-36,19/69,29.0/29.75,29.25
2021-12-08 13:30:08,GET,STABLE/COOL,-37,19/72,29.25/29.25,29.0
2021-12-08 13:30:11,GET,STABLE/COOL,-31,19/75,29.0/29.5,28.75
2021-12-08 13:30:14,GET,STABLE/COOL,-25,19/78,28.75/29.5,28.75
2021-12-08 13:30:17,GET,STABLE/COOL,-25,19/81,28.75/29.5,29.5
2021-12-08 13:30:20,GET,STABLE/COOL,-14,19/84,28.75/29.5,28.75
2021-12-08 13:30:23,GET,STABLE/COOL,-13,19/87,28.75/29.5,28.75
2021-12-08 13:30:26,GET,STABLE/HEAT,5,19/90,28.75/29.25,29.0
2021-12-08 13:30:29,GET,STABLE/HEAT,6,19/93,29.0/29.5,29.25
2021-12-08 13:30:32,GET,STABLE/HEAT,9,19/96,28.75/29.25,28.75
2021-12-08 13:30:35,GET,STABLE/HEAT,7,19/99,28.75/29.5,29.25
2021-12-08 13:30:38,GET,STABLE/HEAT,9,19/102,29.0/29.25,29.25
2021-12-08 13:30:41,GET,STABLE/HEAT,10,19/105,28.75/29.5,29.25
2021-12-08 13:30:44,GET,STABLE/HEAT,11,19/108,29.25/29.25,29.25
2021-12-08 13:30:47,GET,STABLE/HEAT,12,19/111,29.0/29.5,29.25
2021-12-08 13:30:50,GET,STABLE/HEAT,14,19/114,28.75/29.75,29.25
2021-12-08 13:30:53,GET,STABLE/HEAT,16,19/117,29.0/29.5,29.25
2021-12-08 13:30:56,GET,STABLE/HEAT,16,19/120,28.75/29.5,29.25
2021-12-08 13:30:59,GET,STABLE/HEAT,17,19/123,29.25/29.5,29.75
2021-12-08 13:31:02,GET,STABLE/HEAT,17,19/126,29.25/29.75,29.5
2021-12-08 13:31:05,GET,STABLE/HEAT,17,19/129,29.25/29.5,29.5
2021-12-08 13:31:08,GET,STABLE/HEAT,18,19/132,29.0/29.5,29.5
2021-12-08 13:31:11,GET,STABLE/HEAT,19,19/135,29.25/29.5,29.25
2021-12-08 13:31:14,GET,STABLE/HEAT,18,19/139,29.25/29.75,29.5
2021-12-08 13:31:17,GET,STABLE/HEAT,19,19/142,29.5/29.75,29.5
2021-12-08 13:31:20,GET,STABLE/HEAT,21,19/145,29.25/29.75,29.5
2021-12-08 13:31:23,GET,STABLE/HEAT,21,19/148,29.5/30.0,29.75
2021-12-08 13:31:26,GET,STABLE/HEAT,23,19/151,29.25/29.75,29.25
2021-12-08 13:31:29,GET,STABLE/HEAT,21,19/154,29.5/29.75,29.75
2021-12-08 13:31:32,GET,STABLE/HEAT,24,19/157,28.75/29.75,29.5
2021-12-08 13:31:35,GET,STABLE/HEAT,27,19/160,29.0/30.0,29.0
2021-12-08 13:31:38,GET,STABLE/HEAT,24,19/163,29.25/29.75,29.75
2021-12-08 13:31:41,GET,STABLE/HEAT,24,19/166,29.5/29.75,29.75
2021-12-08 13:31:44,GET,STABLE/HEAT,25,19/169,29.75/30.0,30.0
2021-12-08 13:45:13,GET,STABLE/COOL,-87,19/977,29.0/34.75,31.0
