Date,Time,Relative_time,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Left,Right
2022-08-30,16:04:14,4.3271,25.22,2840,5029620.0,9.460775218285304e-05,447.0,447.0
2022-08-30,16:04:14,4.33,25.22,2839,5029623.0,9.475919155165392e-05,450.0,450.0
2022-08-30,16:04:14,4.333,25.22,2839,5029626.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:14,4.3359,25.22,2841,5029624.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.3388,25.22,2845,5029630.0,9.385417795395628e-05,439.0,440.0
2022-08-30,16:04:14,4.3416,25.22,2845,5029635.0,9.385417795395628e-05,444.0,444.0
2022-08-30,16:04:14,4.3446,25.22,2841,5029629.0,9.445655483682644e-05,450.0,450.0
2022-08-30,16:04:14,4.3476,25.22,2840,5029627.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.3505,25.22,2841,5029627.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:14,4.3535,25.22,2840,5029621.0,9.460775218285304e-05,442.0,443.0
2022-08-30,16:04:14,4.3564,25.22,2841,5029626.0,9.445655483682644e-05,438.0,438.0
2022-08-30,16:04:14,4.3592,25.22,2842,5029635.0,9.430559912678541e-05,447.0,447.0
2022-08-30,16:04:14,4.3622,25.22,2843,5029629.0,9.41548846665596e-05,453.0,453.0
2022-08-30,16:04:14,4.3652,25.22,2843,5029623.0,9.41548846665596e-05,447.0,447.0
2022-08-30,16:04:14,4.3681,25.22,2842,5029629.0,9.430559912678541e-05,441.0,441.0
2022-08-30,16:04:14,4.371,25.22,2842,5029632.0,9.430559912678541e-05,444.0,444.0
2022-08-30,16:04:14,4.374,25.22,2839,5029626.0,9.475919155165392e-05,450.0,450.0
2022-08-30,16:04:14,4.377,25.22,2836,5029624.0,9.521496567188087e-05,448.0,449.0
2022-08-30,16:04:14,4.38,25.22,2837,5029627.0,9.506279790782941e-05,445.0,446.0
2022-08-30,16:04:14,4.3829,25.22,2838,5029630.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:14,4.3858,25.22,2838,5029623.0,9.49108733306367e-05,456.0,456.0
2022-08-30,16:04:14,4.3888,25.22,2839,5029621.0,9.475919155165392e-05,454.0,455.0
2022-08-30,16:04:14,4.3917,25.22,2840,5029627.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.3946,25.22,2840,5029624.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,4.3976,25.22,2841,5029627.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:14,4.4005,25.22,2838,5029633.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:14,4.4034,25.22,2838,5029633.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:14,4.4064,25.22,2837,5029627.0,9.506279790782941e-05,442.0,443.0
2022-08-30,16:04:14,4.4094,25.22,2836,5029623.0,9.521496567188087e-05,447.0,447.0
2022-08-30,16:04:14,4.4123,25.22,2838,5029627.0,9.49108733306367e-05,451.0,452.0
2022-08-30,16:04:14,4.4152,25.22,2839,5029624.0,9.475919155165392e-05,454.0,455.0
2022-08-30,16:04:14,4.4183,25.22,2840,5029618.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.4212,25.22,2841,5029615.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:14,4.4241,25.22,2842,5029618.0,9.430559912678541e-05,454.0,455.0
2022-08-30,16:04:14,4.4271,25.22,2843,5029627.0,9.41548846665596e-05,445.0,446.0
2022-08-30,16:04:14,4.43,25.22,2841,5029627.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.4329,25.22,2840,5029627.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,4.4358,25.22,2842,5029630.0,9.430559912678541e-05,448.0,449.0
2022-08-30,16:04:14,4.4388,25.22,2840,5029621.0,9.460775218285304e-05,457.0,458.0
2022-08-30,16:04:14,4.4418,25.22,2839,5029623.0,9.475919155165392e-05,459.0,459.0
2022-08-30,16:04:14,4.4448,25.22,2841,5029627.0,9.445655483682644e-05,454.0,455.0
2022-08-30,16:04:14,4.4477,25.22,2841,5029618.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.4506,25.22,2842,5029621.0,9.430559912678541e-05,442.0,443.0
2022-08-30,16:04:14,4.4536,25.22,2843,5029621.0,9.41548846665596e-05,442.0,443.0
2022-08-30,16:04:14,4.4565,25.22,2842,5029626.0,9.430559912678541e-05,438.0,438.0
2022-08-30,16:04:14,4.4593,25.22,2841,5029633.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.4622,25.22,2840,5029624.0,9.460775218285304e-05,454.0,455.0
2022-08-30,16:04:14,4.4652,25.22,2842,5029620.0,9.430559912678541e-05,450.0,450.0
2022-08-30,16:04:14,4.4683,25.22,2841,5029618.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:14,4.4713,25.22,2840,5029620.0,9.460775218285304e-05,453.0,453.0
2022-08-30,16:04:14,4.4742,25.22,2842,5029626.0,9.430559912678541e-05,447.0,447.0
2022-08-30,16:04:14,4.4771,25.22,2840,5029623.0,9.460775218285304e-05,444.0,444.0
2022-08-30,16:04:14,4.4801,25.22,2841,5029623.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:14,4.483,25.22,2841,5029624.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.4859,25.22,2842,5029627.0,9.430559912678541e-05,442.0,443.0
2022-08-30,16:04:14,4.4888,25.22,2840,5029629.0,9.460775218285304e-05,444.0,444.0
2022-08-30,16:04:14,4.4917,25.22,2841,5029629.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:14,4.4946,25.22,2841,5029629.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:14,4.4975,25.22,2840,5029630.0,9.460775218285304e-05,442.0,443.0
2022-08-30,16:04:14,4.5005,25.22,2841,5029627.0,9.445655483682644e-05,439.0,440.0
2022-08-30,16:04:14,4.5034,25.22,2839,5029618.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:14,4.5063,25.22,2840,5029620.0,9.460775218285304e-05,450.0,450.0
2022-08-30,16:04:14,4.5093,25.22,2840,5029621.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.5122,25.22,2839,5029624.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:14,4.515,25.22,2841,5029630.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.518,25.22,2842,5029630.0,9.430559912678541e-05,445.0,446.0
2022-08-30,16:04:14,4.521,25.22,2841,5029632.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:14,4.5238,25.22,2837,5029633.0,9.506279790782941e-05,445.0,446.0
2022-08-30,16:04:14,4.5268,25.22,2839,5029630.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:14,4.5299,25.22,2843,5029630.0,9.41548846665596e-05,448.0,449.0
2022-08-30,16:04:14,4.5327,25.22,2844,5029633.0,9.400441107059553e-05,445.0,446.0
2022-08-30,16:04:14,4.5356,25.22,2840,5029633.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,4.5385,25.22,2839,5029627.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:14,4.5415,25.22,2841,5029624.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:14,4.5444,25.22,2841,5029633.0,9.445655483682644e-05,439.0,440.0
2022-08-30,16:04:14,4.5472,25.22,2840,5029633.0,9.460775218285304e-05,439.0,440.0
2022-08-30,16:04:14,4.5501,25.22,2839,5029626.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:14,4.5532,25.22,2839,5029632.0,9.475919155165392e-05,453.0,453.0
2022-08-30,16:04:14,4.5562,25.22,2841,5029638.0,9.445655483682644e-05,447.0,447.0
2022-08-30,16:04:14,4.5591,25.22,2844,5029630.0,9.400441107059553e-05,439.0,440.0
2022-08-30,16:04:14,4.562,25.22,2842,5029630.0,9.430559912678541e-05,439.0,440.0
2022-08-30,16:04:14,4.5649,25.22,2840,5029632.0,9.460775218285304e-05,441.0,441.0
2022-08-30,16:04:14,4.5677,25.22,2841,5029629.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:14,4.5706,25.22,2841,5029623.0,9.445655483682644e-05,438.0,438.0
2022-08-30,16:04:14,4.5735,25.22,2840,5029621.0,9.460775218285304e-05,439.0,440.0
2022-08-30,16:04:14,4.5765,25.22,2839,5029618.0,9.475919155165392e-05,436.0,437.0
2022-08-30,16:04:14,4.5793,25.22,2840,5029612.0,9.460775218285304e-05,442.0,443.0
2022-08-30,16:04:14,4.5821,25.22,2842,5029615.0,9.430559912678541e-05,445.0,446.0
2022-08-30,16:04:14,4.5851,25.22,2843,5029615.0,9.41548846665596e-05,445.0,446.0
2022-08-30,16:04:14,4.5881,25.22,2842,5029626.0,9.430559912678541e-05,456.0,456.0
2022-08-30,16:04:14,4.5911,25.22,2838,5029630.0,9.49108733306367e-05,451.0,452.0
2022-08-30,16:04:14,4.594,25.22,2839,5029627.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:14,4.5969,25.22,2841,5029636.0,9.445655483682644e-05,439.0,440.0
2022-08-30,16:04:14,4.5998,25.22,2841,5029636.0,9.445655483682644e-05,439.0,440.0
2022-08-30,16:04:14,4.6027,25.22,2841,5029630.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.6057,25.22,2841,5029627.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:14,4.6086,25.22,2844,5029623.0,9.400441107059553e-05,447.0,447.0
2022-08-30,16:04:14,4.6115,25.22,2844,5029620.0,9.400441107059553e-05,444.0,444.0
2022-08-30,16:04:14,4.6144,25.22,2839,5029618.0,9.475919155165392e-05,445.0,446.0
2022-08-30,16:04:14,4.6173,25.22,2838,5029623.0,9.49108733306367e-05,450.0,450.0
2022-08-30,16:04:14,4.6203,25.22,2839,5029626.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:14,4.6232,25.22,2841,5029626.0,9.445655483682644e-05,447.0,447.0
2022-08-30,16:04:14,4.6263,25.22,2841,5029630.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:14,4.6291,25.22,2840,5029626.0,9.460775218285304e-05,438.0,438.0
2022-08-30,16:04:14,4.6319,25.22,2844,5029624.0,9.400441107059553e-05,439.0,440.0
2022-08-30,16:04:14,4.6348,25.22,2843,5029624.0,9.41548846665596e-05,439.0,440.0
2022-08-30,16:04:14,4.6378,25.22,2839,5029618.0,9.475919155165392e-05,445.0,446.0
2022-08-30,16:04:14,4.6406,25.22,2839,5029624.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:14,4.6435,25.22,2842,5029623.0,9.430559912678541e-05,453.0,453.0
2022-08-30,16:04:14,4.6466,25.22,2842,5029623.0,9.430559912678541e-05,453.0,453.0
2022-08-30,16:04:14,4.6496,25.22,2844,5029633.0,9.400441107059553e-05,442.0,443.0
2022-08-30,16:04:14,4.6525,25.22,2844,5029633.0,9.400441107059553e-05,442.0,443.0
2022-08-30,16:04:14,4.6554,25.22,2842,5029623.0,9.430559912678541e-05,453.0,453.0
2022-08-30,16:04:14,4.6583,25.22,2841,5029621.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:14,4.6613,25.22,2841,5029624.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:14,4.6643,25.22,2841,5029627.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:14,4.6672,25.22,2841,5029629.0,9.445655483682644e-05,450.0,450.0
2022-08-30,16:04:14,4.6701,25.22,2840,5029630.0,9.460775218285304e-05,451.0,452.0
2022-08-30,16:04:14,4.6732,25.22,2841,5029633.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:14,4.6761,25.22,2842,5029629.0,9.430559912678541e-05,444.0,444.0
2022-08-30,16:04:14,4.6791,25.22,2842,5029621.0,9.430559912678541e-05,451.0,452.0
2022-08-30,16:04:14,4.682,25.22,2843,5029617.0,9.41548846665596e-05,447.0,447.0
2022-08-30,16:04:14,4.6848,25.22,2843,5029621.0,9.41548846665596e-05,442.0,443.0
2022-08-30,16:04:14,4.6877,25.22,2840,5029627.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.6907,25.22,2839,5029629.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:14,4.6937,25.22,2840,5029630.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.6966,25.22,2841,5029627.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:14,4.6996,25.22,2842,5029630.0,9.430559912678541e-05,454.0,455.0
2022-08-30,16:04:14,4.7025,25.22,2839,5029632.0,9.475919155165392e-05,453.0,453.0
2022-08-30,16:04:14,4.7054,25.22,2840,5029623.0,9.460775218285304e-05,444.0,444.0
2022-08-30,16:04:14,4.7085,25.22,2842,5029632.0,9.430559912678541e-05,435.0,435.0
2022-08-30,16:04:14,4.7113,25.22,2842,5029627.0,9.430559912678541e-05,430.0,431.0
2022-08-30,16:04:14,4.714,25.22,2842,5029618.0,9.430559912678541e-05,439.0,440.0
2022-08-30,16:04:14,4.7169,25.22,2842,5029624.0,9.430559912678541e-05,445.0,446.0
2022-08-30,16:04:14,4.7199,25.22,2842,5029621.0,9.430559912678541e-05,448.0,449.0
2022-08-30,16:04:14,4.7228,25.22,2839,5029620.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:14,4.7258,25.22,2839,5029618.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:14,4.7288,25.22,2839,5029626.0,9.475919155165392e-05,456.0,456.0
2022-08-30,16:04:14,4.7317,25.22,2841,5029626.0,9.445655483682644e-05,456.0,456.0
2022-08-30,16:04:14,4.7347,25.22,2844,5029615.0,9.400441107059553e-05,445.0,446.0
2022-08-30,16:04:14,4.7377,25.22,2844,5029615.0,9.400441107059553e-05,445.0,446.0
2022-08-30,16:04:14,4.7407,25.22,2842,5029624.0,9.430559912678541e-05,454.0,455.0
2022-08-30,16:04:14,4.7436,25.22,2843,5029627.0,9.41548846665596e-05,451.0,452.0
2022-08-30,16:04:14,4.7465,25.22,2843,5029621.0,9.41548846665596e-05,445.0,446.0
2022-08-30,16:04:14,4.7494,25.22,2841,5029624.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:14,4.7523,25.22,2841,5029624.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:14,4.7553,25.22,2842,5029629.0,9.430559912678541e-05,438.0,438.0
2022-08-30,16:04:14,4.7582,25.22,2843,5029632.0,9.41548846665596e-05,441.0,441.0
2022-08-30,16:04:14,4.7611,25.22,2843,5029632.0,9.41548846665596e-05,441.0,441.0
2022-08-30,16:04:14,4.764,25.22,2842,5029629.0,9.430559912678541e-05,438.0,438.0
2022-08-30,16:04:14,4.7668,25.22,2841,5029623.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:14,4.7697,25.22,2840,5029623.0,9.460775218285304e-05,444.0,444.0
2022-08-30,16:04:14,4.7727,25.22,2844,5029633.0,9.400441107059553e-05,433.0,434.0
2022-08-30,16:04:14,4.7756,25.22,2843,5029641.0,9.41548846665596e-05,441.0,441.0
2022-08-30,16:04:14,4.7784,25.22,2840,5029638.0,9.460775218285304e-05,444.0,444.0
2022-08-30,16:04:14,4.7813,25.22,2840,5029636.0,9.460775218285304e-05,442.0,443.0
2022-08-30,16:04:14,4.7842,25.22,2841,5029633.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.7872,25.22,2841,5029629.0,9.445655483682644e-05,441.0,441.0
2022-08-30,16:04:14,4.7902,25.22,2840,5029620.0,9.460775218285304e-05,450.0,450.0
2022-08-30,16:04:14,4.7932,25.22,2838,5029626.0,9.49108733306367e-05,456.0,456.0
2022-08-30,16:04:14,4.796,25.22,2838,5029624.0,9.49108733306367e-05,457.0,458.0
2022-08-30,16:04:14,4.7991,25.22,2839,5029615.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:14,4.802,25.22,2839,5029614.0,9.475919155165392e-05,450.0,450.0
2022-08-30,16:04:14,4.8049,25.22,2842,5029614.0,9.430559912678541e-05,450.0,450.0
2022-08-30,16:04:14,4.8079,25.22,2842,5029624.0,9.430559912678541e-05,439.0,440.0
2022-08-30,16:04:14,4.8109,25.22,2839,5029627.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:14,4.8137,25.22,2838,5029621.0,9.49108733306367e-05,448.0,449.0
2022-08-30,16:04:14,4.8166,25.22,2840,5029621.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.8195,25.22,2841,5029623.0,9.445655483682644e-05,447.0,447.0
2022-08-30,16:04:14,4.8225,25.22,2841,5029627.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:14,4.8255,25.22,2841,5029630.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:14,4.8284,25.22,2842,5029627.0,9.430559912678541e-05,445.0,446.0
2022-08-30,16:04:14,4.8314,25.22,2842,5029621.0,9.430559912678541e-05,451.0,452.0
2022-08-30,16:04:14,4.8344,25.22,2839,5029621.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:14,4.8373,25.22,2839,5029627.0,9.475919155165392e-05,445.0,446.0
2022-08-30,16:04:14,4.8401,25.22,2840,5029621.0,9.460775218285304e-05,439.0,440.0
2022-08-30,16:04:14,4.843,25.22,2841,5029615.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.846,25.22,2842,5029618.0,9.430559912678541e-05,448.0,449.0
2022-08-30,16:04:14,4.849,25.22,2842,5029624.0,9.430559912678541e-05,442.0,443.0
2022-08-30,16:04:14,4.8519,25.22,2844,5029624.0,9.400441107059553e-05,442.0,443.0
2022-08-30,16:04:14,4.8547,25.22,2842,5029621.0,9.430559912678541e-05,445.0,446.0
2022-08-30,16:04:14,4.8576,25.22,2839,5029629.0,9.475919155165392e-05,453.0,453.0
2022-08-30,16:04:14,4.8606,25.22,2840,5029624.0,9.460775218285304e-05,457.0,458.0
2022-08-30,16:04:14,4.8635,25.22,2843,5029611.0,9.41548846665596e-05,444.0,444.0
2022-08-30,16:04:14,4.8664,25.22,2844,5029620.0,9.400441107059553e-05,435.0,435.0
2022-08-30,16:04:14,4.8694,25.22,2841,5029626.0,9.445655483682644e-05,441.0,441.0
2022-08-30,16:04:14,4.8723,25.22,2840,5029623.0,9.460775218285304e-05,444.0,444.0
2022-08-30,16:04:14,4.8752,25.22,2841,5029629.0,9.445655483682644e-05,450.0,450.0
2022-08-30,16:04:14,4.8781,25.22,2840,5029629.0,9.460775218285304e-05,450.0,450.0
2022-08-30,16:04:14,4.8811,25.22,2839,5029630.0,9.475919155165392e-05,451.0,452.0
2022-08-30,16:04:14,4.8841,25.22,2840,5029632.0,9.460775218285304e-05,450.0,450.0
2022-08-30,16:04:14,4.887,25.22,2841,5029624.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:14,4.89,25.22,2842,5029618.0,9.430559912678541e-05,448.0,449.0
2022-08-30,16:04:14,4.893,25.22,2841,5029621.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:14,4.8959,25.22,2840,5029621.0,9.460775218285304e-05,451.0,452.0
2022-08-30,16:04:14,4.8988,25.22,2839,5029627.0,9.475919155165392e-05,457.0,458.0
2022-08-30,16:04:14,4.9017,25.22,2839,5029629.0,9.475919155165392e-05,456.0,456.0
2022-08-30,16:04:14,4.9048,25.22,2840,5029621.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.9078,25.22,2842,5029627.0,9.430559912678541e-05,442.0,443.0
2022-08-30,16:04:14,4.9107,25.22,2844,5029630.0,9.400441107059553e-05,445.0,446.0
2022-08-30,16:04:14,4.9136,25.22,2839,5029629.0,9.475919155165392e-05,447.0,447.0
2022-08-30,16:04:14,4.9164,25.22,2836,5029632.0,9.521496567188087e-05,450.0,450.0
2022-08-30,16:04:14,4.9194,25.22,2838,5029635.0,9.49108733306367e-05,447.0,447.0
2022-08-30,16:04:14,4.9224,25.22,2839,5029630.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:14,4.9254,25.22,2839,5029624.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:14,4.9283,25.22,2841,5029630.0,9.445655483682644e-05,454.0,455.0
2022-08-30,16:04:14,4.9313,25.22,2839,5029632.0,9.475919155165392e-05,453.0,453.0
2022-08-30,16:04:14,4.9342,25.22,2839,5029627.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:14,4.9371,25.22,2844,5029635.0,9.400441107059553e-05,441.0,441.0
2022-08-30,16:04:14,4.94,25.22,2844,5029635.0,9.400441107059553e-05,441.0,441.0
2022-08-30,16:04:14,4.943,25.22,2841,5029627.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:14,4.946,25.22,2841,5029624.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.9488,25.22,2845,5029633.0,9.385417795395628e-05,436.0,437.0
2022-08-30,16:04:14,4.9516,25.22,2843,5029630.0,9.41548846665596e-05,433.0,434.0
2022-08-30,16:04:14,4.9545,25.22,2840,5029621.0,9.460775218285304e-05,442.0,443.0
2022-08-30,16:04:14,4.9575,25.22,2840,5029627.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.9604,25.22,2840,5029630.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,4.9632,25.22,2841,5029630.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.9661,25.22,2840,5029630.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,4.9691,25.22,2839,5029627.0,9.475919155165392e-05,442.0,443.0
2022-08-30,16:04:14,4.972,25.22,2841,5029632.0,9.445655483682644e-05,438.0,438.0
2022-08-30,16:04:14,4.975,25.22,2841,5029626.0,9.445655483682644e-05,432.0,432.0
2022-08-30,16:04:14,4.9778,25.22,2839,5029621.0,9.475919155165392e-05,436.0,437.0
2022-08-30,16:04:14,4.9807,25.22,2840,5029630.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,4.9837,25.22,2842,5029630.0,9.430559912678541e-05,445.0,446.0
2022-08-30,16:04:14,4.9865,25.22,2841,5029630.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,4.9895,25.22,2840,5029627.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,4.9924,25.22,2840,5029624.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,4.9953,25.22,2840,5029624.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,4.9982,25.22,2839,5029627.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:14,5.0012,25.22,2840,5029627.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,5.0042,25.22,2840,5029624.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,5.007,25.22,2841,5029620.0,9.445655483682644e-05,450.0,450.0
2022-08-30,16:04:14,5.0101,25.22,2841,5029621.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:14,5.0131,25.22,2838,5029627.0,9.49108733306367e-05,445.0,446.0
2022-08-30,16:04:14,5.0159,25.22,2839,5029632.0,9.475919155165392e-05,450.0,450.0
2022-08-30,16:04:14,5.0189,25.22,2840,5029629.0,9.460775218285304e-05,453.0,453.0
2022-08-30,16:04:14,5.0218,25.22,2839,5029624.0,9.475919155165392e-05,448.0,449.0
2022-08-30,16:04:14,5.0248,25.22,2839,5029629.0,9.475919155165392e-05,444.0,444.0
2022-08-30,16:04:14,5.0277,25.22,2841,5029630.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,5.0306,25.22,2840,5029624.0,9.460775218285304e-05,451.0,452.0
2022-08-30,16:04:14,5.0336,25.22,2840,5029618.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,5.0366,25.22,2842,5029621.0,9.430559912678541e-05,442.0,443.0
2022-08-30,16:04:14,5.0395,25.22,2842,5029623.0,9.430559912678541e-05,444.0,444.0
2022-08-30,16:04:14,5.0424,25.22,2843,5029626.0,9.41548846665596e-05,441.0,441.0
2022-08-30,16:04:14,5.0453,25.22,2842,5029630.0,9.430559912678541e-05,445.0,446.0
2022-08-30,16:04:14,5.0481,25.22,2841,5029633.0,9.445655483682644e-05,442.0,443.0
2022-08-30,16:04:14,5.051,25.22,2844,5029624.0,9.400441107059553e-05,433.0,434.0
2022-08-30,16:04:14,5.0539,25.22,2843,5029624.0,9.41548846665596e-05,433.0,434.0
2022-08-30,16:04:14,5.0568,25.22,2842,5029627.0,9.430559912678541e-05,436.0,437.0
2022-08-30,16:04:14,5.0596,25.22,2843,5029621.0,9.41548846665596e-05,442.0,443.0
2022-08-30,16:04:14,5.0624,25.22,2840,5029624.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,5.0653,25.22,2840,5029624.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,5.0684,25.22,2840,5029630.0,9.460775218285304e-05,451.0,452.0
2022-08-30,16:04:14,5.0713,25.22,2840,5029626.0,9.460775218285304e-05,456.0,456.0
2022-08-30,16:04:14,5.0743,25.22,2842,5029623.0,9.430559912678541e-05,453.0,453.0
2022-08-30,16:04:14,5.0774,25.22,2841,5029632.0,9.445655483682644e-05,444.0,444.0
2022-08-30,16:04:14,5.0803,25.22,2841,5029633.0,9.445655483682644e-05,445.0,446.0
2022-08-30,16:04:14,5.0833,25.22,2840,5029624.0,9.460775218285304e-05,454.0,455.0
2022-08-30,16:04:14,5.0862,25.22,2841,5029621.0,9.445655483682644e-05,451.0,452.0
2022-08-30,16:04:14,5.0891,25.22,2842,5029621.0,9.430559912678541e-05,451.0,452.0
2022-08-30,16:04:14,5.092,25.22,2840,5029624.0,9.460775218285304e-05,454.0,455.0
2022-08-30,16:04:14,5.095,25.22,2840,5029626.0,9.460775218285304e-05,453.0,453.0
2022-08-30,16:04:14,5.098,25.22,2841,5029621.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:14,5.1009,25.22,2842,5029621.0,9.430559912678541e-05,448.0,449.0
2022-08-30,16:04:14,5.1039,25.22,2840,5029624.0,9.460775218285304e-05,451.0,452.0
2022-08-30,16:04:14,5.1069,25.22,2840,5029630.0,9.460775218285304e-05,445.0,446.0
2022-08-30,16:04:14,5.1098,25.22,2843,5029621.0,9.41548846665596e-05,436.0,437.0
2022-08-30,16:04:14,5.1127,25.22,2842,5029614.0,9.430559912678541e-05,444.0,444.0
2022-08-30,16:04:14,5.1155,25.22,2841,5029620.0,9.445655483682644e-05,450.0,450.0
2022-08-30,16:04:14,5.1185,25.22,2841,5029621.0,9.445655483682644e-05,448.0,449.0
2022-08-30,16:04:14,5.1214,25.22,2842,5029621.0,9.430559912678541e-05,448.0,449.0
2022-08-30,16:04:14,5.1244,25.22,2843,5029626.0,9.41548846665596e-05,444.0,444.0
2022-08-30,16:04:14,5.1273,25.22,2843,5029632.0,9.41548846665596e-05,450.0,450.0
2022-08-30,16:04:14,5.1303,25.22,2842,5029632.0,9.430559912678541e-05,450.0,450.0
2022-08-30,16:04:14,5.1332,25.22,2843,5029632.0,9.41548846665596e-05,450.0,450.0
2022-08-30,16:04:14,5.1361,25.22,2842,5029627.0,9.430559912678541e-05,454.0,455.0
2022-08-30,16:04:14,5.1391,25.22,2840,5029621.0,9.460775218285304e-05,448.0,449.0
2022-08-30,16:04:14,5.1421,25.22,2840,5029621.0,9.460775218285304e-05,448.0,449.0
