Image Path,Cluster Label
./image_data\no_fill\MM231106W1_D7_60P_AVGIN25_CUTOFF065DB_3rd.jpg,1
./image_data\no_fill\MM231106W1_D8_40P_AVGIN5_CUTOFF065DB_3rd.jpg,1
./image_data\no_fill\MM231106W1_E11_40P_AVGOUT25_3rd.jpg,1
./image_data\no_fill\MM231106W1_E2_37S_3rd.jpg,1
./image_data\no_fill\MM231106W1_E35S_3rd.jpg,1
./image_data\no_fill\MM231106W1_E3_30S_3rd.jpg,1
./image_data\no_fill\MM231106W1_E4_40P_AVGIN25_CUTOFF055_ST1_3rd.jpg,1
./image_data\no_fill\MM231106W1_E6_40P_AVGIN25_CUTOFF055DB_3rd.jpg,1
./image_data\no_fill\MM231106W1_E7_40P_AVG25_CUT055DB_ST6_3rd.jpg,1
./image_data\no_fill\MM231106W1_E9_60P_ABGIN25_CUTOFF065DB_3rd.jpg,1
./image_data\no_fill\MM231106W1_F2_DI_3_3rd.jpg,1
./image_data\no_fill\MM231106W1_F3_40P_AVGIN25_CUTOFF065DB_3rd.jpg,1
./image_data\no_fill\MM231106W1_F6_40P_AVGIN5_3rd.jpg,1
./image_data\no_fill\MM231106W1_I12_%40GLY_3rd.jpg,1
./image_data\no_fill\MM231106W1_J11_%40GLY_3rd.jpg,1
./image_data\no_fill\MM231106W1_J2_DI_AVGIN25_CUTOFF065DB_3rd.jpg,1
./image_data\no_fill\MM231106W1_J4_%40GLY_3rd.jpg,1
./image_data\no_fill\MM231106W1_K3_40P_AVGIN5_CUT2DB_3rd.jpg,1
./image_data\no_fill\MM231106W1_L3_40P_AVGIN50_3rd.jpg,1
./image_data\no_fill\MM231106W1_M5_%40GLY_3rd.jpg,1
./image_data\no_fill\MM231106W1_NEW40P_F10_27S_3rd.jpg,1
./image_data\no_fill\MM231106W1_OLD40P_C6_26S_3rd.jpg,1
./image_data\no_fill\MM231106W1_OLD40P_M2_29S_3rd.jpg,1
./image_data\no_fill\MM231106W1_OLD4OP_F7_24S_3rd.jpg,1
./image_data\no_fill\MM231106W2_15C_A2_3rd.jpg,1
./image_data\no_fill\MM231106W2_20C_A4_40P_3rd.jpg,1
./image_data\no_fill\MM231106W2_20P_D4_13S_3rd.jpg,1
./image_data\no_fill\MM231106W2_20P_G2_16S_3rd.jpg,1
./image_data\no_fill\MM231106W2_37C_40P_K2_3rd.jpg,1
./image_data\no_fill\MM231106W2_37C_I8_40P_3rd.jpg,1
./image_data\no_fill\MM231106W2_40PAT21C_E4_3rd.jpg,1
./image_data\no_fill\MM231106W2_40P_28S_3rd.jpg,1
./image_data\no_fill\MM231106W2_40P_J5_3rd.jpg,1
./image_data\no_fill\MM231106W2_60PAT22C_3rd.jpg,1
./image_data\no_fill\MM231106W2_60PAT25C_3rd.jpg,1
./image_data\no_fill\MM231106W2_60PAT25_2_3rd.jpg,1
./image_data\no_fill\MM231106W2_80P_1_3rd.jpg,1
./image_data\no_fill\MM231106W2_BOT60P2_3rd.jpg,1
./image_data\no_fill\MM231106W2_D9_40P_3rd.jpg,1
./image_data\no_fill\MM231106W2_DI_I3_10S_3rd.jpg,1
./image_data\no_fill\MM231106W2_E6_20C_40P_3rd.jpg,1
./image_data\no_fill\MM231106W2_F10_40P_3rd.jpg,1
./image_data\no_fill\MM231106W2_F1_40P_3rd.jpg,1
./image_data\no_fill\MM231106W2_I2_28S_3rd.jpg,1
./image_data\no_fill\MM231106W2_L8_15C_40P_3rd.jpg,1
./image_data\no_fill\MM231106W2_NEW40P_C6_31S_3rd.jpg,1
./image_data\no_fill\MM231106W2_NEW40P_I7_26S_3rd.jpg,1
./image_data\no_fill\MM231106W3_40PMID_3rd.jpg,1
./image_data\no_fill\MM231106W3_40P_1DB_3rd.jpg,1
./image_data\no_fill\MM231106W3_40P_FRESH2_3rd.jpg,1
./image_data\no_fill\MM231106W3_40P_FRESH3_3rd.jpg,1
./image_data\no_fill\MM231106W3_40P_FRESH_3rd.jpg,1
./image_data\no_fill\MM231106W3_40P_LONGWAIT_3rd.jpg,1
./image_data\no_fill\MM231106W3_A1_32S_4.5MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_A2_24_7MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_A3_24S_9MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_A5_80P_3rd.jpg,1
./image_data\no_fill\MM231106W3_B1_24S_5MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_B3_33S_8MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_B6_DI_3rd.jpg,1
./image_data\no_fill\MM231106W3_BOT_C7_OLD40P_24S_3rd.jpg,1
./image_data\no_fill\MM231106W3_C10_20P_1_3rd.jpg,1
./image_data\no_fill\MM231106W3_C1_25S_6MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_C2_24S_8MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_C4_24S_9MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_C5_11MIN_23S_3rd.jpg,1
./image_data\no_fill\MM231106W3_C7_40P_3rd.jpg,1
./image_data\no_fill\MM231106W3_D11_95P_3rd.jpg,1
./image_data\no_fill\MM231106W3_D2_UFLENDI_32S_3rd.jpg,1
./image_data\no_fill\MM231106W3_D3_23S_8MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_D5_23S_10MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_D6_27S_4MIN_WEIRD_3rd.jpg,1
./image_data\no_fill\MM231106W3_D7_DI_3rd.jpg,1
./image_data\no_fill\MM231106W3_D8_80P_3rd.jpg,1
./image_data\no_fill\MM231106W3_E12_DIWATER_3rd.jpg,1
./image_data\no_fill\MM231106W3_E1_24S_8MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_E2_37S_10MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_E4_33S_WEIRD_7MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_E7_20P_3rd.jpg,1
./image_data\no_fill\MM231106W3_E8_20P_3rd.jpg,1
./image_data\no_fill\MM231106W3_E9_60P_3rd.jpg,0
./image_data\no_fill\MM231106W3_F10_60P_3rd.jpg,1
./image_data\no_fill\MM231106W3_F12_40P_IN70_OUT5_055DB_3rd.jpg,1
./image_data\no_fill\MM231106W3_F1_28S_11MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_F2_25S_4MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_F3_27S_7MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_F4_24S_4MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_F6_22S_8MIN_3rd.jpg,1
./image_data\no_fill\MM231106W3_F8_40P_3rd.jpg,1
./image_data\no_fill\MM231106W3_F9_60P_3rd.jpg,1
./image_data\no_fill\MM231106W3_G10_20P_3rd.jpg,1
./image_data\no_fill\MM231106W3_G11_3rd.jpg,1
./image_data\no_fill\MM231106W3_G6_80P_3rd.jpg,1
./image_data\no_fill\MM231106W3_I12_60P_3rd.jpg,1
./image_data\no_fill\MM231106W3_I3_20P_3rd.jpg,1
./image_data\no_fill\MM231106W3_I5_DIWATER_3rd.jpg,1
./image_data\no_fill\MM231106W3_I6_DI_3rd.jpg,1
./image_data\no_fill\MM231106W3_I9_40P_WEIRD_3rd.jpg,1
./image_data\no_fill\MM231106W3_J4_40P_3rd.jpg,1
./image_data\no_fill\MM231106W3_J5_80P_3rd.jpg,1
./image_data\no_fill\MM231106W3_J6_40P_3rd.jpg,1
./image_data\no_fill\MM231106W3_J9_20P_3rd.jpg,1
./image_data\no_fill\MM231106W3_K10_DI_3rd.jpg,1
./image_data\no_fill\MM231106W3_K1_20P_3rd.jpg,1
./image_data\no_fill\MM231106W3_K5_DIWATER_3rd.jpg,1
./image_data\no_fill\MM231106W3_K6_95P_3rd.jpg,1
./image_data\no_fill\MM231106W3_K8_80P_3rd.jpg,1
./image_data\no_fill\MM231106W3_L3_20P_3rd.jpg,1
./image_data\no_fill\MM231106W3_L4_80P_3rd.jpg,1
./image_data\no_fill\MM231106W3_L5_40P_3rd.jpg,1
./image_data\no_fill\MM231106W3_M1_40P_70IN_5OUT_2DB_3rd.jpg,1
./image_data\no_fill\MM231106W3_M2_60P_3rd.jpg,1
./image_data\no_fill\MM231106W3_M4_20P_3rd.jpg,1
./image_data\no_fill\MM231106W3_OLD40P_BOT_3rd.jpg,1
./image_data\no_fill\MM231106W3_OLD40P_TOP_25SL7_3rd.jpg,1
./image_data\no_fill\MM231106W3_OLD40P_TOP_3rd.jpg,1
./image_data\no_fill\MM231106W3_VERYFRESH_40P_D8_3rd.jpg,1
./image_data\no_fill\MM231106W4_95P_2UL_3rd.jpg,1
./image_data\no_fill\MM231106W4_95P_5UL_3rd.jpg,1
./image_data\no_fill\MM231106W4_A1_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_A4_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_B6_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_C2_40P_ETHDURDU_3rd.jpg,1
./image_data\no_fill\MM231106W4_C3_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_C4_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_C5_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_C6_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_C7_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_D2_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_D3_40P_3rd.jpg,0
./image_data\no_fill\MM231106W4_D4_40P_3rd.jpg,0
./image_data\no_fill\MM231106W4_D5_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_D6_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_D7_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_E2_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_E3_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_E4_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_E5_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_E7_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_E8_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_F3_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_F5_40P_3rd.jpg,1
./image_data\no_fill\MM231106W4_G1_DIWATER_3rd.jpg,1
./image_data\no_fill\MM231106W4_G5_80P_3rd.jpg,1
./image_data\no_fill\MM231106W4_G7_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_G8_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_I1_BSA250_3rd.jpg,1
./image_data\no_fill\MM231106W4_I2_90P_3rd.jpg,1
./image_data\no_fill\MM231106W4_I4_80P_3rd.jpg,1
./image_data\no_fill\MM231106W4_I5_20P_3rd.jpg,1
./image_data\no_fill\MM231106W4_I6_95P_3rd.jpg,1
./image_data\no_fill\MM231106W4_I7_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_J5_80P_3rd.jpg,1
./image_data\no_fill\MM231106W4_J6_DIWATER_3rd.jpg,1
./image_data\no_fill\MM231106W4_J7_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_K3_95P_3rd.jpg,1
./image_data\no_fill\MM231106W4_K4_20P_3rd.jpg,1
./image_data\no_fill\MM231106W4_K5_DIWATER_3rd.jpg,1
./image_data\no_fill\MM231106W4_K7_60P_3rd.jpg,1
./image_data\no_fill\MM231106W4_L3_20P_3rd.jpg,1
./image_data\no_fill\mm231106w4_m1_95p_3rd.jpg,1
./image_data\no_fill\MM231106W5_4CP_G5_FF_3rd.jpg,1
./image_data\no_fill\MM231106W5_4CP_I12_FF_3rd.jpg,1
./image_data\no_fill\MM231106W5_4CP_L1_FF_3rd.jpg,1
./image_data\no_fill\MM231106W5_60P_3rd.jpg,1
./image_data\no_fill\MM231106W5_A1_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_A3_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_B2_OLDBSA340_3rd.jpg,1
./image_data\no_fill\MM231106W5_B3_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_B4_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_C10_95P_3rd.jpg,1
./image_data\no_fill\MM231106W5_C2_60P_3rd.jpg,1
./image_data\no_fill\MM231106W5_C3_OLDBSA267_3rd.jpg,1
./image_data\no_fill\MM231106W5_C4_OLDBSA267_3rd.jpg,1
./image_data\no_fill\MM231106W5_C5_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_D10_DI_3rd.jpg,1
./image_data\no_fill\MM231106W5_D3_80P_3rd.jpg,1
./image_data\no_fill\MM231106W5_D4_80P_3rd.jpg,1
./image_data\no_fill\MM231106W5_D6_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_D7_40P_IN70_5OUT_065DB_3rd.jpg,1
./image_data\no_fill\MM231106W5_E10_80P_3rd.jpg,1
./image_data\no_fill\MM231106W5_E2_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_E3_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_E5_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_E6_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_F1_80P_3rd.jpg,1
./image_data\no_fill\MM231106W5_F3_90P_3rd.jpg,1
./image_data\no_fill\MM231106W5_F4_60P_3rd.jpg,1
./image_data\no_fill\MM231106W5_F6_XANTHAM034_3rd.jpg,1
./image_data\no_fill\MM231106W5_F7_DI_3rd.jpg,1
./image_data\no_fill\MM231106W5_F8_90P_3rd.jpg,1
./image_data\no_fill\MM231106W5_F8_DI_3rd.jpg,1
./image_data\no_fill\MM231106W5_FV673_1X_F11_3rd.jpg,1
./image_data\no_fill\MM231106W5_FV673_5X_M6_3rd.jpg,1
./image_data\no_fill\MM231106W5_FV699_1X_F11_3rd.jpg,1
./image_data\no_fill\MM231106W5_FV699_5X_K2_3rd.jpg,1
./image_data\no_fill\MM231106W5_FV699_5X_K7_3rd.jpg,1
./image_data\no_fill\MM231106W5_G10_BGG20_3rd.jpg,1
./image_data\no_fill\MM231106W5_G6_60P_3rd.jpg,1
./image_data\no_fill\MM231106W5_G9_40P_25IN_065DB_3rd.jpg,1
./image_data\no_fill\MM231106W5_I4_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_I6_60P_3rd.jpg,1
./image_data\no_fill\MM231106W5_J5_40P_IN25_065DB_ST6_3rd.jpg,1
./image_data\no_fill\MM231106W5_J6_60P_3rd.jpg,1
./image_data\no_fill\MM231106W5_J8_80P_3rd.jpg,1
./image_data\no_fill\MM231106W5_K10_40P_3rd.jpg,1
./image_data\no_fill\MM231106W5_K11_BSA20MG_3rd.jpg,1
./image_data\no_fill\MM231106W5_K6_BSA20MG_3rd.jpg,1
./image_data\no_fill\MM231106W5_M3_60P_3rd.jpg,0
./image_data\no_fill\MM231106W6_20C_I3_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_4CP_D11_STORAGE_3rd.jpg,1
./image_data\no_fill\MM231106W6_4CP_F5_STORAGE_3rd.jpg,1
./image_data\no_fill\MM231106W6_A1_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_A2_20P_3rd.jpg,1
./image_data\no_fill\MM231106W6_A5_25C_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_C2_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_C5_60P_3rd.jpg,1
./image_data\no_fill\MM231106W6_D4_60P_3rd.jpg,1
./image_data\no_fill\MM231106W6_D5_90P_3rd.jpg,1
./image_data\no_fill\MM231106W6_D6_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_E10_20C_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_E11_20C_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_E1_60P_3rd.jpg,1
./image_data\no_fill\MM231106W6_E1_80P_3rd.jpg,1
./image_data\no_fill\MM231106W6_E5_25C_60P_3rd.jpg,1
./image_data\no_fill\MM231106W6_E9_15C_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_F10_20C_60P_3rd.jpg,1
./image_data\no_fill\MM231106W6_F2_DI_3rd.jpg,1
./image_data\no_fill\MM231106W6_G4_15C_80P_3rd.jpg,1
./image_data\no_fill\MM231106W6_G9_25C_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_I2_15C_80P_3rd.jpg,1
./image_data\no_fill\MM231106W6_I4_60P_25C_3rd.jpg,1
./image_data\no_fill\MM231106W6_J11_30C_60P_3rd.jpg,1
./image_data\no_fill\MM231106W6_J2_30C_60P_3rd.jpg,1
./image_data\no_fill\MM231106W6_J4_40P_25C_3rd.jpg,1
./image_data\no_fill\MM231106W6_J9_15C_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_K2_60P_15C_3rd.jpg,1
./image_data\no_fill\MM231106W6_K3_15C_40P_3rd.jpg,1
./image_data\no_fill\MM231106W6_K5_BGG20_3rd.jpg,1
./image_data\no_fill\MM231106W6_K9_80P_15C_3rd.jpg,1
./image_data\no_fill\MM231106W6_L2_60P_25C_3rd.jpg,1
./image_data\no_fill\MM231106W6_L4_15C_60P_3rd.jpg,1
./image_data\no_fill\MM231106W6_L6_15C_60P_3rd.jpg,1
./image_data\no_fill\MM231106W6_M3_20C_60P_3rd.jpg,1
./image_data\no_fill\MM231106W7_20P_25C_D3_3rd.jpg,1
./image_data\no_fill\MM231106W7_20P_25C_M2_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_25C_B3_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_25C_E5_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_25C_F5_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_E10_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_G3_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_K10_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_K3_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_K5_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_K8_3rd.jpg,1
./image_data\no_fill\MM231106W7_40P_L7_3rd.jpg,1
./image_data\no_fill\MM231106W7_4CP_C2_FF_3rd.jpg,1
./image_data\no_fill\MM231106W7_4CP_E2_FF_3rd.jpg,1
./image_data\no_fill\MM231106W7_4CP_J10_FF_3rd.jpg,1
./image_data\no_fill\MM231106W7_4CP_J3_FF_3rd.jpg,1
./image_data\no_fill\MM231106W7_4CP_L5_FF_3rd.jpg,1
./image_data\no_fill\MM231106W7_60P_25C_B1_3rd.jpg,1
./image_data\no_fill\MM231106W7_60P_25C_B2_3rd.jpg,1
./image_data\no_fill\MM231106W7_60P_25C_E4_3rd.jpg,1
./image_data\no_fill\MM231106W7_60P_25C_E6_3rd.jpg,1
./image_data\no_fill\MM231106W7_80P_25C_C9_3rd.jpg,1
./image_data\no_fill\MM231106W7_80P_25C_D4_3rd.jpg,1
./image_data\no_fill\MM231106W7_80P_25C_F1_3rd.jpg,1
./image_data\no_fill\MM231106W7_DI_25C_C1_3rd.jpg,1
./image_data\no_fill\MM231106W7_DI_25C_E1_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_1X_A3_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_1X_G7_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_1X_I6_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_1X_L8_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_25X_A4_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_25X_A5_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_25X_E11_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_25X_E12_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_25X_F6_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_25X_G5_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_25X_K9_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_5X_A1_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_5X_F10_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_5X_F11_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_5X_G8_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_5X_K7_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_5X_L1_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV673_5X_L2_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_1X_B5_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_1X_D2_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_1X_F3_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_1X_I12_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_1X_I3_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_25X_C6_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_25X_D11_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_25X_G1_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_25X_I1_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_25X_M6_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_5X_B8_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_5X_C7_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_5X_D10_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_5X_F7_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_5X_G10_3rd.jpg,1
./image_data\no_fill\MM231106W7_FV699_5X_G11_3rd.jpg,1
./image_data\no_fill\MM231106W7_SPIKEDDI_25C_C2_3rd.jpg,1
./image_data\no_fill\MM231106W7_SPIKEDDI_25C_F2_3rd.jpg,1
./image_data\no_fill\MM231106W8_20P_D2_3rd.jpg,1
./image_data\no_fill\MM231106W8_20P_E1_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_C3_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_C5_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_C8_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_E2_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_G3_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_G6_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_I4_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_K8_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_L6_3rd.jpg,1
./image_data\no_fill\MM231106W8_40P_L7_3rd.jpg,1
./image_data\no_fill\MM231106W8_60P_A1_3rd.jpg,1
./image_data\no_fill\MM231106W8_60P_B1_3rd.jpg,1
./image_data\no_fill\MM231106W8_60P_B3_3rd.jpg,0
./image_data\no_fill\MM231106W8_80P_F2_3rd.jpg,1
./image_data\no_fill\MM231106W8_80P_F3_3rd.jpg,1
./image_data\no_fill\MM231106W9_40P_B4_3rd.jpg,1
./image_data\no_fill\MM231106W9_40P_K5_3rd.jpg,1
./image_data\no_fill\MM231106W9_40P_M3_3rd.jpg,1
./image_data\no_fill\MM231106W9_T1_40P_F5_3rd.jpg,1
./image_data\no_fill\MM231106W9_T2_40P_E12_3rd.jpg,1
./image_data\no_fill\MM231106W9_T3_40P_F6_3rd.jpg,1
./image_data\no_fill\MM231106W9_Y1BUBBLE_40P_I1_3rd.jpg,1
./image_data\no_fill\MM231106W9_Y2AZKUCUKBUBBLE_40P_B4_3rd.jpg,1
./image_data\no_fill\MM231106W9_Y3YAYGIN_40P_L6_3rd.jpg,1
./image_data\no_fill\MM231106W9_YAMATEMIZ_80P_K9_3rd.jpg,1
./image_data\no_fill\MM231106W9_YAZYAYGIN_80P_B6_3rd.jpg,1
./image_data\no_fill\MM231106W9_YSADECEGIRISNOKTA_B5_60P_3rd.jpg,1
./image_data\no_fill\MM231106W9_YYAYGIN_60P_L2_3rd.jpg,1
./image_data\no_fill\MM231106W9_YYAYGIN_80P_C5_3rd.jpg,1
./image_data\no_fill\MM231106_B3_40P_3rd.jpg,1
./image_data\no_fill\MM231106_B4_40P_3rd.jpg,1
./image_data\no_fill\MM231107_40P_25C_A2_3rd.jpg,1
./image_data\no_fill\MM240409W2_10CPST_1_3rd.jpg,1
./image_data\no_fill\MM240526W1_4CP_L8_3rd.jpg,1
./image_data\no_fill\MM240625W1_10CP_B8_3rd.jpg,1
./image_data\no_fill\MM240625W1_10CP_C3_3rd.jpg,1
./image_data\no_fill\MM240625W1_10CP_I8_3rd.jpg,1
./image_data\no_fill\MM240625W1_4CP_A2_3rd.jpg,1
./image_data\no_fill\MM240625W1_4CP_C4_3rd.jpg,0
./image_data\no_fill\MM240625W1_4CP_E9_3rd.jpg,1
./image_data\no_fill\MM240625W1_4CP_G6_3rd.jpg,1
./image_data\no_fill\MM240625W1_80PGLY_G10_3rd.jpg,1
./image_data\no_fill\MM240625W1_80PGLY_J8_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA100PBS_F2_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA100PBS_G9_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA140_C10_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA140_G8_3rd.jpg,1
./image_data\no_fill\MM240625W1_bsa140_L6_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA200PBS_C7_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA200PBS_J7_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA70_D8_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA70_F9_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA70_J10_3rd.jpg,1
./image_data\no_fill\MM240625W1_BSA70_J5_3rd.jpg,1
./image_data\no_fill\MM240625W1_CP_G12_3rd.jpg,1
./image_data\no_fill\MM240625W1_IGG200PBS_A6_3rd.jpg,1
./image_data\no_fill\MM240625W1_IGG200PBS_E10_3rd.jpg,1
./image_data\no_fill\MM240625W1_IGG200PBS_E4_3rd.jpg,1
./image_data\no_fill\MM240625W1_PBS_C9_3rd.jpg,1
./image_data\no_fill\MM240625W1_PBS_I5_3rd.jpg,1
./image_data\no_fill\MM240625W1_XANTAN0.05_B6_3rd.jpg,1
./image_data\no_fill\MM240625W1_XANTAN0.05_E6_3rd.jpg,1
./image_data\no_fill\MM240625W1_XANTAN0.05_i2_3rd.jpg,1
./image_data\no_fill\MM240625W2_10CP_E12_3rd.jpg,1
./image_data\no_fill\MM240625W2_10CP_E3_3rd.jpg,1
./image_data\no_fill\MM240625W2_10CP_M5_3rd.jpg,1
./image_data\no_fill\MM240625W2_4CP_C4_3rd.jpg,1
./image_data\no_fill\MM240625W2_4CP_D5_3rd.jpg,1
./image_data\no_fill\MM240625W2_4CP_I12_3rd.jpg,1
./image_data\no_fill\MM240625W2_4CP_J8_TOP_3rd.jpg,1
./image_data\no_fill\MM240625W2_BSA100PBS_E4_3rd.jpg,1
./image_data\no_fill\MM240625W2_BSA100PBS_L5_3rd.jpg,1
./image_data\no_fill\MM240625W2_BSA200PBS_D6_3rd.jpg,1
./image_data\no_fill\MM240625W2_BSA200PBS_F4_3rd.jpg,1
./image_data\no_fill\MM240625W2_IGG200PBS_E10_3rd.jpg,1
./image_data\no_fill\MM240625W2_PBS_I2_3rd.jpg,1
./image_data\no_fill\MM240625W3_1.6CP_A1_3rd.jpg,1
./image_data\no_fill\MM240625W3_1.6CP_A5_3rd.jpg,1
./image_data\no_fill\MM240625W3_1.6CP_B4_3rd.jpg,1
./image_data\no_fill\MM240625W3_1.6CP_D7Y_3rd.jpg,1
./image_data\no_fill\MM240625W3_1.6CP_L2Y_3rd.jpg,1
./image_data\no_fill\MM240625W3_10CP_B1_3rd.jpg,1
