run,poi,dk_from_poi1,d12
MM231106W4_K5_DIWATER_3rd,4,1.0856000000000003,0.050799999999999734
MM231106W4_K5_DIWATER_3rd,5,3.7600000000000007,0.050799999999999734
MM231106W4_K5_DIWATER_3rd,6,8.1281,0.050799999999999734
MM231106W2_E6_20C_40P_3rd,1,0.0,0.21150000000000002
MM231106W2_E6_20C_40P_3rd,2,0.21150000000000002,0.21150000000000002
MM231106W2_E6_20C_40P_3rd,3,0.27500000000000036,0.21150000000000002
MM231106W2_E6_20C_40P_3rd,4,2.9579999999999993,0.21150000000000002
MM231106W2_E6_20C_40P_3rd,5,14.332699999999999,0.21150000000000002
MM231106W2_E6_20C_40P_3rd,6,28.3225,0.21150000000000002
DD230609_W1_48CP_2_3rd,1,0.0,1.6219000000000001
DD230609_W1_48CP_2_3rd,2,1.6219000000000001,1.6219000000000001
DD230609_W1_48CP_2_3rd,3,1.6896000000000022,1.6219000000000001
DD230609_W1_48CP_2_3rd,4,31.306600000000003,1.6219000000000001
DD230609_W1_48CP_2_3rd,5,169.6881,1.6219000000000001
DD230609_W1_48CP_2_3rd,6,399.27630000000005,1.6219000000000001
MM240625W3_4CP_C4_3rd,1,0.0,0.15000000000000036
MM240625W3_4CP_C4_3rd,2,0.15000000000000036,0.15000000000000036
MM240625W3_4CP_C4_3rd,3,0.19989999999999952,0.15000000000000036
MM240625W3_4CP_C4_3rd,4,2.9193999999999996,0.15000000000000036
MM240625W3_4CP_C4_3rd,5,14.934,0.15000000000000036
MM240625W3_4CP_C4_3rd,6,32.173,0.15000000000000036
MM230816_W1_18.3_5_3rd,1,0.0,0.9542999999999999
MM230816_W1_18.3_5_3rd,2,0.9542999999999999,0.9542999999999999
MM230816_W1_18.3_5_3rd,3,1.067499999999999,0.9542999999999999
MM230816_W1_18.3_5_3rd,4,15.610699999999998,0.9542999999999999
MM230816_W1_18.3_5_3rd,5,74.6473,0.9542999999999999
MM230816_W1_18.3_5_3rd,6,177.77190000000002,0.9542999999999999
M240625W13_BGGHIS_87_3rd,1,0.0,0.16019999999999968
M240625W13_BGGHIS_87_3rd,2,0.16019999999999968,0.16019999999999968
M240625W13_BGGHIS_87_3rd,3,0.17849999999999966,0.16019999999999968
M240625W13_BGGHIS_87_3rd,4,2.2317,0.16019999999999968
M240625W13_BGGHIS_87_3rd,5,13.2271,0.16019999999999968
M240625W13_BGGHIS_87_3rd,6,28.7964,0.16019999999999968
M240913W6_BIG2_L6_3rd,1,0.0,0.21039999999999992
M240913W6_BIG2_L6_3rd,2,0.21039999999999992,0.21039999999999992
M240913W6_BIG2_L6_3rd,3,0.3434999999999988,0.21039999999999992
M240913W6_BIG2_L6_3rd,4,3.665499999999998,0.21039999999999992
M240913W6_BIG2_L6_3rd,5,18.2077,0.21039999999999992
M240913W6_BIG2_L6_3rd,6,37.640699999999995,0.21039999999999992
MM231106W7_FV699_25X_G1_3rd,1,0.0,0.06630000000000003
MM231106W7_FV699_25X_G1_3rd,2,0.06630000000000003,0.06630000000000003
MM231106W7_FV699_25X_G1_3rd,3,0.11139999999999972,0.06630000000000003
MM231106W7_FV699_25X_G1_3rd,4,0.7285000000000004,0.06630000000000003
MM231106W7_FV699_25X_G1_3rd,5,4.2272,0.06630000000000003
MM231106W7_FV699_25X_G1_3rd,6,11.1984,0.06630000000000003
DD230609_W1_BSAVHIGH_3rd,1,0.0,45.067
DD230609_W1_BSAVHIGH_3rd,2,45.067,45.067
DD230609_W1_BSAVHIGH_3rd,3,45.070699999999995,45.067
DD230609_W1_BSAVHIGH_3rd,4,1169.2383,45.067
DD230609_W1_BSAVHIGH_3rd,5,1947.3908999999999,45.067
DD230609_W1_BSAVHIGH_3rd,6,2055.435,45.067
MM230816W7_BUFFER_1_3rd,1,0.0,0.07040000000000113
MM230816W7_BUFFER_1_3rd,2,0.07040000000000113,0.07040000000000113
MM230816W7_BUFFER_1_3rd,3,0.09379999999999988,0.07040000000000113
MM230816W7_BUFFER_1_3rd,4,0.9417000000000009,0.07040000000000113
MM230816W7_BUFFER_1_3rd,5,5.206000000000001,0.07040000000000113
MM230816W7_BUFFER_1_3rd,6,14.3393,0.07040000000000113
MM240625W2_XAN0.1_3_3rd,1,0.0,0.06789999999999985
MM240625W2_XAN0.1_3_3rd,2,0.06789999999999985,0.06789999999999985
MM240625W2_XAN0.1_3_3rd,3,0.09509999999999863,0.06789999999999985
MM240625W2_XAN0.1_3_3rd,4,1.0647000000000002,0.06789999999999985
MM240625W2_XAN0.1_3_3rd,5,6.079099999999999,0.06789999999999985
MM240625W2_XAN0.1_3_3rd,6,16.5961,0.06789999999999985
MM240625_IGG200PBS_D11_3rd,1,0.0,0.5475999999999992
MM240625_IGG200PBS_D11_3rd,2,0.5475999999999992,0.5475999999999992
MM240625_IGG200PBS_D11_3rd,3,0.6068999999999996,0.5475999999999992
MM240625_IGG200PBS_D11_3rd,4,11.708799999999997,0.5475999999999992
MM240625_IGG200PBS_D11_3rd,5,51.398999999999994,0.5475999999999992
MM240625_IGG200PBS_D11_3rd,6,102.363,0.5475999999999992
DD240125W1_E7_80P_3rd,1,0.0,1.8612000000000002
DD240125W1_E7_80P_3rd,2,1.8612000000000002,1.8612000000000002
DD240125W1_E7_80P_3rd,3,1.9715000000000007,1.8612000000000002
DD240125W1_E7_80P_3rd,4,25.548500000000004,1.8612000000000002
DD240125W1_E7_80P_3rd,5,126.07279999999999,1.8612000000000002
DD240125W1_E7_80P_3rd,6,181.16570000000002,1.8612000000000002
DD240108_Q1_F5_3rd,1,0.0,0.1861000000000006
DD240108_Q1_F5_3rd,2,0.1861000000000006,0.1861000000000006
DD240108_Q1_F5_3rd,3,0.2622,0.1861000000000006
DD240108_Q1_F5_3rd,4,2.7917000000000005,0.1861000000000006
DD240108_Q1_F5_3rd,5,14.465000000000002,0.1861000000000006
DD240108_Q1_F5_3rd,6,28.711600000000004,0.1861000000000006
BSA185_SUC05_M240625W8J7_3rd,1,0.0,0.4693000000000005
BSA185_SUC05_M240625W8J7_3rd,2,0.4693000000000005,0.4693000000000005
BSA185_SUC05_M240625W8J7_3rd,3,0.519400000000001,0.4693000000000005
BSA185_SUC05_M240625W8J7_3rd,4,8.181099999999997,0.4693000000000005
BSA185_SUC05_M240625W8J7_3rd,5,35.793800000000005,0.4693000000000005
BSA185_SUC05_M240625W8J7_3rd,6,78.5263,0.4693000000000005
MM231106W8_40P_G6_3rd,1,0.0,0.14990000000000236
MM231106W8_40P_G6_3rd,2,0.14990000000000236,0.14990000000000236
MM231106W8_40P_G6_3rd,3,0.24280000000000257,0.14990000000000236
MM231106W8_40P_G6_3rd,4,2.2554000000000016,0.14990000000000236
MM231106W8_40P_G6_3rd,5,10.901400000000002,0.14990000000000236
MM231106W8_40P_G6_3rd,6,22.7556,0.14990000000000236
MM230816W3_QV1882_L4_3rd,1,0.0,0.053000000000000824
MM230816W3_QV1882_L4_3rd,2,0.053000000000000824,0.053000000000000824
MM230816W3_QV1882_L4_3rd,3,0.08240000000000158,0.053000000000000824
MM230816W3_QV1882_L4_3rd,4,0.7266000000000012,0.053000000000000824
MM230816W3_QV1882_L4_3rd,5,3.0989000000000004,0.053000000000000824
MM230816W3_QV1882_L4_3rd,6,7.145300000000002,0.053000000000000824
M240625W8_4CP_A5_3rd,1,0.0,0.20890000000000075
M240625W8_4CP_A5_3rd,2,0.20890000000000075,0.20890000000000075
M240625W8_4CP_A5_3rd,3,0.24040000000000017,0.20890000000000075
M240625W8_4CP_A5_3rd,4,3.213400000000001,0.20890000000000075
M240625W8_4CP_A5_3rd,5,17.0957,0.20890000000000075
M240625W8_4CP_A5_3rd,6,34.6411,0.20890000000000075
MM230816W3_135CP_1UL_3rd,1,0.0,4.112299999999999
MM230816W3_135CP_1UL_3rd,2,4.112299999999999,4.112299999999999
MM230816W3_135CP_1UL_3rd,3,4.2669999999999995,4.112299999999999
MM230816W3_135CP_1UL_3rd,4,73.0394,4.112299999999999
MM230816W3_135CP_1UL_3rd,5,383.487,4.112299999999999
MM230816W3_135CP_1UL_3rd,6,779.0418,4.112299999999999
MM230816W2_BGG255_4_3rd,1,0.0,2.4352
MM230816W2_BGG255_4_3rd,2,2.4352,2.4352
MM230816W2_BGG255_4_3rd,3,2.4962999999999997,2.4352
MM230816W2_BGG255_4_3rd,4,39.9445,2.4352
MM230816W2_BGG255_4_3rd,5,111.77890000000001,2.4352
MM230816W2_BGG255_4_3rd,6,113.33800000000001,2.4352
W12_IGGACE_101_1_19_3rd,1,0.0,0.15979999999999972
W12_IGGACE_101_1_19_3rd,2,0.15979999999999972,0.15979999999999972
W12_IGGACE_101_1_19_3rd,3,0.17330000000000023,0.15979999999999972
W12_IGGACE_101_1_19_3rd,4,2.25,0.15979999999999972
W12_IGGACE_101_1_19_3rd,5,11.291300000000001,0.15979999999999972
W12_IGGACE_101_1_19_3rd,6,22.7455,0.15979999999999972
IGG150_PBSSUCROSE_1HR_1_3rd,1,0.0,1.0661000000000005
IGG150_PBSSUCROSE_1HR_1_3rd,2,1.0661000000000005,1.0661000000000005
IGG150_PBSSUCROSE_1HR_1_3rd,3,1.1751000000000005,1.0661000000000005
IGG150_PBSSUCROSE_1HR_1_3rd,4,17.5943,1.0661000000000005
IGG150_PBSSUCROSE_1HR_1_3rd,5,97.7439,1.0661000000000005
IGG150_PBSSUCROSE_1HR_1_3rd,6,241.4924,1.0661000000000005
MM231106W1_E9_60P_ABGIN25_CUTOFF065DB_3rd,1,0.0,0.41769999999999996
MM231106W1_E9_60P_ABGIN25_CUTOFF065DB_3rd,2,0.41769999999999996,0.41769999999999996
MM231106W1_E9_60P_ABGIN25_CUTOFF065DB_3rd,3,0.46399999999999864,0.41769999999999996
MM231106W1_E9_60P_ABGIN25_CUTOFF065DB_3rd,4,9.265600000000001,0.41769999999999996
MM231106W1_E9_60P_ABGIN25_CUTOFF065DB_3rd,5,51.31739999999999,0.41769999999999996
MM231106W1_E9_60P_ABGIN25_CUTOFF065DB_3rd,6,98.7144,0.41769999999999996
DD240401W1_20P_M2_3rd,1,0.0,0.0688999999999993
DD240401W1_20P_M2_3rd,2,0.0688999999999993,0.0688999999999993
DD240401W1_20P_M2_3rd,3,0.09769999999999968,0.0688999999999993
DD240401W1_20P_M2_3rd,4,1.1195000000000004,0.0688999999999993
DD240401W1_20P_M2_3rd,5,5.571699999999998,0.0688999999999993
DD240401W1_20P_M2_3rd,6,11.8023,0.0688999999999993
M240625W10B_50PETH_1_3rd,1,0.0,0.13729999999999976
M240625W10B_50PETH_1_3rd,2,0.13729999999999976,0.13729999999999976
M240625W10B_50PETH_1_3rd,3,0.2834000000000003,0.13729999999999976
M240625W10B_50PETH_1_3rd,4,2.459900000000001,0.13729999999999976
M240625W10B_50PETH_1_3rd,5,12.5156,0.13729999999999976
M240625W10B_50PETH_1_3rd,6,46.7945,0.13729999999999976
MM230816W5_DIAT39C_3rd,1,0.0,0.0461999999999998
MM230816W5_DIAT39C_3rd,2,0.0461999999999998,0.0461999999999998
MM230816W5_DIAT39C_3rd,3,0.06930000000000014,0.0461999999999998
MM230816W5_DIAT39C_3rd,4,1.0580999999999996,0.0461999999999998
MM230816W5_DIAT39C_3rd,5,4.512,0.0461999999999998
MM230816W5_DIAT39C_3rd,6,9.716999999999999,0.0461999999999998
DD230609_W1_BSA480MG_1_3rd,1,0.0,1.5075000000000003
DD230609_W1_BSA480MG_1_3rd,2,1.5075000000000003,1.5075000000000003
DD230609_W1_BSA480MG_1_3rd,3,1.6045999999999978,1.5075000000000003
DD230609_W1_BSA480MG_1_3rd,4,91.9845,1.5075000000000003
DD230609_W1_BSA480MG_1_3rd,5,227.68900000000002,1.5075000000000003
DD230609_W1_BSA480MG_1_3rd,6,229.5954,1.5075000000000003
D250530_W1_1mMNEW_2CP_3rd,1,0.0,0.11070000000000135
D250530_W1_1mMNEW_2CP_3rd,2,0.11070000000000135,0.11070000000000135
D250530_W1_1mMNEW_2CP_3rd,3,0.12460000000000093,0.11070000000000135
D250530_W1_1mMNEW_2CP_3rd,4,1.9990000000000023,0.11070000000000135
D250530_W1_1mMNEW_2CP_3rd,5,11.1785,0.11070000000000135
D250530_W1_1mMNEW_2CP_3rd,6,31.510199999999998,0.11070000000000135
DD240401W1_40P_25C_3rd,1,0.0,0.1106000000000007
DD240401W1_40P_25C_3rd,2,0.1106000000000007,0.1106000000000007
DD240401W1_40P_25C_3rd,3,0.13970000000000038,0.1106000000000007
DD240401W1_40P_25C_3rd,4,2.1836,0.1106000000000007
DD240401W1_40P_25C_3rd,5,12.5154,0.1106000000000007
DD240401W1_40P_25C_3rd,6,26.3971,0.1106000000000007
M240913W2_35CP_F5_3rd,1,0.0,2.1937000000000006
M240913W2_35CP_F5_3rd,2,2.1937000000000006,2.1937000000000006
M240913W2_35CP_F5_3rd,3,2.2412,2.1937000000000006
M240913W2_35CP_F5_3rd,4,32.0864,2.1937000000000006
M240913W2_35CP_F5_3rd,5,146.5576,2.1937000000000006
M240913W2_35CP_F5_3rd,6,323.65270000000004,2.1937000000000006
MiamiTest1_240913_3rd,1,0.0,0.147199999999998
MiamiTest1_240913_3rd,2,0.147199999999998,0.147199999999998
MiamiTest1_240913_3rd,3,0.23930000000000007,0.147199999999998
MiamiTest1_240913_3rd,4,2.567699999999995,0.147199999999998
MiamiTest1_240913_3rd,5,12.492399999999996,0.147199999999998
MiamiTest1_240913_3rd,6,27.068399999999997,0.147199999999998
M240625W12_35CP_F2_3rd,1,0.0,2.0312
M240625W12_35CP_F2_3rd,2,2.0312,2.0312
M240625W12_35CP_F2_3rd,3,2.0450999999999997,2.0312
M240625W12_35CP_F2_3rd,4,34.949999999999996,2.0312
M240625W12_35CP_F2_3rd,5,171.7081,2.0312
M240625W12_35CP_F2_3rd,6,372.5226,2.0312
M240913W2_4CP_J10_3rd,1,0.0,0.1737000000000002
M240913W2_4CP_J10_3rd,2,0.1737000000000002,0.1737000000000002
M240913W2_4CP_J10_3rd,3,0.18740000000000023,0.1737000000000002
M240913W2_4CP_J10_3rd,4,3.3133999999999997,0.1737000000000002
M240913W2_4CP_J10_3rd,5,17.265900000000002,0.1737000000000002
M240913W2_4CP_J10_3rd,6,33.6379,0.1737000000000002
M240913W2_4CP_I4_3rd,1,0.0,0.17349999999999977
M240913W2_4CP_I4_3rd,2,0.17349999999999977,0.17349999999999977
M240913W2_4CP_I4_3rd,3,0.33399999999999963,0.17349999999999977
M240913W2_4CP_I4_3rd,4,3.2539999999999996,0.17349999999999977
M240913W2_4CP_I4_3rd,5,29.8279,0.17349999999999977
M240913W2_4CP_I4_3rd,6,70.765,0.17349999999999977
MM240625W1_10CP_B8_3rd,1,0.0,0.42239999999999966
MM240625W1_10CP_B8_3rd,2,0.42239999999999966,0.42239999999999966
MM240625W1_10CP_B8_3rd,3,0.4314999999999998,0.42239999999999966
MM240625W1_10CP_B8_3rd,4,6.8740999999999985,0.42239999999999966
MM240625W1_10CP_B8_3rd,5,38.1395,0.42239999999999966
MM240625W1_10CP_B8_3rd,6,76.0408,0.42239999999999966
MM240625W4_BSA70_G7_3rd,1,0.0,0.08230000000000004
MM240625W4_BSA70_G7_3rd,2,0.08230000000000004,0.08230000000000004
MM240625W4_BSA70_G7_3rd,3,0.09600000000000009,0.08230000000000004
MM240625W4_BSA70_G7_3rd,4,1.3224999999999998,0.08230000000000004
MM240625W4_BSA70_G7_3rd,5,11.806700000000001,0.08230000000000004
MM240625W4_BSA70_G7_3rd,6,25.9707,0.08230000000000004
MM230816W6_QV1860_EL3_K8_3rd,1,0.0,0.06349999999999945
MM230816W6_QV1860_EL3_K8_3rd,2,0.06349999999999945,0.06349999999999945
MM230816W6_QV1860_EL3_K8_3rd,3,0.0923999999999996,0.06349999999999945
MM230816W6_QV1860_EL3_K8_3rd,4,0.9890999999999988,0.06349999999999945
MM230816W6_QV1860_EL3_K8_3rd,5,4.6898,0.06349999999999945
MM230816W6_QV1860_EL3_K8_3rd,6,9.567999999999998,0.06349999999999945
M240913W4_4CP_G9_3rd,1,0.0,0.2979000000000003
M240913W4_4CP_G9_3rd,2,0.2979000000000003,0.2979000000000003
M240913W4_4CP_G9_3rd,3,0.37490000000000023,0.2979000000000003
M240913W4_4CP_G9_3rd,4,5.3098,0.2979000000000003
M240913W4_4CP_G9_3rd,5,23.4359,0.2979000000000003
M240913W4_4CP_G9_3rd,6,50.7029,0.2979000000000003
M240625W7_6CP_E3_3rd,1,0.0,0.3226999999999993
M240625W7_6CP_E3_3rd,2,0.3226999999999993,0.3226999999999993
M240625W7_6CP_E3_3rd,3,0.33179999999999943,0.3226999999999993
M240625W7_6CP_E3_3rd,4,5.164199999999999,0.3226999999999993
M240625W7_6CP_E3_3rd,5,27.183100000000003,0.3226999999999993
M240625W7_6CP_E3_3rd,6,58.108700000000006,0.3226999999999993
W0315B_BSA267_3rd,1,0.0,0.40920000000000023
W0315B_BSA267_3rd,2,0.40920000000000023,0.40920000000000023
W0315B_BSA267_3rd,3,0.4580000000000002,0.40920000000000023
W0315B_BSA267_3rd,4,7.3191,0.40920000000000023
W0315B_BSA267_3rd,5,35.0112,0.40920000000000023
W0315B_BSA267_3rd,6,77.75439999999999,0.40920000000000023
MM230816W4_60P_20C_2_3rd,1,0.0,0.45470000000000077
MM230816W4_60P_20C_2_3rd,2,0.45470000000000077,0.45470000000000077
MM230816W4_60P_20C_2_3rd,3,0.46170000000000044,0.45470000000000077
MM230816W4_60P_20C_2_3rd,4,6.864599999999999,0.45470000000000077
MM230816W4_60P_20C_2_3rd,5,31.6684,0.45470000000000077
MM230816W4_60P_20C_2_3rd,6,66.59450000000001,0.45470000000000077
D250404_2CP_1B_K7_3rd,1,0.0,0.1177999999999999
D250404_2CP_1B_K7_3rd,2,0.1177999999999999,0.1177999999999999
D250404_2CP_1B_K7_3rd,3,0.13210000000000033,0.1177999999999999
D250404_2CP_1B_K7_3rd,4,1.7148000000000003,0.1177999999999999
D250404_2CP_1B_K7_3rd,5,7.8734,0.1177999999999999
D250404_2CP_1B_K7_3rd,6,15.9385,0.1177999999999999
M240625W13_4.18.7_3rd,1,0.0,0.14170000000000016
M240625W13_4.18.7_3rd,2,0.14170000000000016,0.14170000000000016
M240625W13_4.18.7_3rd,3,0.15080000000000027,0.14170000000000016
M240625W13_4.18.7_3rd,4,2.1669,0.14170000000000016
M240625W13_4.18.7_3rd,5,11.149400000000002,0.14170000000000016
M240625W13_4.18.7_3rd,6,26.8138,0.14170000000000016
DD240409W1_VOYBUF_B2_3rd,1,0.0,0.0411999999999999
DD240409W1_VOYBUF_B2_3rd,2,0.0411999999999999,0.0411999999999999
DD240409W1_VOYBUF_B2_3rd,3,0.053000000000000824,0.0411999999999999
DD240409W1_VOYBUF_B2_3rd,4,0.7016000000000009,0.0411999999999999
DD240409W1_VOYBUF_B2_3rd,5,4.1457,0.0411999999999999
DD240409W1_VOYBUF_B2_3rd,6,8.516,0.0411999999999999
IGG38PBS_T2002_M240625W8D6_3rd,1,0.0,0.0683000000000007
IGG38PBS_T2002_M240625W8D6_3rd,2,0.0683000000000007,0.0683000000000007
IGG38PBS_T2002_M240625W8D6_3rd,3,0.08189999999999742,0.0683000000000007
IGG38PBS_T2002_M240625W8D6_3rd,4,1.1748999999999974,0.0683000000000007
IGG38PBS_T2002_M240625W8D6_3rd,5,5.838699999999999,0.0683000000000007
IGG38PBS_T2002_M240625W8D6_3rd,6,12.388599999999997,0.0683000000000007
MM240625Y4_IGG10_2_3rd,1,0.0,0.06400000000000006
MM240625Y4_IGG10_2_3rd,2,0.06400000000000006,0.06400000000000006
MM240625Y4_IGG10_2_3rd,3,0.1369999999999969,0.06400000000000006
MM240625Y4_IGG10_2_3rd,4,1.0610999999999997,0.06400000000000006
MM240625Y4_IGG10_2_3rd,5,4.441999999999997,0.06400000000000006
MM240625Y4_IGG10_2_3rd,6,9.514499999999998,0.06400000000000006
MM240625W4_BSA140_B1_3rd,1,0.0,0.154300000000001
MM240625W4_BSA140_B1_3rd,2,0.154300000000001,0.154300000000001
MM240625W4_BSA140_B1_3rd,3,0.18159999999999954,0.154300000000001
MM240625W4_BSA140_B1_3rd,4,2.390500000000001,0.154300000000001
MM240625W4_BSA140_B1_3rd,5,11.894100000000002,0.154300000000001
MM240625W4_BSA140_B1_3rd,6,24.1707,0.154300000000001
MM231106W3_M2_60P_3rd,1,0.0,0.3041999999999998
MM231106W3_M2_60P_3rd,2,0.3041999999999998,0.3041999999999998
MM231106W3_M2_60P_3rd,3,0.48609999999999953,0.3041999999999998
MM231106W3_M2_60P_3rd,4,5.5447,0.3041999999999998
MM231106W3_M2_60P_3rd,5,24.455,0.3041999999999998
MM231106W3_M2_60P_3rd,6,53.4207,0.3041999999999998
BSA_50MG_M5_3rd,1,0.0,0.06350000000000122
BSA_50MG_M5_3rd,2,0.06350000000000122,0.06350000000000122
BSA_50MG_M5_3rd,3,0.09239999999999782,0.06350000000000122
BSA_50MG_M5_3rd,4,1.0335,0.06350000000000122
BSA_50MG_M5_3rd,5,4.625800000000002,0.06350000000000122
BSA_50MG_M5_3rd,6,10.1373,0.06350000000000122
M240913W10_10CP_B5_3rd,1,0.0,0.5503999999999998
M240913W10_10CP_B5_3rd,2,0.5503999999999998,0.5503999999999998
M240913W10_10CP_B5_3rd,3,0.5825000000000014,0.5503999999999998
M240913W10_10CP_B5_3rd,4,10.706000000000001,0.5503999999999998
M240913W10_10CP_B5_3rd,5,51.5972,0.5503999999999998
M240913W10_10CP_B5_3rd,6,103.9311,0.5503999999999998
M240913W13_NEW4CP_L6_3rd,1,0.0,0.17240000000000055
M240913W13_NEW4CP_L6_3rd,2,0.17240000000000055,0.17240000000000055
M240913W13_NEW4CP_L6_3rd,3,0.29079999999999995,0.17240000000000055
M240913W13_NEW4CP_L6_3rd,4,3.580800000000001,0.17240000000000055
M240913W13_NEW4CP_L6_3rd,5,18.7359,0.17240000000000055
M240913W13_NEW4CP_L6_3rd,6,44.7453,0.17240000000000055
MM240625W2_IGG200PBS_E10_3rd,1,0.0,0.599499999999999
MM240625W2_IGG200PBS_E10_3rd,2,0.599499999999999,0.599499999999999
MM240625W2_IGG200PBS_E10_3rd,3,0.6085999999999991,0.599499999999999
MM240625W2_IGG200PBS_E10_3rd,4,11.107799999999997,0.599499999999999
MM240625W2_IGG200PBS_E10_3rd,5,63.4112,0.599499999999999
MM240625W2_IGG200PBS_E10_3rd,6,159.9965,0.599499999999999
D241202W1R_4CP_D5_3rd,1,0.0,0.1816999999999993
D241202W1R_4CP_D5_3rd,2,0.1816999999999993,0.1816999999999993
D241202W1R_4CP_D5_3rd,3,0.23170000000000002,0.1816999999999993
D241202W1R_4CP_D5_3rd,4,3.086899999999998,0.1816999999999993
D241202W1R_4CP_D5_3rd,5,16.1687,0.1816999999999993
D241202W1R_4CP_D5_3rd,6,35.5452,0.1816999999999993
M240913W13_4CP_F6_PAUL_3rd,1,0.0,0.30790000000000006
M240913W13_4CP_F6_PAUL_3rd,2,0.30790000000000006,0.30790000000000006
M240913W13_4CP_F6_PAUL_3rd,3,0.3783000000000003,0.30790000000000006
M240913W13_4CP_F6_PAUL_3rd,4,3.9154999999999998,0.30790000000000006
M240913W13_4CP_F6_PAUL_3rd,5,20.8943,0.30790000000000006
M240913W13_4CP_F6_PAUL_3rd,6,43.4032,0.30790000000000006
MM230816W3_QV1882_J4_3rd,1,0.0,0.07209999999999894
MM230816W3_QV1882_J4_3rd,2,0.07209999999999894,0.07209999999999894
MM230816W3_QV1882_J4_3rd,3,0.09009999999999962,0.07209999999999894
MM230816W3_QV1882_J4_3rd,4,0.6480999999999995,0.07209999999999894
MM230816W3_QV1882_J4_3rd,5,5.194800000000001,0.07209999999999894
MM230816W3_QV1882_J4_3rd,6,10.276,0.07209999999999894
BEVA_BH4_2_3rd,1,0.0,0.13629999999999853
BEVA_BH4_2_3rd,2,0.13629999999999853,0.13629999999999853
BEVA_BH4_2_3rd,3,0.5457999999999998,0.13629999999999853
BEVA_BH4_2_3rd,4,2.3273999999999972,0.13629999999999853
BEVA_BH4_2_3rd,5,13.073999999999998,0.13629999999999853
BEVA_BH4_2_3rd,6,32.1302,0.13629999999999853
MM231106W5_G10_BGG20_3rd,1,0.0,0.06760000000000232
MM231106W5_G10_BGG20_3rd,2,0.06760000000000232,0.06760000000000232
MM231106W5_G10_BGG20_3rd,3,0.215600000000002,0.06760000000000232
MM231106W5_G10_BGG20_3rd,4,0.8150000000000013,0.06760000000000232
MM231106W5_G10_BGG20_3rd,5,3.9559999999999995,0.06760000000000232
MM231106W5_G10_BGG20_3rd,6,8.623100000000004,0.06760000000000232
M240913W8_2CP_NOTW_1_3rd,1,0.0,0.10850000000000115
M240913W8_2CP_NOTW_1_3rd,2,0.10850000000000115,0.10850000000000115
M240913W8_2CP_NOTW_1_3rd,3,0.16270000000000095,0.10850000000000115
M240913W8_2CP_NOTW_1_3rd,4,2.004200000000001,0.10850000000000115
M240913W8_2CP_NOTW_1_3rd,5,9.866399999999999,0.10850000000000115
M240913W8_2CP_NOTW_1_3rd,6,21.1959,0.10850000000000115
MC_W6_1DAYDMSO_GLY20P_3rd,1,0.0,0.08840000000000003
MC_W6_1DAYDMSO_GLY20P_3rd,2,0.08840000000000003,0.08840000000000003
MC_W6_1DAYDMSO_GLY20P_3rd,3,0.1382999999999992,0.08840000000000003
MC_W6_1DAYDMSO_GLY20P_3rd,4,1.595699999999999,0.08840000000000003
MC_W6_1DAYDMSO_GLY20P_3rd,5,6.238399999999999,0.08840000000000003
MC_W6_1DAYDMSO_GLY20P_3rd,6,11.1156,0.08840000000000003
MM230816W7_48CP_1_3rd,1,0.0,2.1134000000000004
MM230816W7_48CP_1_3rd,2,2.1134000000000004,2.1134000000000004
MM230816W7_48CP_1_3rd,3,2.1243,2.1134000000000004
MM230816W7_48CP_1_3rd,4,50.476699999999994,2.1134000000000004
MM230816W7_48CP_1_3rd,5,170.649,2.1134000000000004
MM230816W7_48CP_1_3rd,6,233.0847,2.1134000000000004
D250224W3_A_2_3rd,1,0.0,0.17079999999999984
D250224W3_A_2_3rd,2,0.17079999999999984,0.17079999999999984
D250224W3_A_2_3rd,3,0.19780000000000086,0.17079999999999984
D250224W3_A_2_3rd,4,2.0497000000000014,0.17079999999999984
D250224W3_A_2_3rd,5,9.647400000000005,0.17079999999999984
D250224W3_A_2_3rd,6,20.109300000000005,0.17079999999999984
M240625W8_10CP_L6_3rd,1,0.0,0.33699999999999974
M240625W8_10CP_L6_3rd,2,0.33699999999999974,0.33699999999999974
M240625W8_10CP_L6_3rd,3,0.3506999999999998,0.33699999999999974
M240625W8_10CP_L6_3rd,4,6.4166000000000025,0.33699999999999974
M240625W8_10CP_L6_3rd,5,34.3295,0.33699999999999974
M240625W8_10CP_L6_3rd,6,75.48849999999999,0.33699999999999974
MM231106W3_E8_20P_3rd,1,0.0,0.07629999999999981
MM231106W3_E8_20P_3rd,2,0.07629999999999981,0.07629999999999981
MM231106W3_E8_20P_3rd,3,0.12710000000000043,0.07629999999999981
MM231106W3_E8_20P_3rd,4,1.7414000000000005,0.07629999999999981
MM231106W3_E8_20P_3rd,5,6.826499999999999,0.07629999999999981
MM231106W3_E8_20P_3rd,6,14.7303,0.07629999999999981
M240913W10_OLD_4CP_F2_3rd,1,0.0,0.2707000000000006
M240913W10_OLD_4CP_F2_3rd,2,0.2707000000000006,0.2707000000000006
M240913W10_OLD_4CP_F2_3rd,3,0.2934000000000001,0.2707000000000006
M240913W10_OLD_4CP_F2_3rd,4,4.5263,0.2707000000000006
M240913W10_OLD_4CP_F2_3rd,5,22.3839,0.2707000000000006
M240913W10_OLD_4CP_F2_3rd,6,48.714600000000004,0.2707000000000006
M240913W13_4CP_G6_3rd,1,0.0,0.15549999999999997
